Number of labels,Accuracy,Accuracy with class priors,Class priors error
30,69.17,70.86,0.00096
50,78.28,79.56,0.00097
50,76.82,77.90,0.00099
40,73.93,76.06,0.00100
30,68.80,70.43,0.00096
40,73.85,74.75,0.00099
50,77.00,78.39,0.00093
10,54.43,55.26,0.00096
10,63.94,66.22,0.00091
20,66.05,70.69,0.00094
20,65.18,67.17,0.00096
30,68.63,69.01,0.00099
20,65.10,67.21,0.00093
50,76.81,77.56,0.00100
40,73.72,74.87,0.00097
20,72.03,73.77,0.00099
10,58.86,63.42,0.00097
30,67.98,68.89,0.00099
10,60.92,62.10,0.00093
10,57.13,59.14,0.00099
30,70.01,72.51,0.00096
40,68.44,69.80,0.00097
30,70.77,73.60,0.00097
50,69.63,70.95,0.00093
20,74.05,77.30,0.00099
50,71.08,73.16,0.00096
40,78.87,80.28,0.00096
40,71.75,72.45,0.00096
30,75.49,76.30,0.00099
10,59.88,63.80,0.00099
50,71.12,73.09,0.00099
40,68.41,72.00,0.00099
20,71.31,74.63,0.00091
40,72.41,73.40,0.00099
50,72.27,74.23,0.00100
50,72.23,73.61,0.00100
10,54.67,56.68,0.00099
20,66.31,68.30,0.00099
30,65.51,67.50,0.00100
30,65.15,65.99,0.00099
20,66.09,69.16,0.00099
40,75.49,76.98,0.00093
10,67.59,70.28,0.00099
20,59.60,60.99,0.00096
30,72.63,75.70,0.00099
20,66.15,69.62,0.00099
10,58.52,61.09,0.00097
10,64.53,64.15,0.00096
40,74.30,76.85,0.00100
30,67.70,68.79,0.00099
40,70.67,72.75,0.00097
50,75.92,77.65,0.00096
50,72.33,74.54,0.00100
10,59.74,61.72,0.00097
10,52.93,57.92,0.00097
20,68.41,70.35,0.00099
20,68.82,69.21,0.00099
50,74.32,77.20,0.00100
20,61.42,63.02,0.00096
50,72.72,75.52,0.00096
30,72.94,74.79,0.00097
30,74.02,78.15,0.00099
30,71.21,74.44,0.00099
40,77.89,79.91,0.00100
50,76.11,77.26,0.00100
10,64.38,66.01,0.00097
40,71.84,75.07,0.00096
50,79.40,80.30,0.00099
10,60.49,62.43,0.00096
30,66.18,68.44,0.00091
40,74.91,76.55,0.00096
20,67.21,68.06,0.00097
30,68.52,69.50,0.00099
40,74.25,76.12,0.00099
50,76.60,78.04,0.00099
10,57.53,60.82,0.00100
50,79.27,80.80,0.00097
20,69.81,73.71,0.00097
40,76.45,78.33,0.00100
30,73.48,76.09,0.00094
20,70.64,73.18,0.00099
10,66.31,68.72,0.00093
40,71.23,72.05,0.00097
10,53.68,58.17,0.00099
50,71.25,72.99,0.00096
20,73.09,75.87,0.00099
30,68.61,71.34,0.00096
10,51.87,56.51,0.00097
30,70.09,72.44,0.00100
50,78.45,79.87,0.00100
30,67.44,70.18,0.00097
40,74.58,75.93,0.00099
20,65.30,66.88,0.00097
20,67.35,69.43,0.00097
30,72.67,74.21,0.00099
40,73.61,75.33,0.00100
40,73.50,74.72,0.00099
10,56.68,58.16,0.00093
20,67.92,71.27,0.00099
50,76.12,76.80,0.00097
10,63.51,66.78,0.00099
50,78.83,79.38,0.00096
50,74.85,75.56,0.00097
40,71.01,74.20,0.00097
20,64.90,66.96,0.00097
30,66.64,69.00,0.00100
10,52.32,53.67,0.00093
40,78.99,79.86,0.00099
50,75.65,76.05,0.00099
20,66.39,68.05,0.00093
10,54.90,58.62,0.00099
40,72.38,74.30,0.00096
30,72.83,75.55,0.00099
20,70.50,72.46,0.00097
30,68.49,70.10,0.00097
40,69.32,70.69,0.00099
30,70.20,72.44,0.00096
40,74.15,76.54,0.00100
50,77.41,78.73,0.00100
10,59.11,59.76,0.00093
50,75.63,76.74,0.00099
10,51.61,52.54,0.00096
20,63.49,64.45,0.00097
30,71.93,74.33,0.00097
40,78.10,78.46,0.00097
20,65.60,66.31,0.00099
50,71.58,73.10,0.00096
10,61.43,64.51,0.00089
10,56.23,56.83,0.00097
20,70.67,72.78,0.00099
30,73.12,74.50,0.00096
20,61.57,63.74,0.00099
10,53.25,54.04,0.00099
30,68.30,69.53,0.00096
10,59.17,62.10,0.00096
40,70.52,72.13,0.00099
50,74.71,76.09,0.00097
50,78.04,79.44,0.00100
40,65.63,68.77,0.00097
20,58.98,62.17,0.00094
30,72.84,73.24,0.00099
20,68.82,72.46,0.00097
40,77.30,79.08,0.00097
30,72.99,76.33,0.00100
50,74.58,76.87,0.00099
10,48.23,50.86,0.00097
50,77.16,77.95,0.00100
50,75.01,77.22,0.00097
40,71.15,72.46,0.00093
20,64.04,65.03,0.00099
10,52.59,55.42,0.00094
10,56.53,59.66,0.00099
40,71.52,72.30,0.00099
30,73.83,75.76,0.00096
50,76.44,78.52,0.00099
20,67.03,71.78,0.00099
30,70.98,73.19,0.00094
30,69.85,70.82,0.00090
40,70.10,72.00,0.00100
40,73.78,75.89,0.00097
20,62.98,67.16,0.00099
50,73.13,75.54,0.00099
50,78.39,79.79,0.00096
