Number of labels,Accuracy,Accuracy with class priors,Class priors error
30,51.10,52.91,0.00097
20,49.33,52.32,0.00097
10,52.02,52.25,0.00097
40,53.65,55.06,0.00096
40,56.26,56.26,0.00097
10,44.84,47.47,0.00099
50,59.77,60.44,0.00099
30,49.35,50.61,0.00099
10,36.24,37.11,0.00099
10,42.43,42.72,0.00099
50,54.10,55.29,0.00097
20,48.75,48.45,0.00097
30,61.84,62.46,0.00099
30,54.74,54.99,0.00099
50,57.28,57.77,0.00097
40,53.34,53.82,0.00099
40,50.15,50.12,0.00099
20,49.97,49.62,0.00099
30,53.42,55.23,0.00097
10,46.45,50.69,0.00097
50,60.89,61.00,0.00099
10,47.05,47.48,0.00094
20,48.30,49.52,0.00097
30,56.91,56.09,0.00099
40,57.95,57.32,0.00099
20,48.83,50.25,0.00097
40,54.53,54.66,0.00097
50,56.42,57.44,0.00099
50,57.20,58.20,0.00096
10,45.38,48.16,0.00099
30,51.12,53.86,0.00099
10,44.11,45.92,0.00097
50,57.44,57.92,0.00097
20,46.04,48.19,0.00099
20,49.15,50.91,0.00097
20,51.81,51.38,0.00099
40,57.53,57.92,0.00096
40,55.85,57.85,0.00096
10,51.98,54.39,0.00094
10,47.60,48.83,0.00097
40,53.45,54.04,0.00099
50,58.83,60.40,0.00097
30,54.78,55.42,0.00099
30,54.06,55.11,0.00097
30,57.92,58.38,0.00099
20,51.90,52.64,0.00097
40,54.78,56.05,0.00099
40,57.13,58.16,0.00099
50,56.48,56.07,0.00097
10,52.84,53.72,0.00093
30,52.84,54.79,0.00097
20,54.21,54.49,0.00099
10,44.47,48.31,0.00099
10,47.45,50.20,0.00097
20,50.94,51.63,0.00097
30,55.95,56.65,0.00099
50,52.70,54.28,0.00099
50,57.39,58.45,0.00099
40,56.08,56.72,0.00097
40,55.14,55.79,0.00099
30,51.81,52.93,0.00094
30,51.69,53.05,0.00096
50,55.46,56.16,0.00087
50,57.59,58.68,0.00097
40,56.56,58.23,0.00099
40,56.05,57.68,0.00099
20,50.42,53.46,0.00097
20,50.69,50.50,0.00099
40,55.89,56.86,0.00097
20,45.83,47.65,0.00099
10,41.00,40.70,0.00097
20,49.70,52.02,0.00099
50,55.98,56.30,0.00094
10,50.03,53.05,0.00097
30,48.70,49.17,0.00099
30,53.52,54.61,0.00097
50,57.51,58.71,0.00099
10,48.73,53.91,0.00099
50,55.57,56.02,0.00094
10,46.07,48.43,0.00096
20,42.29,43.02,0.00096
30,50.11,51.08,0.00096
50,60.53,60.96,0.00099
10,37.58,38.83,0.00096
40,57.84,58.43,0.00099
40,56.78,58.80,0.00099
20,54.34,54.04,0.00094
10,37.54,39.79,0.00097
30,56.86,58.17,0.00096
20,47.95,48.73,0.00099
50,54.17,54.83,0.00099
30,54.69,55.33,0.00097
50,57.99,58.32,0.00099
40,58.51,60.02,0.00099
10,39.19,40.25,0.00094
40,58.33,58.73,0.00097
10,48.53,48.10,0.00097
40,55.90,56.02,0.00099
30,52.09,52.80,0.00097
10,46.56,47.59,0.00097
30,58.65,59.78,0.00097
20,47.07,48.55,0.00096
40,52.49,52.16,0.00099
20,54.25,54.20,0.00099
10,44.02,45.68,0.00096
20,50.53,50.94,0.00099
30,50.99,52.18,0.00097
50,58.31,59.33,0.00099
20,51.31,52.75,0.00099
40,51.07,51.06,0.00099
50,61.05,61.40,0.00097
40,55.48,57.68,0.00096
30,52.78,53.68,0.00099
30,58.50,59.07,0.00099
20,47.05,48.03,0.00094
20,53.98,56.53,0.00099
10,48.08,49.52,0.00096
40,55.88,56.52,0.00099
10,39.02,41.00,0.00099
50,56.39,56.54,0.00099
50,55.24,56.13,0.00097
10,44.74,48.83,0.00099
50,57.02,58.48,0.00099
20,51.27,53.73,0.00097
10,39.86,43.05,0.00094
30,51.87,52.70,0.00099
30,52.52,52.47,0.00099
50,56.82,57.61,0.00097
50,56.04,56.22,0.00099
40,53.39,55.08,0.00099
10,40.69,41.04,0.00094
30,54.98,55.04,0.00096
40,55.78,56.01,0.00097
30,51.51,52.58,0.00096
20,43.93,44.51,0.00099
40,56.50,57.76,0.00099
20,52.57,53.12,0.00099
50,58.16,58.64,0.00097
50,58.53,58.53,0.00099
40,52.78,53.60,0.00099
30,51.78,52.37,0.00099
20,48.98,51.19,0.00099
40,51.36,52.99,0.00097
10,44.60,44.75,0.00097
40,52.88,53.84,0.00099
30,54.97,56.70,0.00099
10,52.67,56.61,0.00097
20,48.21,48.79,0.00099
40,55.08,56.83,0.00099
50,56.90,57.12,0.00099
10,44.66,46.32,0.00099
50,54.19,55.37,0.00099
10,51.92,54.72,0.00099
30,59.04,60.64,0.00099
30,58.60,58.15,0.00094
50,54.49,56.74,0.00099
20,45.49,47.75,0.00099
10,44.50,45.78,0.00097
50,57.73,58.73,0.00099
40,61.01,60.44,0.00097
10,41.65,44.05,0.00091
50,58.74,58.94,0.00097
50,57.45,58.02,0.00096
30,51.98,53.67,0.00099
30,56.23,55.58,0.00099
20,46.34,44.97,0.00097
40,56.88,57.38,0.00099
20,53.76,53.33,0.00096
10,50.23,50.50,0.00099
40,55.58,56.56,0.00097
20,56.81,56.79,0.00094
20,52.45,53.80,0.00099
50,53.92,54.38,0.00099
20,53.11,54.67,0.00099
10,42.17,45.13,0.00099
20,49.53,51.21,0.00099
40,59.30,59.04,0.00097
10,39.40,42.11,0.00097
10,47.46,49.94,0.00097
30,53.77,55.43,0.00097
40,56.14,56.63,0.00099
50,53.64,54.03,0.00094
30,52.03,53.66,0.00099
30,56.03,58.04,0.00097
20,47.55,48.35,0.00099
30,52.12,53.91,0.00094
20,54.19,55.32,0.00099
40,53.10,53.42,0.00099
10,42.57,43.54,0.00096
40,50.01,52.65,0.00099
10,42.01,44.36,0.00097
50,58.91,60.59,0.00099
30,57.55,59.21,0.00096
40,50.92,52.04,0.00094
40,53.93,54.40,0.00099
20,52.81,54.51,0.00099
50,61.81,62.35,0.00097
10,42.31,45.92,0.00094
30,52.66,53.47,0.00097
50,56.85,57.57,0.00099
50,56.69,58.35,0.00093
10,35.43,40.02,0.00090
50,62.13,62.19,0.00099
30,53.63,52.63,0.00099
40,56.94,57.02,0.00094
20,43.35,43.97,0.00096
30,52.37,52.45,0.00099
50,56.10,57.32,0.00097
20,49.52,50.25,0.00099
20,56.54,57.26,0.00094
40,56.66,55.95,0.00099
10,40.89,41.07,0.00096
20,49.81,48.68,0.00099
10,43.76,45.33,0.00097
40,55.84,55.84,0.00099
10,44.96,49.27,0.00097
30,47.68,49.16,0.00099
50,61.63,61.89,0.00099
30,55.06,56.11,0.00097
20,49.78,53.89,0.00099
40,53.33,54.17,0.00097
50,59.21,59.51,0.00099
10,38.85,40.09,0.00099
20,49.38,49.83,0.00096
40,56.43,56.19,0.00099
20,51.07,50.95,0.00094
50,53.76,54.22,0.00097
50,59.03,59.80,0.00099
10,42.15,41.77,0.00099
30,52.37,55.41,0.00097
40,54.03,55.36,0.00099
30,53.06,54.07,0.00093
30,56.91,56.79,0.00097
30,52.53,54.23,0.00096
10,45.55,46.71,0.00096
50,60.55,60.79,0.00099
40,51.88,52.02,0.00097
50,55.43,55.56,0.00097
10,42.68,43.81,0.00096
20,52.94,53.73,0.00099
30,54.74,55.08,0.00099
10,45.03,44.19,0.00097
20,50.20,53.24,0.00097
40,57.35,58.72,0.00099
30,59.23,59.51,0.00099
10,43.66,42.86,0.00097
40,53.33,53.97,0.00096
50,52.98,54.68,0.00094
40,56.46,57.80,0.00096
30,48.00,48.45,0.00096
30,57.61,58.34,0.00097
20,52.09,54.13,0.00097
20,53.05,54.12,0.00099
20,53.70,56.29,0.00099
40,54.42,53.96,0.00097
10,47.57,48.20,0.00099
20,46.40,47.61,0.00097
30,57.42,58.90,0.00099
50,62.04,62.12,0.00096
50,57.51,57.12,0.00099
10,40.21,41.69,0.00096
10,45.95,47.31,0.00096
40,56.87,56.51,0.00099
30,56.04,56.28,0.00093
20,49.20,51.02,0.00099
50,55.91,56.36,0.00099
40,51.27,52.46,0.00099
50,56.02,57.41,0.00099
50,58.51,59.00,0.00099
10,40.84,44.18,0.00097
20,49.35,50.00,0.00099
10,41.64,44.18,0.00096
40,53.52,54.12,0.00096
50,61.59,62.18,0.00096
30,51.51,52.86,0.00099
10,47.86,45.84,0.00097
20,56.81,57.71,0.00097
50,50.86,51.93,0.00099
40,52.79,53.06,0.00094
20,50.66,51.82,0.00097
10,42.17,44.58,0.00099
30,56.78,57.80,0.00099
40,61.90,62.79,0.00099
40,58.50,59.93,0.00099
30,52.37,53.83,0.00094
20,47.93,49.20,0.00097
40,54.76,55.26,0.00099
30,53.77,54.75,0.00099
20,48.88,49.69,0.00093
50,60.95,60.89,0.00096
40,55.03,55.78,0.00094
30,53.89,54.52,0.00096
30,54.45,54.15,0.00099
50,53.73,54.40,0.00097
50,54.47,54.79,0.00097
10,48.26,48.63,0.00096
10,49.24,52.62,0.00099
40,55.03,55.70,0.00097
10,42.54,49.29,0.00096
40,55.30,55.49,0.00099
50,59.10,60.01,0.00097
30,52.14,53.94,0.00099
20,48.72,49.90,0.00099
20,48.86,52.62,0.00094
20,53.82,56.21,0.00099
40,58.16,59.04,0.00096
50,56.34,57.79,0.00099
30,52.05,51.81,0.00097
50,56.13,56.45,0.00099
20,48.33,48.85,0.00099
10,41.15,44.93,0.00099
10,44.61,46.05,0.00099
30,50.99,52.18,0.00099
20,49.24,50.43,0.00099
10,47.93,47.51,0.00099
40,51.90,52.83,0.00097
50,57.61,58.13,0.00099
20,54.11,54.20,0.00097
30,54.64,55.92,0.00097
20,54.98,55.03,0.00097
30,49.17,49.27,0.00099
10,38.37,40.60,0.00091
50,59.84,61.17,0.00099
40,57.56,58.35,0.00097
50,55.99,56.36,0.00097
40,56.62,57.90,0.00097
10,47.59,48.00,0.00091
50,61.14,61.33,0.00097
40,55.75,55.96,0.00097
20,43.00,44.60,0.00094
10,47.83,48.56,0.00099
30,48.01,48.14,0.00099
30,51.73,51.62,0.00099
40,57.58,58.11,0.00099
50,57.97,58.21,0.00099
