Number of labels,Accuracy,Accuracy with class priors,Class priors error
20,77.95,80.04,0.00099
30,81.36,83.56,0.00099
10,79.40,83.54,0.00097
40,88.23,89.53,0.00099
50,89.98,90.57,0.00096
20,81.03,85.54,0.00094
10,76.51,79.25,0.00099
30,82.04,83.78,0.00099
40,87.21,89.12,0.00099
30,83.66,85.78,0.00099
50,88.02,89.27,0.00099
20,80.76,81.90,0.00096
50,86.54,87.51,0.00099
10,75.04,79.97,0.00099
20,82.95,84.80,0.00099
40,87.80,89.44,0.00097
30,78.62,80.74,0.00096
40,87.22,88.63,0.00099
50,87.69,88.46,0.00099
10,75.70,78.72,0.00099
20,82.08,84.94,0.00096
10,67.67,73.36,0.00099
50,84.93,86.29,0.00099
40,86.47,88.23,0.00099
10,72.10,74.64,0.00093
20,79.13,83.28,0.00097
30,85.39,88.54,0.00099
30,84.23,86.31,0.00099
40,86.01,88.83,0.00099
10,69.96,77.43,0.00097
20,78.02,80.87,0.00099
30,84.79,86.59,0.00099
40,83.66,85.27,0.00099
50,87.04,88.83,0.00097
50,89.19,90.81,0.00099
20,76.80,81.12,0.00096
50,86.67,87.37,0.00099
30,89.14,90.58,0.00097
40,83.02,84.30,0.00099
10,70.02,69.90,0.00099
20,84.66,86.09,0.00099
50,87.84,88.91,0.00099
10,74.61,77.27,0.00099
20,78.22,82.40,0.00096
40,87.15,90.52,0.00099
30,89.19,90.58,0.00099
30,84.29,85.12,0.00097
10,71.49,75.22,0.00099
40,86.94,88.46,0.00099
50,86.72,88.25,0.00099
10,72.38,75.03,0.00097
30,81.50,84.71,0.00097
20,76.28,80.42,0.00099
20,78.61,80.06,0.00097
40,88.45,89.67,0.00099
50,90.43,92.44,0.00099
50,86.92,87.50,0.00096
40,89.42,90.19,0.00099
30,85.96,88.00,0.00097
10,70.93,74.67,0.00094
20,77.26,81.36,0.00099
30,78.21,81.52,0.00097
40,86.51,89.23,0.00099
10,74.41,78.32,0.00097
20,86.70,87.72,0.00099
50,80.16,81.10,0.00096
30,84.65,86.42,0.00099
40,87.49,88.98,0.00097
10,64.46,67.11,0.00099
20,86.41,88.27,0.00097
40,88.09,89.38,0.00099
50,87.67,89.01,0.00099
50,90.09,90.89,0.00099
10,75.31,77.93,0.00094
30,86.59,88.60,0.00099
20,83.20,87.35,0.00097
40,87.62,89.20,0.00099
50,84.86,86.45,0.00099
30,84.42,87.80,0.00099
10,74.38,78.15,0.00099
20,78.32,79.70,0.00099
40,86.43,86.91,0.00099
30,82.92,84.66,0.00096
20,74.33,74.96,0.00096
10,70.62,70.29,0.00094
30,87.25,90.23,0.00099
40,87.91,89.44,0.00099
50,88.33,89.83,0.00099
10,67.35,70.11,0.00097
50,86.91,89.69,0.00099
20,79.93,82.38,0.00099
40,87.18,88.33,0.00099
10,76.85,78.86,0.00097
50,88.62,89.81,0.00099
30,83.76,87.59,0.00097
20,84.41,88.69,0.00097
30,85.31,87.83,0.00099
40,88.10,90.26,0.00099
50,88.59,90.57,0.00099
10,71.93,75.42,0.00099
20,83.58,86.51,0.00097
30,85.12,86.26,0.00096
50,84.65,85.61,0.00099
40,88.28,89.06,0.00099
10,70.41,77.57,0.00099
20,73.70,74.96,0.00099
40,84.38,86.09,0.00099
30,73.68,74.78,0.00099
10,80.53,83.25,0.00097
40,88.94,89.46,0.00099
50,90.73,91.46,0.00097
10,74.17,76.70,0.00099
20,81.70,86.40,0.00097
50,89.50,90.52,0.00099
30,88.56,90.22,0.00099
20,76.36,78.06,0.00097
30,77.38,77.25,0.00097
40,83.67,85.34,0.00099
50,89.50,90.67,0.00099
10,71.70,77.41,0.00097
20,81.02,81.66,0.00099
30,78.09,81.19,0.00099
50,86.94,87.55,0.00099
10,73.40,79.52,0.00099
40,85.46,86.00,0.00099
20,79.76,82.43,0.00097
30,80.51,83.94,0.00099
50,88.26,89.98,0.00099
40,90.14,92.11,0.00099
10,70.24,73.80,0.00099
20,84.33,86.30,0.00099
40,80.77,82.81,0.00099
10,64.56,67.44,0.00099
50,84.71,86.43,0.00099
20,76.80,78.75,0.00096
30,81.15,84.64,0.00099
40,88.19,89.44,0.00099
30,86.35,89.30,0.00099
50,86.65,88.39,0.00099
10,76.06,81.49,0.00099
30,86.08,87.70,0.00097
10,68.77,70.97,0.00099
20,86.97,88.84,0.00099
50,89.29,90.93,0.00099
40,88.35,91.05,0.00099
20,82.93,86.11,0.00099
10,73.38,76.38,0.00097
40,87.71,90.17,0.00099
20,82.11,83.22,0.00099
50,88.44,89.42,0.00097
30,83.30,84.29,0.00099
10,72.30,75.38,0.00097
30,82.86,85.41,0.00099
40,84.52,86.71,0.00099
20,77.66,79.52,0.00096
50,89.31,90.53,0.00099
30,84.21,86.77,0.00099
40,87.51,89.20,0.00099
50,89.93,90.90,0.00096
10,67.90,70.95,0.00099
20,81.14,82.13,0.00099
30,84.81,87.38,0.00096
40,82.03,85.47,0.00099
50,87.48,88.80,0.00099
10,64.89,70.14,0.00099
20,77.23,79.75,0.00097
30,83.68,86.28,0.00099
10,58.83,67.27,0.00099
40,87.59,88.37,0.00097
20,77.81,79.60,0.00096
50,89.50,90.93,0.00099
30,83.36,86.06,0.00099
10,51.98,56.90,0.00096
40,86.48,88.73,0.00099
20,82.95,86.36,0.00097
50,88.89,90.28,0.00099
30,78.06,79.68,0.00099
40,85.13,87.00,0.00097
50,89.95,90.42,0.00099
10,56.30,61.46,0.00097
20,82.54,84.52,0.00099
30,85.03,87.25,0.00099
20,77.66,80.03,0.00099
50,87.15,88.96,0.00099
40,88.26,89.90,0.00097
10,74.98,78.71,0.00099
30,85.64,87.39,0.00099
40,87.88,89.29,0.00096
10,64.86,69.86,0.00096
50,86.79,87.63,0.00099
20,77.05,80.23,0.00099
30,83.27,87.65,0.00096
10,69.28,72.68,0.00096
50,89.43,90.78,0.00099
40,86.13,88.72,0.00099
20,87.55,89.61,0.00097
30,87.09,88.53,0.00099
40,85.35,89.20,0.00097
50,87.59,89.11,0.00099
10,65.99,65.50,0.00091
20,79.21,83.35,0.00099
30,87.00,88.97,0.00099
10,66.07,71.71,0.00099
40,87.41,89.58,0.00099
20,79.38,82.13,0.00097
30,80.56,83.91,0.00094
50,87.71,88.34,0.00097
10,67.03,70.80,0.00093
40,86.28,87.28,0.00099
20,84.57,86.45,0.00099
50,89.54,91.58,0.00099
40,88.44,89.74,0.00099
30,87.61,90.10,0.00097
10,70.92,76.32,0.00099
20,78.85,79.69,0.00096
50,90.74,91.96,0.00096
30,85.49,87.63,0.00099
40,87.26,88.73,0.00097
50,90.37,91.29,0.00099
10,72.49,76.92,0.00099
20,79.98,82.47,0.00097
40,87.59,89.14,0.00096
30,83.11,84.43,0.00099
10,78.11,80.62,0.00097
20,79.08,82.03,0.00099
30,87.47,88.66,0.00099
50,87.85,89.12,0.00099
10,75.25,77.33,0.00097
50,88.57,89.58,0.00099
40,89.14,90.69,0.00099
30,83.68,85.83,0.00099
20,81.76,84.85,0.00099
40,86.97,89.16,0.00099
10,64.36,70.25,0.00097
20,79.43,83.26,0.00099
50,88.98,91.66,0.00099
30,84.11,86.96,0.00099
40,85.10,86.59,0.00099
50,89.77,90.46,0.00099
10,74.27,77.90,0.00097
20,82.24,84.64,0.00099
20,81.95,83.92,0.00097
50,87.50,89.43,0.00099
10,69.53,72.09,0.00097
40,85.45,88.59,0.00099
30,84.11,85.65,0.00099
30,85.72,87.20,0.00099
10,74.77,80.84,0.00097
40,88.45,89.92,0.00099
50,88.48,89.91,0.00099
20,84.82,86.49,0.00097
30,80.90,82.39,0.00099
10,75.29,75.97,0.00096
50,89.17,90.44,0.00099
40,84.57,87.41,0.00097
20,86.26,88.24,0.00099
30,85.70,86.88,0.00097
40,85.92,87.67,0.00099
50,90.23,91.81,0.00099
10,67.50,73.86,0.00099
20,81.51,85.53,0.00099
10,70.06,69.89,0.00097
30,86.34,88.02,0.00097
40,85.91,86.98,0.00099
20,76.10,80.92,0.00099
50,85.75,88.23,0.00097
30,81.54,82.37,0.00099
40,87.10,87.34,0.00099
50,83.98,87.10,0.00099
10,76.45,81.72,0.00099
20,81.15,83.82,0.00099
30,81.43,83.17,0.00099
10,75.76,77.86,0.00097
40,87.56,90.05,0.00099
50,88.70,89.77,0.00099
20,85.09,89.02,0.00099
30,85.06,85.87,0.00099
40,84.92,85.27,0.00099
50,83.01,85.41,0.00099
10,74.58,78.73,0.00099
20,87.39,90.20,0.00099
40,86.39,87.34,0.00097
10,68.34,71.34,0.00099
20,82.97,86.65,0.00099
30,82.16,85.22,0.00099
50,85.36,87.05,0.00097
40,81.58,82.69,0.00099
30,88.00,89.91,0.00099
10,67.76,77.11,0.00099
50,83.67,83.86,0.00097
30,82.26,82.83,0.00099
20,81.44,83.95,0.00099
10,67.29,73.09,0.00097
40,87.69,88.73,0.00097
50,88.64,89.92,0.00099
20,83.29,85.30,0.00097
30,79.40,82.25,0.00099
40,86.35,87.39,0.00099
50,84.75,86.82,0.00099
10,81.05,83.10,0.00097
30,83.94,86.08,0.00097
20,81.16,83.27,0.00099
40,84.34,85.19,0.00096
10,71.45,74.74,0.00099
20,75.25,78.12,0.00099
30,86.09,88.38,0.00099
50,90.45,91.83,0.00099
10,76.83,80.59,0.00097
50,85.80,88.31,0.00099
40,87.90,90.11,0.00099
20,83.14,84.54,0.00099
50,87.28,87.83,0.00099
10,67.28,71.06,0.00097
30,87.45,89.43,0.00097
40,89.22,91.18,0.00099
20,79.67,81.11,0.00099
30,87.31,88.74,0.00099
40,86.30,86.75,0.00099
50,85.78,86.79,0.00099
10,77.01,79.97,0.00099
20,74.21,75.80,0.00099
30,87.64,89.65,0.00099
50,90.05,91.36,0.00099
40,88.95,90.22,0.00099
10,76.27,80.85,0.00099
20,75.38,77.38,0.00099
30,84.23,86.43,0.00099
40,87.66,89.45,0.00099
50,88.96,90.75,0.00099
10,77.23,79.79,0.00093
20,85.86,88.75,0.00099
30,83.79,85.37,0.00096
40,88.28,89.02,0.00099
10,72.35,77.11,0.00099
30,86.31,87.58,0.00099
50,90.13,91.78,0.00096
20,82.14,87.12,0.00099
40,84.98,86.38,0.00099
50,86.68,89.11,0.00099
10,74.89,81.99,0.00099
20,84.23,87.83,0.00099
30,81.75,84.71,0.00099
40,88.14,89.16,0.00099
50,86.03,87.27,0.00096
10,69.10,73.68,0.00099
20,77.92,82.96,0.00099
30,83.30,85.80,0.00099
10,71.70,71.95,0.00099
50,88.91,90.47,0.00097
40,86.96,87.91,0.00099
20,83.23,84.61,0.00099
30,81.03,82.78,0.00097
40,87.67,89.42,0.00099
10,71.06,72.39,0.00097
50,88.00,88.51,0.00099
20,77.88,80.43,0.00097
30,85.49,87.74,0.00099
40,88.20,90.55,0.00099
50,87.38,88.70,0.00096
10,78.61,81.07,0.00099
20,83.59,84.44,0.00097
30,84.14,86.24,0.00099
10,68.60,72.72,0.00099
40,88.04,88.51,0.00099
50,87.56,88.59,0.00099
20,82.65,86.58,0.00099
40,86.85,88.03,0.00099
30,83.29,85.78,0.00099
20,81.45,84.76,0.00099
10,72.54,76.68,0.00099
30,85.59,87.13,0.00099
50,87.98,89.32,0.00099
10,73.76,78.33,0.00097
40,85.96,87.63,0.00099
20,80.59,83.95,0.00099
50,86.92,87.85,0.00099
30,84.06,86.87,0.00099
40,84.14,84.54,0.00097
50,89.45,90.36,0.00097
10,60.64,65.13,0.00099
20,76.60,78.17,0.00099
30,85.46,86.42,0.00099
10,70.68,74.98,0.00099
20,83.24,85.09,0.00099
40,90.67,92.33,0.00097
50,88.76,90.00,0.00099
30,83.93,84.94,0.00099
10,63.99,70.08,0.00094
40,85.76,89.11,0.00099
20,77.89,82.22,0.00099
50,88.31,89.41,0.00099
30,81.26,83.64,0.00097
40,83.02,84.66,0.00099
10,74.45,76.52,0.00099
50,87.40,88.02,0.00099
20,71.09,72.65,0.00099
30,85.93,87.39,0.00099
40,87.05,88.83,0.00099
50,89.15,89.76,0.00099
10,62.40,66.19,0.00099
20,82.49,84.67,0.00097
30,86.84,88.92,0.00099
10,68.08,72.58,0.00096
40,85.35,87.38,0.00097
20,76.08,76.81,0.00099
30,83.33,84.96,0.00096
50,89.80,90.95,0.00099
40,85.46,86.32,0.00099
10,64.04,64.10,0.00096
20,83.62,86.98,0.00099
50,89.87,90.60,0.00099
30,86.46,87.24,0.00099
40,84.54,85.13,0.00099
10,67.55,75.28,0.00099
20,78.51,79.79,0.00099
50,86.58,88.46,0.00099
30,86.26,87.45,0.00099
40,88.72,89.39,0.00099
50,89.73,90.69,0.00099
