Number of labels,Accuracy,Accuracy with class priors,Class priors error
50,51.86,57.60,0.00099
10,31.48,50.90,0.00097
30,46.59,53.88,0.00097
40,58.77,65.25,0.00096
10,45.34,50.23,0.00099
30,51.63,62.68,0.00099
20,53.82,59.90,0.00099
20,44.87,59.35,0.00097
30,55.73,58.49,0.00099
30,50.30,51.30,0.00099
20,54.02,55.32,0.00096
10,45.86,60.38,0.00097
10,36.41,51.76,0.00099
20,47.32,56.19,0.00097
20,43.42,51.47,0.00097
10,37.96,56.57,0.00099
50,56.06,64.06,0.00099
40,55.98,60.44,0.00099
50,55.90,62.92,0.00097
10,41.55,47.82,0.00097
50,58.10,65.26,0.00099
30,58.13,65.96,0.00099
40,56.64,60.58,0.00099
40,46.12,51.30,0.00099
40,56.33,63.69,0.00099
10,42.05,55.33,0.00096
50,50.85,54.62,0.00099
30,49.77,63.37,0.00099
20,44.85,60.59,0.00099
30,51.15,59.48,0.00097
50,58.71,66.74,0.00099
20,49.05,54.73,0.00099
10,40.53,54.60,0.00099
40,59.38,64.15,0.00097
10,47.78,57.37,0.00097
30,46.44,57.01,0.00099
10,34.50,47.24,0.00097
50,55.32,62.74,0.00097
50,58.43,66.33,0.00099
50,52.27,60.85,0.00097
20,44.63,57.87,0.00099
40,54.49,67.42,0.00099
50,44.96,49.46,0.00099
40,47.31,57.65,0.00099
10,46.46,53.79,0.00094
30,51.90,60.51,0.00097
30,54.24,61.88,0.00099
40,50.36,61.69,0.00099
30,52.89,57.48,0.00097
20,50.55,54.52,0.00097
10,33.63,45.51,0.00099
50,55.94,63.69,0.00094
30,48.66,56.90,0.00096
40,57.92,66.39,0.00099
20,44.83,51.38,0.00099
20,47.08,48.50,0.00099
50,52.43,58.11,0.00099
20,45.30,56.46,0.00094
30,43.98,56.49,0.00097
40,44.33,62.38,0.00099
50,52.38,61.15,0.00099
20,55.07,59.65,0.00096
10,31.90,44.63,0.00097
40,55.27,61.21,0.00099
30,57.70,63.62,0.00099
10,30.83,51.65,0.00097
40,56.38,60.52,0.00099
20,44.32,56.77,0.00099
30,47.53,56.98,0.00099
50,57.46,64.11,0.00099
10,43.56,52.47,0.00097
10,37.10,52.87,0.00097
10,49.20,47.70,0.00096
20,51.04,56.53,0.00097
10,44.33,54.76,0.00099
20,51.45,59.83,0.00097
50,58.71,64.20,0.00099
30,53.94,60.19,0.00093
30,45.50,62.20,0.00099
40,53.14,59.16,0.00097
40,52.74,57.65,0.00099
30,54.99,62.36,0.00097
50,61.10,65.07,0.00099
10,25.18,50.30,0.00099
50,57.26,60.87,0.00097
40,51.93,59.39,0.00097
20,57.45,64.29,0.00099
30,57.20,59.15,0.00096
30,51.03,58.93,0.00097
10,46.65,57.74,0.00097
40,55.93,63.55,0.00099
40,59.49,65.35,0.00097
20,48.76,56.61,0.00099
50,54.11,57.54,0.00097
50,56.96,65.25,0.00099
20,43.87,59.52,0.00099
40,52.82,58.94,0.00097
10,36.61,56.73,0.00099
20,51.52,57.79,0.00099
20,54.39,57.11,0.00099
30,55.28,59.86,0.00099
10,47.09,52.91,0.00097
20,45.96,52.54,0.00097
50,52.72,58.77,0.00099
10,36.40,54.14,0.00099
40,52.41,59.87,0.00097
40,51.69,59.41,0.00097
10,38.05,48.40,0.00094
10,38.75,54.64,0.00097
50,57.54,64.32,0.00096
40,53.39,64.65,0.00096
30,53.88,66.46,0.00099
40,51.49,56.45,0.00096
50,55.25,64.39,0.00099
10,34.60,54.65,0.00099
20,52.92,61.12,0.00096
30,53.84,60.97,0.00091
20,48.44,58.31,0.00099
30,49.07,57.12,0.00099
50,52.55,60.04,0.00099
30,57.08,62.57,0.00099
50,53.97,64.55,0.00097
50,59.00,64.59,0.00099
30,44.86,60.40,0.00099
40,57.46,65.82,0.00099
40,50.00,58.43,0.00096
40,57.99,60.77,0.00099
30,49.19,59.89,0.00099
50,53.76,63.44,0.00099
20,48.55,59.38,0.00099
10,35.78,50.76,0.00097
10,32.36,54.24,0.00099
20,47.39,54.65,0.00099
20,37.71,55.88,0.00097
30,58.20,65.24,0.00099
30,51.45,58.84,0.00097
10,57.10,60.91,0.00099
40,57.13,62.44,0.00099
50,63.89,65.96,0.00097
20,53.90,59.59,0.00099
20,52.00,58.89,0.00099
50,51.37,57.59,0.00099
10,52.66,59.00,0.00099
30,52.05,56.31,0.00093
50,60.68,64.62,0.00099
40,51.50,57.87,0.00099
40,52.79,66.19,0.00097
10,37.64,59.75,0.00097
40,53.39,61.98,0.00097
50,52.37,59.47,0.00099
20,52.73,61.23,0.00099
20,52.93,58.92,0.00094
30,51.45,63.48,0.00099
40,56.52,63.48,0.00097
30,49.86,64.56,0.00099
50,56.27,61.56,0.00099
50,53.43,61.99,0.00099
10,43.73,62.73,0.00099
10,49.15,56.27,0.00099
40,54.15,59.95,0.00099
50,60.07,64.47,0.00099
30,51.30,59.07,0.00099
20,48.18,60.85,0.00097
10,51.63,56.17,0.00099
40,55.66,60.05,0.00099
20,44.13,59.72,0.00099
30,54.36,55.69,0.00097
30,51.79,60.08,0.00099
10,36.24,57.75,0.00097
10,25.02,45.85,0.00099
50,62.29,67.52,0.00099
40,56.76,62.99,0.00099
20,44.02,53.79,0.00096
20,44.98,45.44,0.00099
10,34.02,50.82,0.00099
30,44.95,53.02,0.00099
10,33.86,54.82,0.00099
50,59.24,63.70,0.00099
50,59.89,59.51,0.00097
20,43.67,58.00,0.00099
30,50.97,59.69,0.00099
40,59.47,64.72,0.00099
10,33.83,43.11,0.00099
40,57.12,62.46,0.00099
30,51.55,57.40,0.00096
50,56.80,66.10,0.00099
20,48.34,58.85,0.00099
40,63.04,66.76,0.00099
40,56.64,60.17,0.00097
50,61.28,64.76,0.00097
30,48.83,61.13,0.00099
20,49.27,53.95,0.00099
50,53.75,61.44,0.00099
10,41.28,55.55,0.00097
20,55.24,58.57,0.00099
20,48.17,59.95,0.00099
40,50.67,64.10,0.00097
50,53.08,65.04,0.00099
10,46.01,57.50,0.00099
30,52.04,64.55,0.00099
30,54.93,58.67,0.00099
40,46.02,49.97,0.00099
10,35.84,49.57,0.00099
20,41.00,61.91,0.00096
40,53.97,64.17,0.00099
30,48.27,56.83,0.00099
20,49.37,57.04,0.00091
10,36.40,55.67,0.00097
20,42.35,52.14,0.00099
50,58.59,68.07,0.00099
40,50.47,60.55,0.00099
40,56.12,59.48,0.00097
10,39.61,52.71,0.00097
20,51.23,54.43,0.00097
50,57.36,61.13,0.00097
10,43.90,47.36,0.00097
30,54.11,60.30,0.00099
40,54.62,62.67,0.00099
50,53.65,59.24,0.00099
30,53.75,62.26,0.00097
50,54.67,61.74,0.00099
10,40.35,53.48,0.00097
50,55.76,62.55,0.00099
20,52.51,60.94,0.00099
30,50.49,61.21,0.00097
30,56.78,63.68,0.00099
40,48.52,59.94,0.00099
10,35.46,53.17,0.00097
20,39.31,52.17,0.00099
30,53.05,60.12,0.00099
20,43.04,54.84,0.00099
40,58.38,64.78,0.00099
50,56.54,58.86,0.00099
50,59.59,66.99,0.00099
10,41.31,63.55,0.00097
10,33.65,47.62,0.00099
50,50.42,61.88,0.00099
40,50.46,54.03,0.00099
20,48.35,56.75,0.00099
30,53.41,64.28,0.00099
50,62.88,67.81,0.00099
20,47.34,50.18,0.00099
40,54.01,56.08,0.00099
10,43.48,55.80,0.00099
20,43.40,52.40,0.00099
10,41.43,47.72,0.00099
40,52.23,61.48,0.00097
30,53.00,62.89,0.00099
50,57.47,60.53,0.00099
40,55.83,60.76,0.00099
20,42.22,46.90,0.00099
30,49.78,51.71,0.00099
10,43.55,52.31,0.00093
10,47.16,64.33,0.00099
40,56.16,62.42,0.00099
50,55.09,66.78,0.00099
50,55.43,60.75,0.00099
30,60.49,62.64,0.00099
20,49.21,59.21,0.00099
20,47.41,60.96,0.00099
10,39.60,51.99,0.00099
40,60.90,67.11,0.00099
30,58.09,62.24,0.00099
50,57.81,62.16,0.00099
30,52.10,60.63,0.00094
30,52.67,61.11,0.00097
50,60.38,63.34,0.00099
20,55.59,61.44,0.00099
30,46.74,57.87,0.00099
40,60.64,64.87,0.00097
40,57.42,63.92,0.00099
30,59.79,65.81,0.00099
40,56.51,66.57,0.00099
10,37.31,59.95,0.00099
40,55.37,60.01,0.00099
50,59.13,63.90,0.00099
10,44.81,60.37,0.00099
20,52.96,57.42,0.00099
30,58.36,62.15,0.00099
50,56.87,59.21,0.00099
20,45.62,58.22,0.00099
30,54.64,58.22,0.00099
30,60.02,66.31,0.00096
10,37.98,54.99,0.00099
10,31.51,48.78,0.00097
20,49.02,57.32,0.00099
50,58.86,65.18,0.00096
50,56.52,68.07,0.00099
30,49.22,58.53,0.00097
40,53.90,62.08,0.00099
20,47.47,59.83,0.00099
10,32.59,53.26,0.00097
10,30.40,51.80,0.00099
50,62.68,64.78,0.00097
20,47.68,60.69,0.00099
20,37.88,44.57,0.00099
40,56.60,59.33,0.00099
10,40.23,52.57,0.00099
50,55.62,62.74,0.00097
40,55.91,59.47,0.00099
30,44.93,53.78,0.00099
10,29.15,44.07,0.00093
10,50.83,56.08,0.00097
40,58.88,61.31,0.00097
50,61.15,63.87,0.00099
20,50.51,63.44,0.00099
20,51.38,58.69,0.00099
30,55.95,60.56,0.00099
50,55.00,63.30,0.00097
20,48.08,59.37,0.00099
30,50.83,59.72,0.00099
10,43.67,52.78,0.00099
40,48.49,58.34,0.00099
50,61.27,62.23,0.00099
30,53.50,58.63,0.00099
10,29.99,38.67,0.00099
40,55.35,61.95,0.00099
50,57.89,64.83,0.00099
30,52.96,62.49,0.00099
40,51.38,61.96,0.00099
40,61.81,64.30,0.00099
40,50.62,62.75,0.00099
10,34.08,44.42,0.00099
20,50.40,60.18,0.00099
50,60.74,67.97,0.00099
20,46.88,57.86,0.00097
30,57.50,61.71,0.00099
10,39.04,48.24,0.00099
40,53.48,58.36,0.00099
30,60.83,65.94,0.00099
20,42.62,50.32,0.00099
50,61.67,66.08,0.00099
50,54.65,60.33,0.00099
30,50.65,58.21,0.00097
50,55.33,60.52,0.00097
20,49.53,58.30,0.00096
10,34.09,47.33,0.00099
10,43.63,55.35,0.00099
40,55.86,62.24,0.00099
40,60.53,64.65,0.00099
10,36.65,42.74,0.00097
10,38.56,48.62,0.00099
20,48.59,61.23,0.00099
30,54.67,59.95,0.00099
30,51.93,61.42,0.00097
20,46.58,61.48,0.00099
50,55.68,61.85,0.00099
50,66.06,69.79,0.00097
30,50.88,64.35,0.00099
40,52.25,60.18,0.00099
50,60.92,64.76,0.00099
20,50.76,62.17,0.00099
20,51.67,60.46,0.00099
10,38.12,53.33,0.00099
40,49.36,59.88,0.00099
40,50.86,56.18,0.00099
50,54.28,60.89,0.00099
20,51.96,52.81,0.00097
40,52.15,62.37,0.00097
10,33.78,53.77,0.00099
50,64.42,68.37,0.00099
10,44.39,52.57,0.00097
30,43.36,51.42,0.00099
30,55.24,57.20,0.00097
20,49.69,64.70,0.00097
50,56.25,58.41,0.00099
10,35.54,44.80,0.00099
40,61.85,65.92,0.00099
20,48.09,58.60,0.00099
30,42.95,52.11,0.00099
50,62.59,67.54,0.00099
20,49.67,55.25,0.00097
10,52.42,56.94,0.00099
20,43.03,58.81,0.00096
30,58.42,65.74,0.00099
40,58.24,67.96,0.00099
30,56.61,57.16,0.00097
30,52.11,64.93,0.00099
10,39.72,50.96,0.00096
50,58.17,65.78,0.00099
50,55.50,61.39,0.00099
10,26.99,54.43,0.00099
40,48.99,60.80,0.00099
20,39.78,48.47,0.00096
50,62.73,64.92,0.00099
30,50.67,60.49,0.00096
20,40.40,57.39,0.00097
10,28.60,51.63,0.00094
50,55.82,63.60,0.00099
40,52.27,57.13,0.00099
30,44.60,57.25,0.00094
40,59.73,61.57,0.00099
10,41.64,53.23,0.00096
40,59.76,61.27,0.00099
10,34.93,52.07,0.00097
40,54.77,59.67,0.00099
50,54.42,59.14,0.00099
40,59.26,65.97,0.00099
30,57.44,62.91,0.00096
30,49.04,63.18,0.00097
20,42.65,51.49,0.00097
20,50.98,60.14,0.00099
30,54.78,57.56,0.00099
40,41.49,58.97,0.00099
10,25.74,54.22,0.00099
50,57.30,63.81,0.00096
10,46.33,60.97,0.00099
50,56.39,60.70,0.00099
20,41.80,58.36,0.00099
30,54.07,60.98,0.00097
40,53.96,60.11,0.00099
10,37.35,45.01,0.00097
40,50.04,65.22,0.00099
20,40.37,54.77,0.00099
30,55.94,60.64,0.00099
50,58.47,61.52,0.00099
10,41.68,53.35,0.00099
50,53.29,62.53,0.00093
40,57.09,67.12,0.00097
20,56.46,58.63,0.00099
30,56.51,59.10,0.00096
10,37.84,55.96,0.00097
50,60.79,62.58,0.00099
20,48.89,59.30,0.00099
10,48.47,54.80,0.00097
30,48.79,58.51,0.00099
30,54.68,58.52,0.00099
20,46.82,47.97,0.00097
20,61.72,63.14,0.00099
40,57.70,61.34,0.00099
40,61.30,65.62,0.00099
50,57.70,63.42,0.00099
50,62.26,66.26,0.00097
