Number of labels,Accuracy,Accuracy with class priors,Class priors error
30,40.92,55.67,0.00098
40,33.42,54.40,0.00097
40,45.42,52.56,0.00097
20,39.46,52.44,0.00095
30,30.66,45.20,0.00093
10,40.97,45.91,0.00095
50,39.07,49.93,0.00097
20,34.44,44.84,0.00097
30,35.78,44.45,0.00095
40,39.44,48.36,0.00098
10,27.31,40.38,0.00097
50,47.84,57.66,0.00093
50,40.13,53.58,0.00097
10,27.62,46.83,0.00098
30,34.39,48.97,0.00098
20,31.66,42.63,0.00098
50,34.79,46.24,0.00095
40,38.46,45.95,0.00098
10,23.22,47.72,0.00097
20,28.01,47.82,0.00095
50,40.16,49.01,0.00098
10,36.56,48.01,0.00098
30,41.85,53.59,0.00097
40,44.40,54.40,0.00097
20,34.55,48.58,0.00097
30,29.95,47.02,0.00098
20,35.36,51.72,0.00098
40,30.57,52.69,0.00098
30,27.91,47.45,0.00098
50,38.66,50.72,0.00098
40,41.64,55.49,0.00097
10,29.64,36.97,0.00095
50,35.89,48.10,0.00097
20,34.56,40.71,0.00097
20,35.41,49.11,0.05490
30,40.68,50.12,0.00098
40,44.19,57.94,0.00098
50,34.40,53.55,0.00095
30,34.99,52.95,0.00092
40,42.14,49.56,0.00098
10,24.78,42.56,0.00098
10,26.32,38.66,0.00098
20,36.22,51.52,0.00098
50,41.69,51.63,0.00095
30,27.35,49.16,0.00098
50,41.92,57.14,0.00095
20,43.10,50.05,0.00097
40,46.31,51.39,0.00098
30,40.50,45.60,0.00097
20,21.16,52.92,0.00098
10,29.22,30.29,0.00097
40,36.24,54.66,0.00098
50,42.65,54.59,0.00098
10,31.61,34.49,0.00093
20,44.65,52.15,0.00098
30,39.84,54.91,0.00098
40,36.28,58.21,0.00098
50,29.35,42.14,0.00098
20,26.37,42.51,0.00090
40,34.12,48.10,0.00097
10,29.46,33.38,0.00095
50,33.66,53.23,0.00098
10,20.77,43.01,0.00098
30,30.97,48.23,0.00097
20,34.18,41.73,0.00095
40,39.62,53.50,0.00098
30,23.73,44.53,0.00098
10,37.94,42.40,0.00093
50,41.96,54.17,0.00098
30,48.94,50.55,0.00093
20,22.87,40.09,0.00085
40,34.79,53.19,0.00097
50,44.68,54.24,0.00098
10,22.07,40.98,0.00093
20,37.03,48.55,0.00095
30,36.66,49.72,0.00097
50,38.93,52.37,0.00097
30,38.14,45.43,0.00098
10,28.28,43.25,0.00093
40,42.22,54.10,0.00098
20,33.33,40.99,0.00098
40,32.58,49.38,0.00098
50,38.33,45.61,0.00097
10,24.82,32.44,0.00092
20,25.63,43.09,0.00098
30,39.37,52.72,0.00093
50,32.15,49.97,0.00098
10,38.42,33.64,0.00097
40,36.29,55.90,0.00097
20,26.73,42.39,0.00092
30,31.15,51.00,0.00097
40,46.93,56.27,0.00098
50,49.60,54.06,0.00097
10,32.64,46.42,0.00098
20,43.43,55.14,0.00095
30,30.17,44.30,0.00093
10,22.94,33.91,0.00098
40,35.06,56.35,0.00092
20,26.65,49.34,0.00098
50,43.23,48.41,0.00098
40,34.86,42.88,0.00097
10,30.90,39.01,0.00092
30,33.63,53.36,0.00097
20,31.62,54.52,0.00098
40,43.67,52.66,0.00095
30,42.61,57.04,0.00098
50,43.03,53.04,0.00097
50,41.58,52.91,0.00093
10,24.17,45.34,0.00093
20,14.61,43.10,0.00098
30,33.21,47.97,0.00097
10,21.77,37.24,0.06543
40,50.33,59.58,0.00098
10,28.29,38.41,0.00097
50,41.27,49.22,0.00095
50,27.96,34.14,0.00097
30,38.56,46.74,0.00095
40,32.78,51.56,0.00097
20,33.57,45.19,0.00097
20,39.38,47.42,0.00097
10,28.45,41.29,0.00097
40,31.62,49.43,0.00097
30,34.50,50.57,0.00095
50,42.07,48.25,0.00095
10,29.58,50.98,0.00097
20,24.95,51.97,0.00098
40,39.63,56.89,0.00097
30,35.57,45.98,0.00098
50,41.63,49.91,0.00097
10,27.13,51.36,0.00097
20,29.53,37.07,0.00098
30,34.33,42.46,0.00097
40,33.43,47.81,0.00097
50,41.24,54.01,0.00097
20,25.64,45.45,0.00098
30,42.04,52.48,0.00097
40,40.54,47.77,0.00095
50,38.25,48.11,0.00098
20,32.08,47.71,0.00098
10,18.46,47.96,0.00095
40,34.09,50.86,0.00098
30,35.81,47.83,0.00098
50,40.80,51.34,0.00098
10,23.33,37.22,0.00097
10,26.57,43.48,0.00095
20,37.77,50.56,0.00098
30,35.09,50.04,0.00098
50,43.00,55.50,0.00098
40,29.36,44.84,0.00097
10,34.13,44.23,0.00097
20,39.99,51.77,0.00095
30,29.24,50.98,0.00095
40,35.84,51.83,0.00097
10,32.00,44.67,0.00098
50,39.99,54.26,0.00097
30,37.34,49.95,0.00095
20,28.45,48.37,0.00098
40,45.43,52.90,0.00098
30,27.94,38.80,0.00098
10,37.49,38.85,0.00098
50,45.89,56.44,0.00098
20,34.46,47.19,0.00097
50,30.10,49.01,0.00097
40,44.59,49.83,0.00097
20,29.59,38.50,0.00097
10,23.34,40.33,0.00093
30,28.75,40.98,0.00098
50,43.00,52.71,0.00095
40,29.50,45.84,0.00097
20,29.58,46.39,0.00093
30,33.37,48.89,0.00098
40,41.30,49.89,0.00097
10,25.74,37.47,0.00098
50,39.22,54.26,0.00095
20,22.32,43.83,0.00097
30,41.46,50.17,0.00097
50,46.26,58.23,0.00097
40,34.32,47.06,0.00098
20,25.25,35.37,0.00098
10,30.73,40.96,0.00095
30,35.70,51.68,0.00097
40,24.54,51.64,0.00098
20,29.71,41.24,0.00097
50,35.78,50.69,0.00097
10,22.07,48.53,0.00098
30,35.92,49.49,0.00098
40,31.55,43.29,0.00098
50,38.08,56.93,0.00098
10,23.05,46.25,0.00095
20,34.76,45.27,0.00098
30,34.78,52.50,0.00098
40,31.20,44.96,0.00095
10,23.29,31.45,0.00097
20,35.29,53.10,0.00097
40,33.13,44.66,0.00095
50,43.61,55.36,0.00097
30,33.82,47.35,0.00093
50,51.19,55.89,0.00098
10,32.05,51.52,0.00097
20,35.62,49.06,0.00098
40,25.60,48.22,0.00098
50,40.21,53.01,0.00097
30,34.97,52.18,0.00097
10,29.00,44.75,0.00093
20,30.55,48.97,0.00098
30,33.71,46.48,0.00097
40,40.89,54.85,0.00098
50,35.36,51.76,0.00098
10,35.71,43.25,0.00095
20,22.18,45.85,0.00098
30,44.09,48.46,0.00095
40,42.34,50.94,0.00098
10,31.21,36.19,0.00093
50,45.45,52.27,0.00097
40,31.77,54.62,0.00098
50,43.39,52.82,0.00098
20,43.56,50.67,0.00098
30,44.68,56.74,0.00095
10,32.89,44.40,0.00098
20,32.28,35.54,0.00097
30,32.09,42.98,0.00097
40,36.59,50.30,0.00098
50,38.87,54.03,0.00098
10,26.30,36.63,0.02752
