Number of labels,Accuracy,Accuracy with class priors,Class priors error
50,67.75,71.12,0.00099
30,61.53,68.25,0.00099
40,64.72,69.62,0.00097
10,48.62,61.18,0.00099
20,49.24,61.26,0.00099
30,54.68,61.89,0.00097
50,50.51,54.19,0.00099
10,39.81,49.45,0.00099
30,60.51,66.95,0.00097
50,64.64,70.17,0.00097
10,51.68,58.92,0.00099
20,57.86,63.59,0.00099
40,64.13,71.97,0.00099
40,61.32,68.44,0.00099
40,68.14,72.27,0.00099
20,54.32,60.18,0.00099
10,52.10,61.08,0.00099
30,63.67,67.18,0.00099
50,60.93,65.31,0.00097
20,51.00,62.74,0.00099
30,58.03,60.69,0.00099
40,56.18,64.24,0.00099
50,66.74,72.17,0.00099
20,60.69,66.32,0.00099
30,66.97,70.06,0.00099
10,44.57,50.04,0.00099
40,52.73,64.00,0.00099
50,61.06,66.26,0.00099
10,40.19,50.67,0.00099
20,52.71,56.48,0.00099
40,63.81,71.35,0.00099
30,58.36,64.92,0.00099
30,56.99,60.29,0.00097
20,58.06,65.43,0.00099
50,56.15,65.78,0.00099
50,65.01,71.25,0.00099
40,60.69,65.35,0.00099
30,55.76,62.34,0.00094
20,52.90,64.32,0.00099
10,48.44,57.53,0.00099
10,44.25,57.03,0.00099
40,58.15,64.89,0.00097
50,66.88,69.97,0.00097
10,50.47,60.71,0.00099
20,59.76,63.02,0.00099
40,60.19,62.60,0.00099
50,67.50,70.64,0.00099
10,50.25,52.56,0.00099
30,61.65,66.67,0.00097
40,65.10,70.17,0.00099
20,57.34,66.22,0.00097
30,53.37,65.21,0.00099
20,65.65,67.55,0.00096
10,50.52,58.64,0.00099
50,64.02,67.98,0.00097
40,62.93,68.79,0.00099
10,41.73,57.16,0.00099
30,65.30,66.99,0.00097
30,65.85,69.21,0.00097
20,53.35,65.18,0.00099
40,56.48,64.13,0.00099
50,58.22,63.01,0.00099
50,61.90,66.35,0.00097
10,47.73,60.59,0.00099
20,56.94,58.76,0.00099
30,57.16,62.12,0.00099
50,62.61,70.48,0.00099
20,55.69,64.72,0.00096
10,52.20,64.13,0.00097
20,56.90,63.51,0.00096
30,56.94,62.08,0.00099
40,59.54,64.59,0.00099
10,53.77,56.42,0.00097
40,60.10,64.90,0.00099
30,62.15,66.46,0.00099
10,43.96,62.76,0.00099
40,65.02,68.19,0.00099
50,65.77,71.16,0.00099
20,55.96,60.91,0.00099
30,62.72,69.30,0.00099
50,57.53,65.01,0.00099
40,58.80,61.82,0.00099
50,63.45,68.93,0.00099
10,55.13,58.54,0.00099
20,62.32,66.53,0.00099
30,60.18,67.03,0.00099
50,67.59,71.15,0.00094
10,53.06,58.75,0.00097
40,63.15,70.20,0.00097
10,44.35,54.62,0.00099
30,63.39,69.50,0.00099
30,59.73,71.42,0.00097
40,62.50,66.18,0.00099
40,67.25,71.59,0.00099
50,66.40,69.69,0.00099
20,54.72,68.78,0.00099
20,59.95,64.67,0.00099
50,66.58,69.80,0.00099
10,45.87,56.32,0.00099
20,61.27,65.94,0.00099
40,56.48,65.05,0.00099
30,59.23,67.39,0.00099
50,67.11,68.82,0.00096
10,46.44,60.92,0.00099
20,57.72,62.14,0.00099
30,63.55,71.27,0.00099
40,57.41,62.24,0.00097
30,57.05,63.03,0.00099
10,61.73,64.34,0.00097
50,61.94,66.02,0.00099
20,45.43,61.42,0.00099
50,68.72,71.58,0.00099
20,61.77,65.33,0.00099
10,58.24,64.70,0.00099
30,57.29,64.08,0.00099
40,53.83,62.48,0.00097
10,45.00,64.85,0.00099
20,57.15,65.76,0.00096
30,61.67,68.38,0.00099
50,57.47,64.24,0.00099
40,65.62,71.18,0.00099
40,56.24,68.39,0.00099
10,58.18,69.12,0.00096
50,61.62,66.79,0.00099
30,56.01,69.82,0.00099
20,56.34,62.92,0.00099
20,55.93,65.84,0.00097
40,61.45,65.20,0.00097
30,58.43,63.87,0.00099
50,64.35,67.71,0.00097
40,64.66,69.89,0.00099
50,62.40,69.04,0.00096
10,57.43,61.36,0.00099
10,61.20,62.89,0.00099
20,51.41,62.01,0.00097
10,43.64,63.30,0.00099
30,60.73,63.93,0.00099
50,65.18,69.88,0.00099
30,58.19,65.00,0.00097
40,58.97,64.46,0.00097
40,63.65,68.86,0.00099
20,56.94,63.21,0.00099
50,61.83,69.76,0.00099
20,48.18,48.36,0.00097
10,38.20,55.71,0.00099
30,54.73,62.99,0.00099
20,53.86,58.02,0.00099
10,37.24,54.77,0.00099
50,67.71,71.73,0.00097
40,66.97,70.56,0.00099
30,53.47,63.35,0.00097
20,52.90,61.17,0.00097
40,63.01,65.58,0.00099
50,62.60,68.60,0.00099
10,48.62,57.66,0.00099
40,66.41,69.98,0.00097
30,60.91,62.75,0.00099
10,42.47,48.36,0.00099
20,59.82,64.41,0.00097
50,61.10,64.96,0.00099
30,56.74,68.75,0.00099
40,62.68,67.45,0.00099
50,62.99,69.11,0.00097
30,65.32,72.47,0.00099
10,37.14,61.45,0.00097
20,52.00,58.72,0.00099
40,55.91,68.93,0.00099
50,65.73,71.95,0.00097
10,51.28,60.78,0.00097
20,59.03,66.68,0.00099
30,60.48,60.51,0.00099
40,53.92,57.74,0.00099
50,66.18,72.82,0.00099
20,53.86,68.67,0.00097
10,54.37,59.92,0.00096
40,66.18,71.60,0.00097
50,59.92,65.54,0.00099
30,54.93,63.92,0.00099
20,49.96,58.91,0.00099
30,63.64,65.78,0.00099
40,57.47,65.85,0.00099
50,64.93,66.80,0.00099
10,51.41,57.41,0.00099
30,61.69,66.38,0.00099
20,57.16,63.14,0.00099
10,46.48,59.76,0.00099
50,63.54,68.13,0.00099
10,43.81,47.34,0.00097
40,63.20,65.39,0.00099
40,67.26,69.06,0.00097
20,58.56,60.70,0.00099
50,58.58,65.43,0.00096
30,62.78,68.90,0.00097
20,61.11,63.79,0.00099
10,51.15,58.64,0.00099
40,66.02,71.56,0.00099
10,39.67,58.19,0.00099
30,61.13,70.39,0.00099
20,49.13,62.52,0.00099
50,57.43,65.95,0.00099
40,60.78,64.23,0.00099
30,59.72,66.01,0.00099
10,50.65,62.14,0.00099
50,68.09,73.09,0.00099
20,51.55,59.99,0.00099
30,58.88,66.31,0.00099
40,59.33,63.82,0.00099
50,70.47,73.76,0.00099
30,61.79,67.59,0.00099
10,53.82,68.16,0.00099
20,56.98,59.06,0.00099
50,62.81,65.30,0.00099
10,53.64,62.88,0.00099
40,59.39,62.78,0.00099
40,58.18,64.86,0.00099
50,65.31,66.86,0.00097
20,56.11,61.53,0.00099
10,47.09,56.49,0.00097
30,58.57,57.96,0.00099
20,54.14,56.40,0.00099
40,63.68,67.13,0.00099
50,61.55,63.68,0.00097
10,60.35,69.65,0.00099
30,65.47,70.04,0.00099
30,64.79,66.23,0.00099
20,49.10,50.08,0.00099
20,55.13,66.96,0.00096
30,62.44,67.21,0.00096
50,63.63,73.62,0.00099
10,52.25,58.97,0.00099
40,63.37,69.76,0.00099
30,62.62,67.77,0.00099
40,66.89,72.78,0.00099
10,56.72,57.35,0.00099
20,56.97,62.76,0.00096
50,66.19,68.40,0.00096
40,62.81,68.87,0.00097
20,59.17,67.58,0.00099
50,63.62,68.87,0.00097
30,57.96,68.44,0.00097
50,67.97,68.84,0.00099
40,62.48,72.27,0.00099
10,39.98,58.59,0.00099
10,51.96,66.90,0.00097
30,55.73,64.58,0.00099
30,63.63,67.93,0.00099
20,57.68,63.52,0.00099
40,63.44,71.47,0.00099
50,64.52,64.48,0.00099
20,56.98,66.41,0.00099
10,30.92,54.46,0.00096
20,57.34,61.83,0.00097
10,53.84,68.22,0.00097
50,65.90,71.15,0.00096
30,61.38,66.80,0.00099
40,61.80,69.68,0.00099
40,65.89,66.59,0.00099
50,64.30,73.54,0.00099
10,41.93,60.45,0.00099
30,63.98,69.60,0.00099
50,68.79,69.38,0.00099
20,56.86,66.12,0.00099
10,51.29,58.67,0.00099
40,59.61,66.06,0.00099
20,41.33,44.18,0.00097
30,59.58,65.07,0.00099
20,57.91,64.08,0.00097
10,49.89,60.30,0.00097
40,66.73,68.80,0.00099
50,60.28,66.44,0.00099
30,54.02,61.10,0.00099
40,63.27,68.51,0.00099
20,58.34,63.25,0.00099
10,53.54,63.94,0.00099
30,64.49,66.87,0.00099
50,69.92,71.48,0.00099
40,56.78,61.99,0.00097
50,59.97,70.48,0.00099
10,37.95,45.70,0.00099
30,59.55,62.91,0.00099
40,60.28,67.37,0.00096
20,64.59,70.04,0.00099
50,71.28,72.11,0.00099
10,46.27,58.35,0.00099
20,56.37,65.84,0.00099
30,59.85,68.81,0.00099
50,65.62,71.53,0.00099
10,42.17,47.00,0.00097
20,49.48,65.61,0.00099
10,34.19,44.64,0.00097
40,66.07,70.20,0.00099
40,66.42,69.20,0.00097
30,65.62,67.63,0.00097
50,69.26,73.88,0.00099
20,56.43,68.02,0.00099
30,61.99,66.50,0.00099
10,40.44,52.41,0.00099
30,65.78,70.28,0.00096
40,59.52,68.93,0.00097
50,60.36,64.44,0.00099
50,64.99,71.42,0.00096
20,52.22,58.44,0.00099
40,58.28,62.33,0.00099
10,49.75,58.04,0.00099
20,58.29,67.20,0.00099
30,59.77,68.64,0.00099
40,66.90,67.26,0.00099
20,55.52,64.17,0.00099
30,54.41,62.31,0.00099
10,44.54,50.89,0.00099
50,66.93,69.36,0.00099
50,61.27,65.57,0.00097
40,68.52,69.65,0.00097
10,42.96,55.57,0.00099
20,59.55,64.08,0.00099
30,61.15,70.05,0.00099
10,51.05,51.31,0.00097
40,57.97,65.19,0.00099
20,53.31,67.54,0.00099
30,63.56,67.51,0.00099
50,75.15,75.08,0.00097
50,64.45,70.04,0.00099
40,56.11,66.18,0.00099
40,58.18,62.03,0.00099
30,52.48,61.98,0.00099
20,59.55,65.36,0.00099
10,50.60,55.62,0.00099
50,69.25,73.07,0.00099
40,57.51,67.21,0.00099
20,57.10,60.11,0.00094
50,64.08,67.68,0.00097
30,67.43,72.01,0.00096
10,46.94,55.57,0.00099
10,42.25,50.73,0.00099
30,62.29,63.07,0.00099
20,53.18,63.17,0.00099
40,65.78,69.50,0.00097
10,44.71,61.30,0.00097
40,60.11,69.10,0.00096
50,62.00,67.97,0.00099
20,60.18,70.17,0.00099
20,59.80,62.25,0.00096
50,71.91,73.16,0.00099
30,49.06,56.85,0.00097
30,60.33,71.12,0.00099
10,55.98,61.23,0.00097
40,67.27,74.06,0.00099
20,53.65,66.60,0.00099
10,51.51,58.84,0.00099
50,62.90,66.10,0.00099
50,64.84,72.19,0.00097
10,48.00,59.25,0.00099
40,62.70,65.31,0.00099
30,61.28,64.69,0.00099
40,58.72,62.37,0.00099
50,67.87,69.59,0.00099
20,50.59,53.47,0.00099
30,58.79,69.22,0.00099
20,51.08,62.61,0.00096
10,47.77,58.83,0.00099
40,67.01,67.11,0.00099
10,43.05,55.67,0.00099
30,56.40,67.29,0.00099
50,60.65,70.15,0.00099
30,64.57,66.64,0.00097
50,61.01,62.22,0.00099
40,65.07,71.23,0.00099
40,60.52,66.66,0.00097
10,50.84,55.74,0.00097
20,54.29,61.91,0.00099
20,58.87,71.10,0.00099
50,62.09,65.46,0.00099
30,62.62,67.79,0.00099
10,53.56,65.20,0.00097
30,60.91,67.85,0.00094
20,52.58,62.94,0.00097
10,35.93,61.94,0.00099
40,62.72,67.66,0.00099
50,67.43,70.87,0.00099
20,52.41,59.04,0.00099
30,63.43,68.49,0.00097
50,65.61,67.87,0.00099
40,56.02,65.15,0.00099
20,55.89,63.94,0.00097
10,43.25,50.51,0.00099
30,58.39,65.89,0.00099
40,56.47,68.82,0.00099
30,56.75,60.71,0.00099
40,65.75,72.98,0.00099
10,38.79,61.47,0.00097
20,63.46,64.81,0.00099
10,53.02,60.18,0.00099
50,67.61,68.62,0.00099
50,66.03,70.29,0.00097
20,64.93,68.58,0.00097
10,57.98,60.32,0.00096
50,71.24,71.71,0.00097
30,63.66,67.43,0.00099
40,63.92,67.56,0.00099
20,50.79,55.86,0.00096
50,65.91,70.18,0.00097
30,62.83,65.29,0.00099
40,67.69,70.80,0.00099
