Number of labels,Accuracy,Accuracy with class priors,Class priors error
50,69.66,70.30,0.00099
40,66.71,69.07,0.00099
30,66.48,66.07,0.00099
10,48.77,54.89,0.00099
10,53.07,58.44,0.00099
30,57.66,63.43,0.00099
50,65.84,68.10,0.00097
20,60.97,63.99,0.00099
50,60.71,64.34,0.00099
40,61.11,64.30,0.00099
50,66.26,68.99,0.00099
20,60.87,62.55,0.00097
30,58.70,60.65,0.00097
20,58.16,57.29,0.00099
40,60.94,63.70,0.00099
40,65.89,68.26,0.00099
50,65.89,69.63,0.00099
10,49.66,62.59,0.00097
40,62.35,64.91,0.00099
30,59.51,63.70,0.00099
20,58.87,63.11,0.00099
50,68.05,70.40,0.00096
30,59.83,63.87,0.00099
10,57.25,63.46,0.00099
50,66.85,68.29,0.00099
30,66.45,69.12,0.00099
40,59.88,61.38,0.00099
10,54.97,55.42,0.00097
20,57.41,61.39,0.00099
30,63.74,66.41,0.00096
10,52.32,56.36,0.00099
50,59.60,64.90,0.00099
30,65.94,66.88,0.00099
10,54.40,59.42,0.00097
20,63.20,64.56,0.00099
20,62.96,63.32,0.00099
10,51.05,52.28,0.00099
40,67.14,70.47,0.00099
40,68.70,70.80,0.00099
20,59.24,67.95,0.00099
50,67.26,69.84,0.00097
50,67.71,69.48,0.00099
40,66.48,67.71,0.00097
30,61.82,69.57,0.00099
50,67.36,68.41,0.00099
20,64.50,66.90,0.00097
10,48.76,56.79,0.00099
30,62.52,65.28,0.00099
40,61.17,64.86,0.00099
50,66.98,67.60,0.00099
30,65.16,69.94,0.00097
10,55.61,60.25,0.00099
20,55.03,60.16,0.00097
20,58.76,61.17,0.00099
10,61.80,62.80,0.00099
50,67.42,70.07,0.00099
10,62.66,63.45,0.00099
40,60.62,62.65,0.00099
40,58.80,62.51,0.00099
30,62.01,64.44,0.00099
30,63.98,66.91,0.00097
50,65.40,66.84,0.00099
20,60.13,65.18,0.00099
10,49.68,62.01,0.00099
20,60.13,62.55,0.00099
30,59.44,65.59,0.00097
10,64.29,67.06,0.00099
40,60.21,68.01,0.00099
50,61.46,64.26,0.00099
10,64.15,62.80,0.00099
20,60.49,63.08,0.00097
50,63.17,65.98,0.00099
20,60.59,64.21,0.00099
40,66.44,68.90,0.00099
30,60.70,63.27,0.00097
10,57.22,60.11,0.00099
30,62.88,64.09,0.00096
30,62.95,69.70,0.00099
20,59.42,62.24,0.00099
50,65.99,68.32,0.00099
50,65.10,65.64,0.00099
10,45.02,60.21,0.00099
40,62.57,63.84,0.00099
40,68.30,69.28,0.00099
30,59.48,63.02,0.00099
40,61.72,64.75,0.00099
20,51.70,51.50,0.00099
20,58.81,63.57,0.00099
50,69.25,70.19,0.00099
40,64.69,68.59,0.00099
20,53.49,54.99,0.00099
10,45.10,53.30,0.00099
20,57.55,59.84,0.00099
10,42.59,51.43,0.00097
50,68.43,70.98,0.00099
30,60.27,60.97,0.00099
50,67.73,69.22,0.00099
40,68.03,70.23,0.00097
10,51.29,57.37,0.00097
30,58.10,64.41,0.00099
40,66.85,69.31,0.00099
40,66.41,67.01,0.00099
10,46.25,47.68,0.00097
30,63.57,67.74,0.00099
20,61.14,63.06,0.00099
30,64.82,68.25,0.00099
50,63.61,67.05,0.00099
10,46.02,59.35,0.00099
50,62.47,63.21,0.00097
50,65.25,68.45,0.00099
30,67.23,70.37,0.00097
40,64.72,66.50,0.00099
20,62.89,64.21,0.00099
40,59.96,66.19,0.00099
10,56.50,59.18,0.00097
40,58.09,59.67,0.00099
40,69.39,70.21,0.00099
50,61.53,64.38,0.00099
10,56.69,58.94,0.00099
20,51.52,58.29,0.00097
20,54.45,58.66,0.00099
20,63.73,67.98,0.00099
10,56.04,55.15,0.00099
40,59.88,63.03,0.00099
50,69.86,71.15,0.00099
30,60.89,61.80,0.00099
30,65.46,65.01,0.00099
50,66.61,66.51,0.00099
30,61.05,65.46,0.00099
50,69.16,70.98,0.00099
50,65.90,67.36,0.00099
20,57.81,62.55,0.00097
10,56.80,58.80,0.00097
20,62.03,62.41,0.00099
40,66.75,66.84,0.00096
30,65.11,64.89,0.00099
10,46.96,45.06,0.00096
40,65.71,66.35,0.00099
50,61.64,64.21,0.00097
30,64.10,67.72,0.00099
20,54.41,61.26,0.00097
50,70.28,72.07,0.00097
10,44.62,54.98,0.00097
40,68.19,70.82,0.00099
20,65.04,64.58,0.00099
10,52.13,59.05,0.00099
30,65.17,69.53,0.00099
10,53.28,58.07,0.00099
50,60.22,65.10,0.00099
30,65.17,67.14,0.00099
20,55.04,59.09,0.00099
40,62.43,64.03,0.00099
40,64.92,65.49,0.00099
10,57.91,66.83,0.00099
20,57.89,58.28,0.00099
50,70.32,71.50,0.00099
30,61.90,65.68,0.00099
50,63.10,66.50,0.00099
20,58.65,61.06,0.00099
10,50.47,56.37,0.00096
20,53.71,54.52,0.00099
10,54.66,59.65,0.00099
30,63.64,66.74,0.00099
50,65.99,66.59,0.00099
40,61.40,63.67,0.00097
40,60.81,62.72,0.00099
30,59.50,58.00,0.00097
40,65.05,66.31,0.00099
50,61.89,61.56,0.00099
10,65.17,68.58,0.00099
30,68.09,69.81,0.00099
10,53.29,56.64,0.00099
30,65.86,66.32,0.00099
30,64.84,66.62,0.00099
50,68.10,71.35,0.00099
20,51.91,51.49,0.00097
40,64.15,68.74,0.00099
50,66.73,68.16,0.00099
40,70.55,71.62,0.00097
20,59.53,65.67,0.00099
40,67.75,68.26,0.00099
10,56.24,56.58,0.00097
20,60.72,63.16,0.00097
30,67.09,67.02,0.00099
40,66.13,71.29,0.00099
30,63.69,68.14,0.00099
30,59.40,62.07,0.00097
50,66.00,67.38,0.00099
20,62.40,65.71,0.00099
10,45.78,59.82,0.00097
10,54.87,64.62,0.00099
50,66.75,67.84,0.00099
40,66.75,69.39,0.00099
10,58.75,66.72,0.00099
30,64.56,66.45,0.00099
20,59.00,61.65,0.00099
20,60.11,63.62,0.00099
10,37.29,51.58,0.00099
50,63.38,63.89,0.00096
50,68.14,70.28,0.00097
40,63.88,67.34,0.00099
40,64.82,64.82,0.00099
20,58.84,59.51,0.00099
30,60.79,64.51,0.00099
10,47.32,59.60,0.00099
10,52.37,55.45,0.00097
30,67.70,68.91,0.00099
40,61.89,64.67,0.00096
50,68.80,72.24,0.00099
10,50.93,58.31,0.00097
50,68.35,68.33,0.00099
30,62.11,65.19,0.00099
40,68.68,68.20,0.00099
20,60.08,64.10,0.00099
20,44.05,45.83,0.00099
30,58.12,62.18,0.00096
20,61.85,65.41,0.00099
40,65.01,66.12,0.00099
30,65.46,66.60,0.00099
50,64.21,66.54,0.00097
20,60.35,62.13,0.00099
10,54.20,59.19,0.00099
50,64.45,68.50,0.00097
40,62.49,63.55,0.00097
50,71.85,71.62,0.00099
50,72.11,72.05,0.00099
30,57.75,62.10,0.00097
10,40.81,46.75,0.00099
30,62.91,68.55,0.00099
40,63.76,66.61,0.00096
20,58.40,61.35,0.00099
20,65.36,67.91,0.00099
10,49.75,56.92,0.00099
40,66.14,67.82,0.00099
50,68.83,71.19,0.00099
10,39.07,44.50,0.00097
20,55.06,64.08,0.00099
10,46.55,46.68,0.00099
30,63.03,64.87,0.00096
50,63.45,65.20,0.00099
40,67.32,67.48,0.00097
30,66.85,66.27,0.00099
50,70.93,72.25,0.00097
30,68.40,68.25,0.00099
20,59.62,64.78,0.00097
10,45.02,49.04,0.00099
20,61.91,66.51,0.00097
10,51.75,56.16,0.00099
40,60.91,67.61,0.00099
50,68.26,69.35,0.00099
40,67.99,67.34,0.00099
40,61.69,61.75,0.00099
30,63.37,67.63,0.00099
50,68.72,72.19,0.00099
20,57.95,62.76,0.00099
20,55.11,57.52,0.00099
40,66.94,68.06,0.00099
30,59.83,63.39,0.00099
10,52.89,55.72,0.00099
20,60.39,63.65,0.00099
10,46.79,50.87,0.00099
50,62.64,64.72,0.00099
30,68.23,69.15,0.00099
10,53.25,50.87,0.00099
20,61.01,63.89,0.00096
40,61.40,63.87,0.00097
30,55.10,59.89,0.00096
50,66.27,69.00,0.00099
20,62.50,69.22,0.00099
40,61.04,61.96,0.00099
30,65.87,67.01,0.00099
40,57.96,65.33,0.00099
10,52.77,56.00,0.00099
50,75.30,74.51,0.00099
50,69.08,70.82,0.00099
50,66.71,67.57,0.00094
10,51.97,53.51,0.00099
20,56.90,57.44,0.00094
30,67.67,69.54,0.00099
10,46.53,47.85,0.00099
30,62.99,62.48,0.00097
20,60.77,63.55,0.00099
40,62.53,65.70,0.00099
10,56.96,57.77,0.00099
10,50.34,59.78,0.00099
20,60.69,61.77,0.00099
40,63.48,66.21,0.00099
50,65.36,66.49,0.00099
50,72.76,72.91,0.00094
20,60.06,61.87,0.00099
50,62.84,64.30,0.00099
40,66.39,68.39,0.00099
40,71.58,72.80,0.00099
10,55.56,57.27,0.00097
30,52.97,57.28,0.00099
10,49.47,55.58,0.00096
50,69.68,71.86,0.00099
20,67.61,70.13,0.00099
30,64.64,71.12,0.00099
40,60.74,63.96,0.00099
30,62.85,64.77,0.00099
20,56.99,59.91,0.00096
10,52.27,55.47,0.00096
20,52.03,56.11,0.00099
40,67.50,66.47,0.00099
40,60.72,61.86,0.00097
50,67.66,68.22,0.00099
30,59.58,65.29,0.00099
30,60.82,65.81,0.00096
50,66.34,69.65,0.00099
50,61.93,62.30,0.00097
10,49.07,57.74,0.00099
10,52.90,55.15,0.00099
30,63.31,65.18,0.00099
20,55.03,60.78,0.00099
40,60.53,63.41,0.00099
20,61.56,69.75,0.00097
30,64.89,67.39,0.00099
40,65.00,67.94,0.00099
50,68.03,67.92,0.00099
10,50.06,57.61,0.00099
20,57.10,62.04,0.00099
30,64.19,65.66,0.00097
10,56.72,64.84,0.00099
50,62.63,64.37,0.00099
50,67.68,68.27,0.00094
40,66.05,68.95,0.00099
20,58.45,61.12,0.00099
30,62.55,66.51,0.00097
20,58.21,60.37,0.00097
10,46.64,48.14,0.00096
40,61.16,67.48,0.00099
20,63.55,63.37,0.00096
10,50.93,58.93,0.00097
40,59.73,64.50,0.00099
30,60.27,62.53,0.00096
40,67.52,70.55,0.00097
50,67.57,68.95,0.00099
50,71.36,70.87,0.00099
20,64.24,66.17,0.00099
30,60.58,64.06,0.00099
50,67.03,68.32,0.00099
10,56.74,57.09,0.00097
10,56.28,59.93,0.00099
30,61.74,65.65,0.00097
20,54.21,55.48,0.00099
40,66.34,67.57,0.00099
30,62.53,63.48,0.00097
40,68.32,70.07,0.00099
50,66.17,69.03,0.00099
