Number of labels,Accuracy,Accuracy with class priors,Class priors error
10,63.54,65.72,0.00094
30,69.02,75.67,0.00099
20,68.14,72.42,0.00097
20,70.93,80.26,0.00099
10,64.93,72.37,0.00097
40,79.20,81.07,0.00097
20,73.76,78.20,0.00099
50,83.44,86.65,0.00099
50,77.89,81.63,0.00099
30,73.11,78.42,0.00099
10,56.71,66.40,0.00099
40,74.33,76.56,0.00094
10,60.59,65.68,0.00099
50,79.25,82.87,0.00097
30,73.72,76.92,0.00099
20,75.68,82.11,0.00097
40,82.57,86.41,0.00099
10,68.82,74.03,0.00097
20,72.71,79.46,0.00099
50,82.85,85.90,0.00097
40,80.51,85.68,0.00099
30,76.59,82.77,0.00097
10,64.13,71.20,0.00097
50,82.25,85.23,0.00099
30,74.41,79.84,0.00097
10,63.74,67.55,0.00097
20,75.23,79.31,0.00097
40,80.18,85.02,0.00097
20,77.66,81.05,0.00097
50,82.38,84.93,0.00099
30,78.77,81.58,0.00099
20,72.90,76.13,0.00099
10,58.33,59.30,0.00099
30,76.05,80.24,0.00099
20,68.18,72.41,0.00099
20,73.78,75.88,0.00097
50,81.90,85.67,0.00097
10,53.18,61.38,0.00096
40,78.18,82.89,0.00097
10,58.15,65.47,0.00097
40,76.59,79.95,0.00097
50,80.50,84.08,0.00099
30,79.54,81.87,0.00099
30,74.94,80.99,0.00099
30,75.35,79.85,0.00097
20,70.76,73.67,0.00099
40,80.66,85.83,0.00099
40,79.71,81.70,0.00099
50,81.65,85.19,0.00096
30,73.68,80.68,0.00099
20,75.01,77.75,0.00099
30,70.10,73.51,0.00099
10,52.14,55.43,0.00097
10,44.87,49.71,0.00096
40,79.31,83.25,0.00099
20,73.85,79.18,0.00099
50,83.02,86.00,0.00099
20,71.52,74.61,0.00099
30,79.81,83.58,0.00094
50,79.95,82.24,0.00099
50,83.32,84.94,0.00097
50,80.68,83.46,0.00099
30,74.08,79.52,0.00099
20,69.07,74.70,0.00099
10,66.34,74.70,0.00096
10,58.87,66.22,0.00097
10,62.16,65.30,0.00099
40,78.44,81.74,0.00096
40,78.92,84.06,0.00099
30,75.16,81.38,0.00099
20,79.76,82.73,0.00099
40,78.69,82.34,0.00096
50,80.29,83.07,0.00097
40,79.57,82.74,0.00099
10,59.60,62.28,0.00099
30,77.56,82.25,0.00099
40,80.50,84.75,0.00099
10,61.15,68.76,0.00093
40,78.69,84.78,0.00099
50,81.50,84.65,0.00099
50,78.92,82.55,0.00099
20,69.05,77.78,0.00094
20,74.42,78.31,0.00099
30,74.77,78.56,0.00099
10,57.09,62.89,0.00097
20,73.37,75.78,0.00099
30,79.47,84.78,0.00099
10,65.89,74.24,0.00099
50,80.03,82.30,0.00099
10,64.10,71.72,0.00096
50,83.16,85.37,0.00096
40,79.86,82.73,0.00097
20,74.76,79.21,0.00099
40,80.94,83.18,0.00099
30,80.38,83.50,0.00099
10,73.45,75.04,0.00094
30,73.30,78.02,0.00099
30,76.53,81.28,0.00097
40,80.47,82.56,0.00096
50,81.70,86.86,0.00099
20,72.08,78.00,0.00099
30,78.47,82.68,0.00099
50,82.32,87.35,0.00099
10,67.89,71.46,0.00097
20,71.73,75.84,0.00096
40,78.94,83.23,0.00097
50,81.64,83.80,0.00099
40,79.49,83.79,0.00099
10,54.10,60.67,0.00099
10,65.69,71.80,0.00099
20,73.00,79.41,0.00096
30,73.66,77.98,0.00099
20,71.68,77.35,0.00099
20,74.21,78.72,0.00099
30,77.38,82.58,0.00097
50,77.91,81.05,0.00099
40,77.86,81.42,0.00099
20,73.68,76.33,0.00099
50,80.41,84.39,0.00099
40,79.63,84.86,0.00099
10,61.12,63.52,0.00099
40,82.58,85.86,0.00099
50,81.40,84.05,0.00099
20,77.61,80.84,0.00099
10,70.13,72.69,0.00099
50,81.26,85.73,0.00097
30,75.75,80.52,0.00099
40,76.72,82.20,0.00099
10,61.75,68.01,0.00096
30,81.26,83.74,0.00099
30,78.02,80.62,0.00097
50,81.96,84.05,0.00097
30,72.18,78.55,0.00097
30,76.00,78.36,0.00099
40,77.26,81.16,0.00099
20,79.30,83.49,0.00099
40,80.00,85.03,0.00099
10,60.08,72.96,0.00097
20,74.36,79.96,0.00097
10,61.13,63.69,0.00097
20,68.82,76.47,0.00097
40,78.77,82.46,0.00099
50,81.74,86.05,0.00097
50,84.40,86.53,0.00099
40,78.60,80.77,0.00099
30,74.08,75.64,0.00097
50,80.78,84.75,0.00096
20,72.61,75.98,0.00097
10,68.12,71.41,0.00094
30,74.35,79.96,0.00097
40,76.93,79.69,0.00097
10,64.76,75.91,0.00097
10,66.43,70.81,0.00096
40,78.06,83.34,0.00099
10,56.41,63.75,0.00096
50,74.50,77.32,0.00099
40,76.79,78.82,0.00099
10,65.04,73.28,0.00099
20,76.34,84.33,0.00097
30,72.99,73.53,0.00099
30,79.32,81.02,0.00099
50,76.42,79.40,0.00099
40,76.44,79.95,0.00099
50,81.90,84.36,0.00097
20,76.02,82.09,0.00097
30,80.93,84.52,0.00099
20,69.33,77.43,0.00099
30,70.87,79.62,0.00099
40,81.86,84.62,0.00097
40,81.09,86.74,0.00099
10,59.26,66.11,0.00099
50,76.38,79.31,0.00097
40,77.07,80.08,0.00099
20,77.29,84.59,0.00099
30,73.66,76.92,0.00097
10,72.13,77.34,0.00099
30,70.56,75.52,0.00097
50,78.83,82.00,0.00097
50,79.45,82.47,0.00097
20,74.10,79.29,0.00099
10,64.50,69.23,0.00097
40,76.94,79.28,0.00099
10,59.85,67.05,0.00099
50,79.40,83.03,0.00099
10,67.55,70.61,0.00099
20,71.31,76.41,0.00097
20,74.20,78.54,0.00097
20,71.06,75.69,0.00099
10,64.73,74.23,0.00097
50,78.55,81.79,0.00097
30,76.36,81.88,0.00099
20,67.37,70.97,0.00099
40,81.55,84.81,0.00099
30,78.20,83.07,0.00096
50,82.63,86.26,0.00099
20,67.61,72.24,0.00096
40,80.62,83.00,0.00099
50,79.82,83.54,0.00097
50,78.28,81.88,0.00097
30,81.69,84.54,0.00099
10,64.97,70.41,0.00091
10,66.69,75.76,0.00097
30,76.40,79.03,0.00099
20,67.64,76.63,0.00096
20,80.22,81.07,0.00099
40,79.45,83.23,0.00099
40,82.86,86.87,0.00099
30,73.69,76.08,0.00096
30,79.23,83.42,0.00096
30,80.23,83.59,0.00097
50,80.85,84.85,0.00099
10,69.12,76.41,0.00097
10,63.42,69.78,0.00097
40,80.90,85.42,0.00099
40,80.34,83.08,0.00099
40,78.82,80.97,0.00099
50,78.12,79.84,0.00097
20,72.54,80.77,0.00099
50,84.08,86.34,0.00099
40,79.78,83.00,0.00096
50,81.44,86.14,0.00099
30,74.48,79.91,0.00099
10,61.52,63.14,0.00099
10,59.65,65.07,0.00097
30,71.47,76.08,0.00094
50,80.36,82.00,0.00097
30,76.12,81.02,0.00099
50,83.12,86.84,0.00099
10,64.87,68.52,0.00099
20,68.55,75.30,0.00099
20,76.54,83.07,0.00097
50,82.01,85.62,0.00099
20,74.55,78.23,0.00099
40,78.33,82.11,0.00099
30,77.31,82.11,0.00099
20,75.16,78.25,0.00097
10,53.00,60.63,0.00099
40,80.37,81.44,0.00099
40,81.13,85.22,0.00099
10,69.39,76.41,0.00099
20,67.96,75.38,0.00099
40,78.24,82.35,0.00099
20,73.13,77.97,0.00099
40,78.93,82.65,0.00096
50,82.04,85.02,0.00099
30,78.32,82.52,0.00099
10,64.99,69.56,0.00099
20,67.73,72.47,0.00099
50,78.31,82.72,0.00099
20,75.84,80.06,0.00097
30,74.27,78.86,0.00099
10,59.14,68.94,0.00097
40,77.22,81.76,0.00099
40,80.60,84.06,0.00096
10,66.11,72.63,0.00096
30,78.57,81.52,0.00097
50,81.42,84.21,0.00099
10,54.28,61.09,0.00099
20,71.12,75.00,0.00099
20,76.79,80.81,0.00099
10,56.43,66.26,0.00093
30,77.50,79.83,0.00099
20,67.68,73.50,0.00093
30,78.17,82.70,0.00099
50,78.16,80.83,0.00099
10,68.77,73.05,0.00099
30,77.61,81.83,0.00099
10,56.13,63.59,0.00099
40,82.79,86.14,0.00099
50,81.74,84.33,0.00097
50,81.35,84.00,0.00099
30,81.26,83.27,0.00096
40,75.39,78.01,0.00097
20,67.26,69.39,0.00099
50,80.48,83.20,0.00099
30,75.85,79.38,0.00099
20,77.16,80.19,0.00097
10,59.44,63.24,0.00093
20,67.83,71.25,0.00097
40,75.56,80.13,0.00096
10,58.90,59.53,0.00096
40,77.19,82.64,0.00099
30,78.34,82.72,0.00097
50,82.04,86.35,0.00099
50,82.64,84.52,0.00099
40,76.63,81.48,0.00097
30,74.62,78.16,0.00099
40,82.98,86.19,0.00099
20,73.70,79.89,0.00099
20,71.36,73.17,0.00097
10,58.62,68.39,0.00097
40,75.61,77.04,0.00099
40,79.38,81.65,0.00093
30,76.22,78.76,0.00096
50,81.91,85.32,0.00099
50,79.47,83.33,0.00099
30,79.00,82.08,0.00099
50,82.54,86.10,0.00096
50,81.30,84.89,0.00099
