Number of labels,Accuracy,Accuracy with class priors,Class priors error
10,31.86,35.48,0.00097
40,44.23,45.78,0.00098
50,39.81,40.49,0.00095
50,43.20,42.39,0.00097
30,36.90,37.61,0.00097
20,40.09,42.23,0.00097
10,34.54,32.88,0.00098
10,27.93,27.14,0.00098
40,43.76,46.68,0.00097
40,40.07,41.03,0.00097
30,38.86,38.08,0.00095
50,41.56,42.50,0.00095
10,29.81,30.43,0.00097
20,39.53,41.44,0.00098
50,42.43,44.51,0.00095
30,39.22,40.15,0.00098
20,34.68,36.72,0.00097
50,37.86,36.99,0.00095
20,41.07,40.69,0.00098
30,39.76,40.27,0.00097
20,41.40,42.16,0.00097
50,42.31,42.89,0.00097
40,39.53,39.66,0.00097
10,34.77,34.93,0.00098
30,39.51,39.62,0.00080
40,45.13,45.03,0.00092
20,37.16,33.83,0.00098
20,32.48,31.81,0.00097
50,41.67,42.15,0.00095
40,43.57,41.85,0.00095
10,34.40,33.44,0.00097
10,34.51,32.33,0.00097
50,42.18,41.72,0.00097
30,36.25,37.94,0.00095
40,36.77,40.63,0.00095
30,39.98,40.76,0.00098
10,28.72,31.27,0.00092
30,36.54,38.66,0.00098
50,37.09,38.31,0.00092
40,35.54,36.98,0.00098
50,41.45,40.73,0.00098
10,36.34,38.22,0.00098
50,39.03,40.27,0.00098
20,33.07,32.70,0.00093
10,25.85,27.45,0.00098
30,43.23,42.10,0.00098
40,39.53,41.66,0.00097
10,27.43,26.75,0.00095
40,43.42,42.62,0.00097
20,34.24,34.66,0.00098
20,35.95,40.78,0.00097
20,35.54,35.32,0.00098
30,40.03,40.24,0.00097
20,38.48,39.13,0.00098
30,38.39,41.20,0.00092
50,44.08,43.39,0.00098
10,31.57,34.26,0.00097
40,37.79,39.72,0.00095
50,41.19,41.19,0.00098
10,26.27,28.97,0.00097
40,37.05,38.45,0.00098
20,41.96,43.33,0.00090
40,36.25,36.57,0.00098
10,31.98,33.36,0.00098
50,40.84,41.41,0.00093
30,40.43,41.44,0.00098
20,32.62,37.86,0.00098
40,46.18,44.23,0.00098
30,40.11,42.50,0.00098
10,30.86,28.82,0.00098
20,34.90,34.16,0.00098
30,38.22,36.34,0.00093
30,38.32,38.71,0.00098
50,43.64,45.20,0.00097
50,39.00,38.45,0.00098
20,40.20,39.50,0.00098
40,39.25,41.49,0.00098
50,38.65,38.39,0.00097
40,35.58,37.82,0.00097
10,27.76,31.89,0.00095
30,36.07,37.04,0.00098
50,38.17,38.77,0.00097
10,28.14,33.36,0.00097
20,37.79,37.58,0.00097
10,41.54,41.17,0.00095
20,41.43,44.05,0.00097
50,42.01,42.01,0.00097
40,42.48,43.25,0.00095
40,42.03,43.63,0.00098
30,38.85,38.60,0.00095
40,41.79,39.97,0.00095
10,32.36,33.29,0.00098
20,37.65,37.49,0.00097
30,34.08,36.17,0.00097
10,40.19,41.92,0.00098
10,35.26,37.07,0.00097
50,42.46,41.79,0.00093
50,43.46,42.97,0.00097
20,39.40,39.94,0.00098
40,38.15,36.53,0.00097
10,26.62,27.76,0.00092
30,42.04,42.65,0.00098
20,30.64,32.27,0.00098
50,39.96,39.89,0.00098
30,38.36,41.11,0.00092
40,39.84,40.25,0.00097
30,40.65,40.83,0.00095
20,40.49,41.26,0.00097
40,34.80,36.89,0.00098
50,41.41,41.48,0.00098
40,39.26,40.64,0.00098
30,42.28,41.06,0.00097
10,32.36,32.17,0.00098
20,37.05,40.16,0.00093
30,38.78,40.70,0.00097
20,38.64,42.13,0.00098
10,33.09,33.43,0.00098
40,45.23,45.20,0.00098
20,33.75,32.70,0.00097
30,30.41,31.09,0.00097
50,46.55,46.04,0.00092
40,41.17,40.59,0.00098
50,39.61,39.27,0.00095
50,40.32,41.43,0.00093
30,34.62,34.62,0.00098
50,37.89,40.69,0.00098
10,38.70,39.55,0.00098
20,38.74,39.29,0.00097
10,31.26,34.72,0.00098
50,41.34,41.24,0.00095
40,42.08,41.83,0.00098
40,32.98,35.14,0.00097
30,38.90,38.64,0.00097
10,29.60,33.62,0.00098
10,30.69,31.46,0.00097
50,41.87,43.09,0.00098
20,37.33,37.26,0.00098
30,40.08,39.18,0.00098
20,31.96,35.13,0.00098
40,40.67,39.22,0.00098
40,41.34,39.34,0.00098
20,32.01,32.44,0.00095
30,42.76,41.61,0.00098
10,32.69,36.15,0.00097
50,39.21,41.03,0.00098
20,29.86,32.22,0.00092
40,37.17,37.24,0.00098
10,26.81,24.31,0.00098
30,34.98,37.33,0.00098
50,41.69,44.08,0.00097
20,36.31,37.34,0.00097
10,32.58,34.65,0.00097
10,31.20,33.27,0.00097
50,44.02,43.41,0.00098
30,43.56,43.52,0.00098
40,35.27,35.25,0.00098
20,37.17,36.58,0.00093
40,35.91,37.36,0.00093
30,40.04,41.67,0.00098
30,38.53,40.04,0.00097
20,41.42,43.93,0.00098
40,36.39,35.50,0.00098
50,45.30,45.78,0.00097
10,28.77,32.31,0.00097
10,35.41,36.03,0.00097
30,38.06,38.45,0.00098
10,38.72,40.50,0.00098
40,40.01,40.53,0.00097
50,42.46,44.35,0.00097
50,40.20,42.00,0.00098
20,36.14,38.37,0.00097
30,34.64,34.66,0.00097
50,42.14,41.60,0.00090
30,34.84,34.19,0.00098
20,36.98,38.00,0.00098
40,40.94,40.96,0.00097
20,38.87,39.56,0.00098
40,41.77,43.21,0.00098
30,43.21,43.42,0.00098
20,23.77,25.74,0.00095
10,35.64,34.12,0.00097
40,38.91,38.13,0.00098
50,45.74,45.75,0.00097
50,42.00,42.65,0.00093
10,36.75,38.55,0.00098
20,37.51,37.25,0.01148
