Number of labels,Accuracy,Accuracy with class priors,Class priors error
10,69.41,70.45,0.00099
20,75.92,77.23,0.00099
30,86.23,86.83,0.00099
50,84.80,85.40,0.00099
30,81.64,81.89,0.00097
10,66.23,67.30,0.00099
40,85.60,87.45,0.00099
50,84.27,84.78,0.00099
40,84.74,85.45,0.00099
10,67.61,68.58,0.00096
30,79.55,80.85,0.00099
20,74.72,76.13,0.00099
40,86.18,86.59,0.00097
20,75.85,76.73,0.00099
30,83.80,84.15,0.00097
40,84.98,86.45,0.00096
50,83.78,84.02,0.00097
50,88.96,90.14,0.00096
10,65.70,67.42,0.00096
20,74.35,76.19,0.00099
20,81.61,82.68,0.00097
50,76.96,77.55,0.00099
10,70.54,72.37,0.00096
30,75.65,77.58,0.00099
40,84.01,85.86,0.00097
30,81.39,82.29,0.00099
40,83.66,84.91,0.00097
10,60.64,62.82,0.00097
20,83.09,84.15,0.00097
50,85.56,86.44,0.00099
40,84.99,86.00,0.00099
30,84.11,84.83,0.00099
50,87.71,88.04,0.00099
10,71.34,72.62,0.00097
20,82.01,83.99,0.00099
40,84.53,85.78,0.00096
50,81.90,83.15,0.00099
30,82.38,84.13,0.00099
10,69.52,71.64,0.00099
20,73.42,73.71,0.00099
30,79.73,80.29,0.00099
20,70.29,70.48,0.00099
10,66.03,66.33,0.00097
40,82.26,82.59,0.00099
30,85.18,87.30,0.00099
50,85.80,86.91,0.00099
10,63.01,64.57,0.00099
40,85.10,85.64,0.00099
40,85.52,86.01,0.00099
50,85.20,86.49,0.00099
20,76.44,77.61,0.00099
10,73.09,74.71,0.00099
50,85.93,86.74,0.00097
30,82.46,84.03,0.00099
20,82.97,84.87,0.00097
30,82.67,83.91,0.00099
40,85.03,86.23,0.00099
50,86.39,87.37,0.00099
10,68.48,69.58,0.00096
20,80.85,82.06,0.00099
30,81.82,82.38,0.00099
40,85.36,85.41,0.00097
10,67.82,71.60,0.00096
50,81.07,81.57,0.00097
20,71.19,71.89,0.00099
30,70.64,70.89,0.00096
40,81.42,82.29,0.00099
10,77.08,78.19,0.00096
50,86.59,86.75,0.00099
20,79.42,82.08,0.00097
40,86.56,86.66,0.00099
10,70.55,71.84,0.00097
50,88.35,88.95,0.00099
20,73.61,74.30,0.00099
30,86.78,87.32,0.00099
30,74.58,73.79,0.00099
40,81.50,82.20,0.00099
50,87.52,88.27,0.00099
10,67.05,70.28,0.00099
20,75.94,76.42,0.00099
30,75.27,76.87,0.00097
50,83.92,84.28,0.00099
10,69.36,73.21,0.00097
40,81.36,81.91,0.00099
20,77.33,78.12,0.00099
30,77.81,79.60,0.00097
10,65.63,66.93,0.00097
50,85.91,87.03,0.00099
40,88.66,89.50,0.00096
20,79.66,80.83,0.00097
20,72.95,74.13,0.00099
50,81.69,83.13,0.00099
10,60.82,61.62,0.00099
40,77.62,78.84,0.00099
30,78.56,80.46,0.00099
30,84.63,86.26,0.00099
40,85.30,85.91,0.00099
50,84.23,85.66,0.00099
10,73.91,75.82,0.00099
20,83.81,84.95,0.00099
10,65.08,66.22,0.00099
30,82.08,82.81,0.00099
50,87.15,88.17,0.00097
40,86.66,88.36,0.00099
20,81.19,82.35,0.00099
20,77.69,78.38,0.00099
10,67.94,69.66,0.00097
30,79.31,80.24,0.00099
40,86.05,87.46,0.00099
10,67.74,68.88,0.00096
40,81.74,82.99,0.00099
50,85.98,86.43,0.00099
20,73.20,75.24,0.00096
50,86.70,87.41,0.00097
30,81.49,82.25,0.00096
30,81.97,83.13,0.00099
40,85.33,86.03,0.00097
50,87.14,87.46,0.00099
10,62.16,63.47,0.00099
20,76.80,77.24,0.00097
30,81.98,83.20,0.00097
40,79.38,81.57,0.00099
50,84.96,85.32,0.00099
10,61.99,64.61,0.00099
20,73.32,74.27,0.00099
30,81.27,81.91,0.00099
10,56.51,60.88,0.00099
20,73.26,74.32,0.00099
40,84.65,85.42,0.00099
10,47.75,51.39,0.00097
30,80.55,82.72,0.00099
50,88.05,88.64,0.00099
40,83.78,85.18,0.00099
20,80.09,81.94,0.00097
50,86.53,86.89,0.00097
30,74.92,76.31,0.00097
40,80.97,81.84,0.00096
50,87.97,88.07,0.00099
10,52.59,57.14,0.00096
20,78.59,79.67,0.00099
30,82.59,83.24,0.00099
50,84.58,85.59,0.00099
40,86.85,87.84,0.00099
20,74.98,76.30,0.00099
10,72.12,74.11,0.00097
30,82.97,83.89,0.00099
10,62.60,65.00,0.00096
40,85.32,86.27,0.00099
20,73.05,74.64,0.00099
50,84.11,84.50,0.00099
30,80.84,83.68,0.00099
10,65.39,65.78,0.00097
40,84.32,85.61,0.00097
50,87.18,87.81,0.00099
20,85.63,86.45,0.00097
30,84.06,84.79,0.00094
40,83.64,85.60,0.00097
50,84.27,85.17,0.00099
10,60.89,60.68,0.00097
20,77.54,79.45,0.00096
40,85.46,86.24,0.00099
30,84.70,85.48,0.00099
50,84.57,84.63,0.00099
10,62.10,65.46,0.00099
20,76.06,77.99,0.00096
30,77.56,79.47,0.00096
10,62.40,63.50,0.00094
20,81.71,82.00,0.00099
40,83.79,84.08,0.00099
40,85.58,86.34,0.00099
50,87.36,88.75,0.00099
30,85.08,86.53,0.00099
10,66.65,70.02,0.00099
20,76.14,76.63,0.00097
50,89.11,89.73,0.00097
30,82.63,84.01,0.00099
40,84.99,85.92,0.00099
50,87.35,88.25,0.00097
10,68.78,71.68,0.00094
20,76.78,78.10,0.00097
10,72.76,74.33,0.00097
30,80.57,81.23,0.00099
40,84.68,85.55,0.00099
20,75.82,76.32,0.00099
50,85.78,86.36,0.00099
30,84.30,84.89,0.00099
10,71.06,71.69,0.00099
40,87.40,88.03,0.00099
50,85.99,86.27,0.00097
30,80.28,81.37,0.00099
20,78.96,80.57,0.00097
40,83.99,85.64,0.00099
10,62.33,64.76,0.00093
20,77.30,78.88,0.00099
30,82.10,82.62,0.00097
50,86.80,89.00,0.00097
40,81.75,82.54,0.00099
50,87.49,87.68,0.00099
10,69.53,71.15,0.00094
20,79.46,80.23,0.00099
20,76.77,78.14,0.00097
30,81.14,81.59,0.00097
10,66.07,66.32,0.00094
50,84.95,85.78,0.00099
40,82.87,84.95,0.00099
30,83.50,84.32,0.00097
40,86.02,86.41,0.00099
10,72.60,75.11,0.00096
20,81.40,82.70,0.00096
30,77.39,77.97,0.00099
50,86.14,86.97,0.00099
10,68.98,69.13,0.00096
40,81.87,83.87,0.00099
50,87.16,87.72,0.00099
20,83.30,84.73,0.00096
30,82.07,82.37,0.00096
50,88.14,88.96,0.00097
40,83.71,84.35,0.00099
10,64.26,67.52,0.00099
20,78.96,80.81,0.00097
30,82.37,83.98,0.00097
10,64.82,63.57,0.00099
40,82.33,82.90,0.00099
50,83.45,84.40,0.00099
20,73.69,75.31,0.00099
30,78.74,78.75,0.00097
40,84.18,84.23,0.00099
10,73.55,75.48,0.00097
20,76.93,78.69,0.00099
50,81.71,83.67,0.00097
10,71.07,71.47,0.00094
30,77.70,78.81,0.00099
40,85.92,87.58,0.00099
50,86.47,87.05,0.00099
20,82.29,84.33,0.00099
30,81.88,82.24,0.00099
40,82.23,82.20,0.00099
50,80.58,82.05,0.00097
10,70.67,72.48,0.00097
20,85.42,86.93,0.00099
40,82.68,83.25,0.00099
10,62.59,64.57,0.00096
20,80.55,82.17,0.00097
30,79.77,80.77,0.00097
50,83.11,83.85,0.00099
30,85.71,86.57,0.00099
50,80.47,80.34,0.00099
40,78.18,79.06,0.00094
10,64.73,71.11,0.00097
20,78.33,79.02,0.00096
30,78.27,78.39,0.00097
40,85.13,85.57,0.00099
10,64.75,67.13,0.00099
20,80.28,81.02,0.00099
50,85.69,86.43,0.00094
30,75.17,77.07,0.00099
40,83.88,84.69,0.00097
50,82.43,83.61,0.00099
10,76.26,77.41,0.00099
20,77.84,78.94,0.00099
30,80.83,81.67,0.00096
40,81.04,81.58,0.00099
10,67.57,68.75,0.00099
50,88.07,88.66,0.00097
20,71.35,72.66,0.00099
30,84.33,85.29,0.00099
40,85.91,86.85,0.00099
10,72.68,74.32,0.00099
50,83.38,85.29,0.00099
10,62.00,64.31,0.00096
20,78.84,80.04,0.00097
50,84.97,85.18,0.00099
20,75.84,76.10,0.00094
30,84.66,85.69,0.00099
40,87.87,88.66,0.00099
30,84.96,85.61,0.00097
40,83.14,83.29,0.00099
50,82.31,83.46,0.00097
10,71.40,73.34,0.00094
20,70.69,71.01,0.00096
50,87.95,88.38,0.00099
30,84.71,86.04,0.00099
10,73.16,74.30,0.00099
40,87.05,87.52,0.00099
20,73.61,74.23,0.00097
30,79.07,80.40,0.00099
10,71.23,72.71,0.00097
40,85.01,86.31,0.00099
50,86.86,87.99,0.00096
20,81.31,82.94,0.00097
30,80.76,81.67,0.00099
40,85.96,86.20,0.00099
10,69.43,71.92,0.00099
20,80.74,83.01,0.00099
50,88.63,89.64,0.00097
30,82.14,82.94,0.00099
40,82.28,82.54,0.00097
50,85.45,86.67,0.00099
10,73.12,77.10,0.00099
20,82.56,84.02,0.00097
30,79.35,81.05,0.00099
10,66.92,68.31,0.00099
40,85.44,86.05,0.00099
50,82.68,83.77,0.00099
30,79.97,81.31,0.00096
20,76.67,79.43,0.00096
40,83.74,84.17,0.00099
10,67.00,66.52,0.00099
50,86.82,87.49,0.00099
20,80.96,81.65,0.00099
30,77.71,77.93,0.00094
40,85.53,86.17,0.00097
10,65.92,66.19,0.00097
50,85.74,85.85,0.00099
20,75.59,75.94,0.00097
30,82.22,83.76,0.00099
40,86.41,87.56,0.00099
50,85.14,85.58,0.00099
10,74.48,75.40,0.00099
20,78.86,79.40,0.00096
30,81.87,82.76,0.00099
40,84.46,84.87,0.00099
10,64.25,66.34,0.00096
50,85.29,85.48,0.00097
30,80.22,81.18,0.00099
20,79.39,81.93,0.00099
40,83.99,84.28,0.00099
10,69.95,70.70,0.00097
20,79.34,80.45,0.00099
30,82.08,83.04,0.00099
50,85.48,86.44,0.00099
40,83.04,84.12,0.00099
10,69.99,71.87,0.00099
20,75.58,77.73,0.00099
50,84.77,84.80,0.00097
30,80.89,82.37,0.00099
40,79.12,79.92,0.00099
50,87.29,87.39,0.00099
10,57.49,60.74,0.00096
20,72.61,73.15,0.00099
30,81.65,82.15,0.00096
10,66.18,68.45,0.00097
20,79.22,79.98,0.00099
40,88.94,89.86,0.00097
30,80.73,81.37,0.00097
50,86.51,87.05,0.00099
10,61.34,63.54,0.00097
50,86.32,86.63,0.00099
40,83.77,85.52,0.00099
20,72.45,75.15,0.00099
30,77.90,79.08,0.00099
40,79.65,81.05,0.00094
20,66.37,67.70,0.00097
10,69.78,70.93,0.00099
50,84.92,84.81,0.00094
30,82.88,83.35,0.00097
40,84.95,85.56,0.00099
50,86.08,86.55,0.00099
10,58.12,60.33,0.00097
20,79.80,80.96,0.00096
30,84.06,85.41,0.00099
10,64.32,66.55,0.00097
20,72.85,72.92,0.00099
40,82.91,83.75,0.00099
30,80.71,81.51,0.00099
40,83.01,83.10,0.00099
50,87.75,88.38,0.00099
10,59.05,58.27,0.00099
50,87.63,87.95,0.00099
40,81.33,81.40,0.00097
20,80.94,82.90,0.00097
10,65.72,68.42,0.00099
30,83.44,83.95,0.00096
50,83.96,84.96,0.00099
20,76.07,76.45,0.00099
30,82.94,83.10,0.00099
40,86.34,86.66,0.00099
50,87.67,87.72,0.00099
