Number of labels,Accuracy,Accuracy with class priors,Class priors error
30,86.93,95.08,0.00099
10,70.69,91.89,0.00099
20,77.84,94.86,0.00099
40,91.74,95.89,0.00099
40,87.48,95.78,0.00099
10,64.18,92.21,0.00099
10,65.99,86.95,0.00099
20,71.68,92.87,0.00099
50,88.01,95.09,0.00099
20,82.65,91.11,0.00097
10,75.86,94.52,0.00099
20,89.13,95.31,0.00099
40,90.46,96.01,0.00099
40,88.14,95.79,0.00099
30,84.74,95.39,0.00099
50,90.28,96.14,0.00099
10,70.99,77.49,0.00099
40,88.69,95.59,0.00099
20,81.29,94.02,0.00099
30,87.94,94.85,0.00099
40,84.79,94.74,0.00099
30,85.24,95.22,0.00099
50,87.32,94.91,0.00099
30,85.50,95.27,0.00099
50,90.35,95.34,0.00099
10,62.44,92.71,0.00099
10,61.90,94.25,0.00099
40,88.51,95.73,0.00099
30,81.36,94.62,0.00099
50,89.77,96.04,0.00099
20,77.72,88.67,0.00099
50,92.19,96.09,0.00097
30,80.75,95.20,0.00099
30,78.13,88.04,0.00099
50,86.75,95.40,0.00099
50,91.79,95.94,0.00099
20,81.40,93.89,0.00099
40,89.07,96.42,0.00099
20,78.91,95.80,0.00099
40,85.62,94.52,0.00099
10,60.75,89.58,0.00099
20,82.99,95.88,0.00099
30,87.27,95.55,0.00099
20,82.85,92.94,0.00099
40,89.07,95.33,0.00099
10,74.96,94.91,0.00097
10,69.85,93.88,0.00099
50,92.41,96.16,0.00099
40,89.04,96.10,0.00099
10,71.72,92.44,0.00099
10,54.26,94.93,0.00099
30,79.68,92.38,0.00099
20,80.55,95.31,0.00099
50,91.34,95.79,0.00099
30,72.87,89.87,0.00099
50,91.77,94.69,0.00099
10,58.58,92.13,0.00099
40,89.20,94.84,0.00099
20,85.03,94.66,0.00099
40,85.09,94.78,0.00099
10,78.38,93.52,0.00099
50,90.98,96.32,0.00099
30,87.80,95.54,0.00099
50,92.25,95.13,0.00099
40,90.18,96.28,0.00099
50,91.24,96.05,0.00097
20,84.33,93.85,0.00099
40,85.44,95.02,0.00099
40,85.52,95.97,0.00099
30,81.14,94.96,0.00099
30,80.70,95.41,0.00099
20,75.42,93.99,0.00099
10,67.80,93.83,0.00099
20,85.66,95.37,0.00099
10,57.24,91.25,0.00099
10,67.91,93.86,0.00099
10,57.89,92.89,0.00099
30,88.11,95.59,0.00097
30,85.83,95.69,0.00099
20,90.08,95.34,0.00099
50,88.37,95.23,0.00099
50,91.87,96.23,0.00099
40,85.79,95.27,0.00099
10,66.85,93.49,0.00099
10,64.14,92.70,0.00097
30,88.87,94.86,0.00099
20,82.29,94.13,0.00099
30,85.47,95.59,0.00099
40,90.25,96.23,0.00099
20,73.48,92.93,0.00099
10,59.18,93.18,0.00099
50,90.68,95.16,0.00099
20,70.11,94.08,0.00099
40,87.87,95.26,0.00099
40,88.81,95.79,0.00099
50,91.95,96.10,0.00099
20,76.07,88.49,0.00099
10,59.59,92.78,0.00099
50,92.74,96.27,0.00099
10,56.74,89.28,0.00099
30,86.99,94.97,0.00099
30,79.42,93.04,0.00099
20,79.78,94.39,0.00099
40,84.45,94.23,0.00099
30,86.92,95.04,0.00099
40,89.36,95.13,0.00099
10,63.40,77.55,0.00097
50,89.36,95.67,0.00099
40,88.03,95.57,0.00099
30,83.41,89.53,0.00099
30,81.32,95.53,0.00099
50,90.57,95.86,0.00099
20,77.94,91.00,0.00099
20,87.04,92.38,0.00099
50,91.11,95.87,0.00099
20,81.88,95.39,0.00099
30,84.76,94.89,0.00099
10,57.14,84.65,0.00099
50,92.49,95.66,0.00099
10,53.80,76.14,0.00099
40,88.23,96.38,0.00099
10,71.29,92.24,0.00099
20,77.96,89.35,0.00099
50,88.46,96.06,0.00099
30,85.24,95.51,0.00099
20,70.78,94.39,0.00099
30,84.56,94.97,0.00099
40,87.86,95.10,0.00099
10,65.04,91.52,0.00099
50,91.87,95.01,0.00099
40,90.58,95.40,0.00099
10,58.56,81.62,0.00099
20,89.03,95.89,0.00099
50,89.22,95.32,0.00099
40,86.75,94.96,0.00099
20,76.29,92.70,0.00099
40,81.24,95.30,0.00099
40,87.62,95.96,0.00099
20,81.83,93.57,0.00099
30,82.64,95.15,0.00099
30,88.33,95.66,0.00099
50,90.77,95.63,0.00099
50,91.54,95.98,0.00099
30,86.54,95.88,0.00099
10,70.14,93.01,0.00099
20,78.90,92.08,0.00099
10,56.34,90.87,0.00099
20,75.75,94.68,0.00099
40,90.48,95.73,0.00099
10,70.34,94.69,0.00099
50,92.11,96.26,0.00099
50,89.87,95.74,0.00099
30,88.33,95.30,0.00099
30,90.34,95.93,0.00099
50,92.35,96.08,0.00099
40,89.37,95.73,0.00099
30,86.30,94.35,0.00099
20,83.02,93.10,0.00097
40,89.55,95.01,0.00099
10,67.71,94.81,0.00099
40,90.55,95.82,0.00099
10,72.75,94.87,0.00099
10,77.98,93.46,0.00099
50,92.01,95.68,0.00099
20,82.52,93.81,0.00099
30,89.06,95.77,0.00099
30,84.21,96.17,0.00099
20,76.56,94.60,0.00099
40,88.05,94.66,0.00099
50,91.21,95.83,0.00099
40,88.39,95.76,0.00099
20,67.58,94.36,0.00099
40,90.56,95.67,0.00099
10,76.91,93.39,0.00099
50,93.63,96.20,0.00099
30,79.47,95.85,0.00099
20,80.73,94.86,0.00099
20,82.66,95.60,0.00099
10,57.94,86.99,0.00099
50,90.15,95.80,0.00099
50,90.03,95.48,0.00099
30,84.26,95.52,0.00099
20,81.54,94.81,0.00099
10,61.78,94.23,0.00099
50,91.40,95.78,0.00099
30,85.90,93.98,0.00099
10,66.15,94.77,0.00099
30,85.04,94.14,0.00099
40,85.27,94.60,0.00099
40,88.42,95.68,0.00099
10,70.61,94.38,0.00099
20,86.08,95.62,0.00099
40,88.91,95.79,0.00099
10,72.19,92.97,0.00097
50,90.52,95.24,0.00099
50,92.10,96.27,0.00099
30,87.40,95.72,0.00099
10,64.44,95.20,0.00099
40,89.97,94.24,0.00099
40,86.76,95.02,0.00099
20,66.37,95.02,0.00099
50,89.26,95.29,0.00099
30,90.18,95.50,0.00099
30,85.40,94.32,0.00099
30,81.14,94.43,0.00099
50,91.99,95.72,0.00099
40,85.42,94.94,0.00099
40,89.46,95.91,0.00099
50,85.90,94.95,0.00099
40,89.30,94.71,0.00099
20,71.12,95.12,0.00099
10,69.55,94.69,0.00099
30,91.73,94.41,0.00099
20,83.95,96.10,0.00099
40,89.60,95.02,0.00099
20,82.34,94.75,0.00099
10,75.52,94.01,0.00099
10,65.55,87.34,0.00097
50,88.20,95.31,0.00099
10,67.70,94.66,0.00099
50,85.63,94.88,0.00099
20,85.50,95.23,0.00099
20,84.08,96.29,0.00099
50,87.40,91.60,0.00099
10,64.88,93.34,0.00099
40,87.72,93.44,0.00099
40,89.52,93.86,0.00099
30,79.03,94.53,0.00099
30,89.02,95.44,0.00099
30,84.07,94.76,0.00099
30,86.57,95.17,0.00099
20,80.58,94.31,0.00099
20,75.84,95.33,0.00099
30,85.42,95.50,0.00099
10,68.57,91.75,0.00099
50,87.08,95.09,0.00099
40,88.45,95.44,0.00099
10,80.18,95.70,0.00099
40,90.43,95.05,0.00097
50,92.55,96.14,0.00099
20,81.58,94.49,0.00097
50,89.89,94.96,0.00099
30,85.45,95.51,0.00099
50,93.47,96.68,0.00099
20,78.40,92.94,0.00099
40,88.09,96.22,0.00099
20,84.59,94.37,0.00099
30,87.99,96.01,0.00097
10,76.30,93.72,0.00099
30,90.01,95.62,0.00099
10,68.81,93.00,0.00099
40,86.86,95.76,0.00099
20,73.96,90.52,0.00097
40,89.68,94.72,0.00099
20,76.65,92.28,0.00099
50,85.94,95.60,0.00099
10,77.57,94.03,0.00099
50,87.20,95.12,0.00099
20,79.62,94.74,0.00099
40,89.86,96.37,0.00099
50,91.47,96.37,0.00099
30,91.62,96.13,0.00099
10,70.74,95.13,0.00099
30,91.24,96.27,0.00099
40,89.38,95.77,0.00099
10,68.35,94.61,0.00099
10,72.13,95.57,0.00099
30,86.64,95.28,0.00099
20,89.22,96.34,0.00099
10,72.44,92.69,0.00099
40,90.52,95.44,0.00099
50,91.54,96.13,0.00099
10,70.16,94.50,0.00099
50,90.66,95.63,0.00099
50,91.78,95.86,0.00099
20,77.40,95.65,0.00099
30,83.01,95.31,0.00097
40,90.16,95.54,0.00099
30,86.37,94.98,0.00099
40,86.86,95.41,0.00099
20,78.89,92.11,0.00099
20,85.96,95.24,0.00099
30,86.55,94.85,0.00099
50,86.48,95.25,0.00099
10,63.28,89.55,0.00099
30,86.79,95.41,0.00099
50,92.09,96.13,0.00099
40,89.88,94.82,0.00099
50,89.09,93.90,0.00099
10,71.30,92.90,0.00099
40,88.50,95.40,0.00099
10,69.32,92.17,0.00097
20,79.28,92.22,0.00099
50,91.29,96.32,0.00099
50,87.19,95.33,0.00099
20,82.71,94.31,0.00099
30,88.06,95.09,0.00099
30,86.80,94.88,0.00099
40,90.99,95.80,0.00099
40,89.05,95.60,0.00099
20,69.02,92.81,0.00099
10,73.67,95.60,0.00099
40,92.12,95.62,0.00099
30,84.11,95.51,0.00097
20,80.65,95.50,0.00099
10,67.31,93.01,0.00099
20,81.66,94.71,0.00099
40,87.37,96.14,0.00097
10,61.11,93.28,0.00099
30,89.95,95.44,0.00099
20,81.28,94.67,0.00099
30,87.27,95.62,0.00099
50,88.55,95.59,0.00099
40,88.37,95.10,0.00099
20,70.25,92.54,0.00099
50,90.86,95.54,0.00099
10,54.86,81.07,0.00099
50,91.01,95.88,0.00099
10,65.16,94.26,0.00099
10,55.12,93.60,0.00099
40,93.06,96.42,0.00099
20,84.81,94.75,0.00099
30,83.32,94.70,0.00099
10,50.96,90.32,0.00099
40,82.59,95.55,0.00099
50,87.34,94.87,0.00099
30,85.27,94.27,0.00099
30,83.65,95.01,0.00099
20,82.16,94.27,0.00099
50,91.21,95.96,0.00099
10,68.91,91.33,0.00099
10,71.07,93.15,0.00097
30,88.01,95.82,0.00099
20,73.14,90.07,0.00099
20,77.00,93.01,0.00099
10,70.72,92.13,0.00099
50,91.68,96.17,0.00099
20,74.99,93.58,0.00099
40,91.86,95.11,0.00099
30,91.58,95.42,0.00097
50,92.22,96.27,0.00099
40,88.38,95.71,0.00099
40,79.39,93.69,0.00099
50,92.70,95.90,0.00099
40,86.42,95.34,0.00099
40,84.13,93.56,0.00099
20,77.95,90.26,0.00099
30,86.68,94.93,0.00099
10,53.83,86.47,0.00099
30,87.30,94.51,0.00099
50,91.13,95.64,0.00099
30,91.90,95.52,0.00097
50,92.06,96.09,0.00099
40,89.99,95.63,0.00099
20,84.71,94.95,0.00099
10,65.28,92.51,0.00099
50,88.03,95.95,0.00099
