Number of labels,Accuracy,Accuracy with class priors,Class priors error
10,78.09,91.42,0.00099
30,91.41,94.65,0.00099
50,91.19,93.88,0.00099
50,93.11,95.44,0.00097
10,72.63,86.90,0.00097
20,89.02,92.97,0.00099
30,87.72,93.49,0.00099
20,83.50,87.44,0.00099
50,94.37,95.59,0.00099
20,89.27,94.90,0.00099
30,88.85,94.14,0.00097
30,84.67,89.13,0.00099
40,90.86,93.60,0.00099
50,90.69,94.62,0.00099
50,93.75,95.49,0.00099
30,92.27,94.96,0.00099
40,93.04,94.80,0.00099
40,92.92,95.77,0.00099
10,85.12,92.89,0.00099
20,90.39,95.03,0.00099
10,76.74,93.46,0.00099
50,94.53,95.90,0.00099
20,84.53,88.46,0.00099
20,87.98,93.77,0.00099
10,82.29,90.26,0.00099
40,92.88,95.83,0.00099
30,84.08,89.32,0.00099
50,93.62,95.35,0.00099
40,92.02,93.48,0.00099
10,75.49,90.35,0.00097
10,85.06,92.36,0.00099
30,91.38,94.87,0.00099
30,83.51,89.71,0.00099
40,91.34,94.32,0.00097
20,91.09,93.37,0.00099
10,79.38,90.92,0.00099
50,93.57,94.51,0.00099
50,94.44,96.04,0.00099
20,91.04,94.24,0.00097
30,86.37,94.38,0.00099
50,92.93,95.01,0.00099
20,87.48,91.66,0.00099
30,87.70,93.40,0.00099
50,93.86,94.39,0.00099
40,93.84,95.92,0.00099
40,89.56,93.68,0.00099
10,78.00,89.89,0.00099
20,88.66,92.10,0.00099
10,74.39,89.03,0.00099
50,94.00,95.85,0.00099
30,91.29,94.56,0.00099
30,91.27,94.90,0.00099
40,90.26,95.53,0.00099
50,91.51,94.69,0.00099
10,81.04,92.02,0.00099
20,93.46,94.46,0.00099
20,89.75,92.82,0.00099
40,91.60,95.03,0.00099
10,81.50,90.14,0.00099
10,74.43,88.12,0.00099
30,90.99,92.27,0.00097
20,82.77,90.42,0.00099
40,93.57,95.55,0.00099
20,84.61,93.29,0.00099
10,72.31,88.34,0.00099
50,94.58,95.91,0.00099
50,93.56,94.61,0.00099
30,87.32,92.10,0.00099
40,92.67,94.76,0.00099
30,89.97,94.91,0.00099
20,84.81,87.79,0.00099
20,85.40,92.62,0.00099
40,91.39,94.63,0.00099
50,94.34,95.73,0.00099
30,90.44,93.96,0.00099
50,92.15,94.76,0.00099
10,72.32,83.10,0.00097
40,91.59,94.14,0.00099
30,88.99,92.88,0.00097
10,75.27,90.76,0.00099
10,71.22,74.44,0.00099
10,71.86,72.71,0.00097
40,92.03,94.70,0.00099
20,86.57,90.48,0.00099
40,92.87,95.47,0.00097
40,88.38,92.62,0.00099
30,88.89,94.67,0.00099
30,87.88,90.00,0.00099
20,89.96,94.06,0.00099
20,90.85,92.26,0.00097
50,94.34,95.51,0.00099
50,93.08,95.46,0.00099
50,94.05,95.30,0.00097
10,69.48,80.68,0.00099
20,89.74,93.17,0.00099
30,89.69,93.28,0.00099
20,83.57,93.13,0.00099
50,92.76,93.97,0.00099
10,79.09,89.03,0.00097
50,92.12,95.65,0.00099
10,69.48,78.37,0.00099
40,91.34,94.58,0.00099
30,91.24,94.13,0.00099
20,92.92,94.89,0.00097
30,90.42,94.62,0.00099
10,80.46,89.09,0.00099
50,93.37,94.79,0.00099
30,92.06,95.32,0.00099
40,91.06,94.66,0.00099
20,83.08,92.62,0.00097
10,88.06,91.01,0.00097
40,93.12,94.89,0.00099
50,93.23,94.89,0.00099
40,87.34,94.51,0.00099
40,92.59,95.35,0.00099
30,92.82,95.19,0.00099
30,90.19,93.41,0.00099
10,64.51,86.70,0.00099
20,85.78,91.97,0.00099
50,93.74,95.03,0.00097
40,92.61,95.11,0.00099
50,94.47,95.75,0.00099
20,87.38,91.43,0.00099
10,83.57,93.01,0.00099
10,81.44,92.49,0.00099
50,93.98,95.38,0.00097
20,86.26,93.48,0.00099
10,83.33,93.16,0.00099
50,93.28,96.03,0.00099
30,92.30,94.14,0.00097
40,92.53,94.31,0.00099
30,93.01,95.61,0.00099
40,93.53,95.31,0.00099
30,91.21,94.19,0.00099
40,93.66,95.12,0.00099
20,88.52,90.74,0.00099
50,93.86,94.99,0.00099
20,88.32,92.16,0.00099
30,92.84,95.02,0.00099
10,85.32,91.31,0.00099
20,87.33,92.80,0.00099
50,94.27,95.47,0.00099
40,93.18,95.05,0.00099
20,83.26,92.74,0.00099
10,84.21,91.70,0.00099
30,92.72,95.56,0.00099
40,91.42,93.55,0.00099
10,81.50,90.16,0.00099
40,90.90,95.10,0.00099
20,88.58,93.89,0.00099
50,94.83,95.76,0.00099
30,89.01,94.87,0.00099
10,71.82,85.95,0.00097
50,93.81,95.10,0.00099
40,92.70,94.73,0.00099
30,90.73,92.97,0.00097
20,87.78,93.91,0.00099
20,89.69,94.26,0.00099
50,93.11,95.04,0.00099
10,80.47,92.30,0.00099
40,93.03,95.44,0.00099
10,80.76,93.30,0.00099
20,93.21,94.94,0.00099
30,91.00,93.90,0.00099
50,94.23,95.39,0.00099
30,92.90,94.56,0.00099
40,90.82,94.00,0.00097
10,84.94,94.09,0.00099
50,92.80,94.68,0.00099
10,78.77,88.48,0.00099
50,94.60,95.84,0.00099
30,92.50,94.58,0.00099
30,91.90,95.16,0.00099
50,91.83,94.48,0.00099
40,92.03,94.12,0.00097
20,80.06,93.65,0.00099
20,84.46,93.86,0.00097
30,88.45,93.06,0.00099
40,91.03,93.27,0.00099
50,91.22,94.06,0.00097
40,92.89,94.14,0.00099
10,81.45,92.84,0.00099
30,90.36,93.53,0.00099
50,93.82,95.07,0.00099
10,85.93,93.89,0.00099
20,91.50,95.60,0.00097
50,90.37,93.60,0.00099
30,92.47,93.59,0.00099
20,89.64,93.45,0.00099
40,91.95,94.11,0.00099
10,85.11,92.56,0.00099
40,93.05,95.02,0.00099
10,79.37,89.53,0.00099
20,89.71,94.08,0.00099
20,92.67,95.42,0.00099
50,89.70,91.09,0.00099
10,75.68,84.94,0.00099
50,91.61,94.36,0.00099
40,93.27,94.83,0.00099
30,90.15,93.72,0.00099
30,92.43,94.69,0.00099
40,90.19,92.21,0.00099
20,85.04,94.33,0.00097
30,87.81,93.37,0.00099
30,87.41,92.78,0.00099
50,94.47,95.57,0.00099
10,87.55,94.40,0.00097
40,92.54,93.64,0.00099
10,73.06,90.75,0.00097
20,88.45,92.89,0.00099
40,91.38,94.90,0.00097
30,91.87,94.82,0.00099
50,95.38,96.32,0.00099
50,91.61,94.24,0.00099
20,88.70,92.81,0.00099
40,92.52,94.75,0.00099
30,90.32,95.01,0.00099
10,85.64,90.65,0.00099
20,84.45,91.22,0.00099
10,80.02,89.88,0.00099
20,89.83,93.47,0.00099
10,84.88,92.25,0.00099
30,93.50,94.83,0.00099
30,92.49,95.29,0.00099
20,83.09,89.40,0.00099
40,92.07,95.73,0.00099
10,83.04,93.07,0.00099
50,91.32,94.30,0.00099
50,93.03,94.29,0.00099
20,91.68,95.06,0.00099
50,91.79,94.74,0.00099
20,81.50,89.19,0.00097
40,91.05,94.87,0.00099
40,93.21,93.95,0.00099
30,94.06,95.39,0.00099
40,93.64,95.85,0.00099
10,83.58,93.82,0.00099
50,94.42,95.83,0.00099
20,92.67,95.86,0.00099
50,93.40,95.46,0.00097
30,93.67,95.61,0.00099
40,93.43,95.21,0.00099
30,91.41,94.29,0.00099
40,93.08,95.08,0.00099
10,81.70,93.07,0.00099
10,78.26,90.93,0.00097
10,81.64,92.59,0.00096
20,86.14,94.50,0.00099
50,93.89,95.72,0.00099
40,93.80,95.31,0.00099
50,94.32,95.55,0.00099
20,91.64,94.44,0.00099
40,91.57,94.63,0.00099
30,91.48,94.25,0.00099
50,91.66,94.76,0.00099
30,90.99,93.74,0.00099
10,68.16,87.84,0.00099
30,90.85,93.79,0.00099
30,89.42,94.23,0.00099
40,92.59,93.65,0.00099
10,83.53,90.06,0.00099
20,86.68,91.31,0.00099
20,85.77,91.05,0.00099
20,77.74,91.06,0.00099
10,80.65,89.77,0.00099
50,94.14,95.82,0.00097
50,93.14,95.58,0.00097
30,91.64,93.97,0.00097
20,90.84,93.07,0.00099
50,92.12,93.54,0.00097
40,92.36,94.33,0.00099
40,93.51,95.26,0.00099
40,93.58,94.57,0.00099
20,89.78,94.40,0.00099
30,89.98,93.61,0.00099
40,92.90,95.15,0.00097
50,92.69,95.31,0.00097
10,83.11,94.40,0.00099
10,81.35,91.82,0.00097
10,78.93,92.08,0.00099
20,88.14,93.24,0.00099
50,91.72,94.45,0.00099
30,90.05,95.00,0.00099
10,65.88,79.60,0.00097
50,93.75,95.11,0.00099
30,91.84,94.32,0.00099
40,91.77,94.24,0.00099
20,88.51,93.71,0.00099
20,80.02,90.35,0.00099
10,79.45,91.38,0.00099
40,92.83,95.14,0.00099
30,92.32,94.19,0.00099
20,88.17,92.55,0.00099
50,93.88,94.88,0.00099
10,74.68,92.15,0.00099
20,90.66,93.29,0.00099
10,81.12,89.86,0.00094
30,91.29,94.31,0.00099
50,93.87,95.21,0.00099
30,89.16,93.82,0.00099
10,67.36,88.17,0.00097
30,89.66,93.89,0.00099
40,94.62,96.07,0.00099
50,91.30,94.17,0.00099
20,82.39,90.46,0.00099
30,88.68,92.72,0.00099
50,94.28,95.68,0.00099
10,78.37,86.73,0.00097
40,89.03,95.08,0.00099
20,89.55,91.17,0.00099
40,91.91,94.88,0.00099
50,94.55,95.31,0.00099
40,88.25,91.70,0.00099
30,93.38,94.72,0.00099
10,73.00,80.31,0.00097
40,93.42,94.55,0.00097
40,90.41,93.77,0.00097
10,80.18,89.38,0.00099
20,85.80,92.86,0.00097
50,94.01,95.52,0.00099
30,90.87,94.36,0.00099
40,90.87,94.30,0.00099
30,92.55,94.06,0.00099
20,90.05,94.08,0.00099
30,93.48,94.54,0.00099
50,92.73,94.48,0.00097
50,94.54,95.60,0.00099
20,84.89,90.11,0.00097
10,77.06,90.06,0.00099
40,92.72,95.07,0.00099
50,92.26,95.34,0.00099
