Number of labels,Accuracy,Accuracy with class priors,Class priors error
50,73.64,84.59,0.00097
10,56.76,80.35,0.00099
10,42.79,62.08,0.00099
30,72.30,85.59,0.00097
20,72.93,87.08,0.00093
10,55.36,80.35,0.00099
40,69.62,86.43,0.00097
40,69.62,86.40,0.00099
20,67.72,81.66,0.00099
30,66.88,86.32,0.00099
50,71.14,86.85,0.00099
20,68.31,87.91,0.00099
10,55.82,86.44,0.00099
50,75.79,88.54,0.00099
30,65.07,86.14,0.00097
30,71.65,84.97,0.00099
10,58.88,76.76,0.00099
20,63.12,81.81,0.00099
40,76.07,87.18,0.00099
20,53.19,82.00,0.00097
30,63.34,81.51,0.00099
20,56.77,77.42,0.00099
10,44.74,69.46,0.00097
40,69.39,85.40,0.00099
50,74.51,85.92,0.00099
10,53.27,84.62,0.00099
20,67.16,88.41,0.00099
50,74.65,88.25,0.00099
40,72.35,87.94,0.00099
30,72.67,88.25,0.00099
10,42.63,74.47,0.00097
10,61.59,80.33,0.00099
40,71.20,80.61,0.00096
30,66.85,87.27,0.00099
50,76.59,88.65,0.00099
20,61.83,80.96,0.00099
30,60.58,82.40,0.00099
40,67.98,89.09,0.00099
40,67.87,83.65,0.00099
50,74.29,89.05,0.00099
50,73.82,88.94,0.00099
30,66.79,87.77,0.00099
20,62.87,79.39,0.00099
50,72.04,86.93,0.00099
10,43.93,67.92,0.00099
10,40.07,76.24,0.00099
40,72.27,86.59,0.00099
20,60.86,76.39,0.00099
20,61.34,85.36,0.00099
30,69.51,81.41,0.00099
10,50.91,60.05,0.00094
10,57.12,77.81,0.00099
10,53.49,74.70,0.00099
50,74.38,87.38,0.00099
20,60.40,80.46,0.00099
50,74.67,87.09,0.00099
40,72.43,88.52,0.00099
20,62.78,79.37,0.00096
40,73.15,87.28,0.00099
20,58.81,79.40,0.00099
30,63.86,80.60,0.00097
30,63.42,77.13,0.00097
20,69.66,83.09,0.00099
10,58.01,85.82,0.00099
30,63.70,83.93,0.00099
30,62.70,81.03,0.00099
40,75.10,87.13,0.00099
40,70.10,83.88,0.00099
10,54.84,85.51,0.00097
30,69.71,87.74,0.00099
50,72.96,85.32,0.00099
30,64.83,87.48,0.00099
20,65.39,81.94,0.00099
40,64.26,84.81,0.00099
50,80.28,89.59,0.00099
30,66.71,82.19,0.00099
20,58.89,82.71,0.00099
50,73.10,87.81,0.00099
10,57.35,83.55,0.00099
30,69.07,85.33,0.00099
10,63.01,84.83,0.00099
40,74.94,89.03,0.00097
50,74.35,84.08,0.00099
10,56.03,83.52,0.00099
50,71.73,83.32,0.00099
40,74.77,90.52,0.00099
50,75.83,88.21,0.00099
20,57.66,85.51,0.00099
30,69.91,86.48,0.00097
10,61.86,80.74,0.00099
50,76.61,89.87,0.00099
40,72.14,88.02,0.00099
30,75.05,85.48,0.00097
10,58.41,74.49,0.00099
40,72.68,88.19,0.00097
10,53.14,77.26,0.00099
40,71.77,84.96,0.00099
20,61.39,81.76,0.00099
20,62.76,83.99,0.00099
20,59.39,82.27,0.00096
20,63.31,86.29,0.00099
10,51.17,80.64,0.00099
50,71.01,85.14,0.00099
40,71.13,88.22,0.00099
50,74.47,89.18,0.00099
40,74.42,87.52,0.00099
10,55.08,69.48,0.00099
50,76.03,89.08,0.00099
30,70.31,88.76,0.00099
30,62.19,76.35,0.00097
40,70.63,86.03,0.00099
10,44.20,83.64,0.00099
30,71.94,86.22,0.00099
10,48.59,76.48,0.00099
30,67.70,80.03,0.00099
20,63.14,83.99,0.00097
50,71.34,85.50,0.00099
20,62.98,84.51,0.00099
50,71.86,84.87,0.00099
50,69.43,86.41,0.00099
30,73.23,88.76,0.00099
30,66.16,84.61,0.00099
20,62.95,78.81,0.00099
20,58.40,81.85,0.00099
50,76.67,88.95,0.00099
20,56.11,80.09,0.00099
10,46.09,74.44,0.00099
40,71.23,85.94,0.00099
10,55.92,78.51,0.00099
30,62.62,82.80,0.00097
40,65.89,81.55,0.00099
40,65.96,85.22,0.00099
40,72.67,88.17,0.00099
50,69.87,86.46,0.00099
50,76.91,86.91,0.00099
50,70.88,80.12,0.00099
10,51.31,78.69,0.00097
40,77.90,88.96,0.00099
30,65.64,83.98,0.00099
20,67.15,85.38,0.00099
10,52.67,77.24,0.00099
30,72.12,86.11,0.00099
20,62.31,85.55,0.00099
20,55.49,78.20,0.00099
50,77.11,89.41,0.00099
10,55.97,78.18,0.00099
30,65.43,87.27,0.00097
10,49.44,70.79,0.00099
40,73.66,87.42,0.00099
20,62.02,81.49,0.00099
30,72.40,83.78,0.00099
50,67.90,83.51,0.00099
50,77.63,89.97,0.00099
40,70.37,88.24,0.00099
50,71.16,85.91,0.00097
20,58.66,69.44,0.00097
40,72.42,88.40,0.00099
40,69.84,83.46,0.00099
20,69.58,87.47,0.00099
10,57.73,69.10,0.00099
40,76.95,89.64,0.00099
40,74.27,88.53,0.00099
10,49.36,79.95,0.00099
30,71.03,87.33,0.00099
20,68.46,87.50,0.00099
10,44.18,74.73,0.00099
10,61.66,76.16,0.00099
50,70.49,87.10,0.00099
30,70.16,87.27,0.00099
40,69.29,84.31,0.00097
30,64.31,71.84,0.00099
50,75.07,88.86,0.00099
20,59.82,81.35,0.00099
50,69.41,81.79,0.00099
30,67.76,86.09,0.00099
10,50.38,78.34,0.00099
20,58.96,71.43,0.00099
50,74.90,88.05,0.00097
40,71.22,86.16,0.00099
30,68.01,83.40,0.00099
30,61.15,85.63,0.00099
40,71.08,88.58,0.00099
10,63.52,85.19,0.00099
40,75.61,88.46,0.00099
30,71.06,79.52,0.00097
20,59.12,89.56,0.00099
50,76.81,89.00,0.00099
10,57.40,79.89,0.00099
20,72.21,80.58,0.00099
20,63.68,85.81,0.00099
20,69.45,81.27,0.00096
10,42.28,82.06,0.00099
40,75.71,88.01,0.00097
40,74.91,88.89,0.00099
10,46.46,77.71,0.00099
50,77.57,85.90,0.00099
10,61.40,79.97,0.00099
30,68.15,87.14,0.00099
40,68.33,82.31,0.00099
50,72.92,87.04,0.00099
50,76.30,88.16,0.00099
10,57.65,73.93,0.00099
20,57.52,85.79,0.00099
30,59.60,81.10,0.00099
20,69.66,85.21,0.00099
40,71.80,86.00,0.00099
20,61.91,79.03,0.00099
50,74.45,86.82,0.00099
30,67.39,81.55,0.00099
50,75.26,86.79,0.00099
40,66.02,80.06,0.00099
40,74.38,89.31,0.00099
30,72.69,88.53,0.00099
10,46.26,75.19,0.00097
30,65.13,86.51,0.00099
10,56.07,81.66,0.00099
10,62.05,81.85,0.00099
30,64.34,84.29,0.00099
20,67.20,85.38,0.00099
50,74.63,89.17,0.00099
20,60.25,85.50,0.00099
20,67.03,86.79,0.00099
50,77.50,89.34,0.00099
10,39.67,75.69,0.00099
20,72.20,85.83,0.00097
40,70.23,89.05,0.00099
40,68.79,87.38,0.00097
20,67.55,82.75,0.00099
50,74.55,88.33,0.00099
10,56.65,78.88,0.00099
50,77.71,88.38,0.00099
10,55.01,69.88,0.00097
30,69.58,86.84,0.00099
20,71.09,82.48,0.00099
30,68.57,84.87,0.00099
10,43.02,71.09,0.00097
10,46.61,70.97,0.00099
30,64.53,84.17,0.00099
20,63.57,78.27,0.00099
20,62.85,78.49,0.00099
40,75.96,85.59,0.00097
40,70.69,84.28,0.00099
30,65.83,86.31,0.00099
50,73.46,89.34,0.00099
30,75.34,86.66,0.00099
10,51.06,61.28,0.00099
40,71.81,88.99,0.00099
30,64.04,76.65,0.00097
30,60.21,83.80,0.00099
50,75.41,89.19,0.00099
50,74.04,87.06,0.00099
40,72.25,86.97,0.00099
20,72.61,82.74,0.00099
40,69.58,88.10,0.00099
10,35.40,56.73,0.00099
30,64.18,84.77,0.00099
10,47.13,72.49,0.00093
20,65.69,78.59,0.00099
50,77.95,88.50,0.00099
40,69.98,87.53,0.00099
20,63.85,85.04,0.00099
50,74.42,87.57,0.00099
50,75.13,87.39,0.00099
50,75.91,88.69,0.00099
40,69.73,87.33,0.00099
10,52.28,75.06,0.00099
20,55.62,78.06,0.00099
40,73.10,85.76,0.00099
30,70.35,88.62,0.00099
10,54.08,70.74,0.00096
30,65.81,84.03,0.00099
30,66.64,85.57,0.00097
10,51.31,79.80,0.00099
20,71.39,84.70,0.00099
20,74.48,87.19,0.00099
30,65.77,82.90,0.00094
40,74.24,86.54,0.00099
10,46.34,74.87,0.00099
40,72.97,87.62,0.00097
50,72.72,87.64,0.00099
30,68.97,85.94,0.00099
50,75.98,87.34,0.00097
40,70.07,88.28,0.00099
10,47.81,76.41,0.00097
50,75.04,87.09,0.00099
30,61.82,80.82,0.00099
20,56.75,83.81,0.00099
40,73.87,87.11,0.00099
20,64.65,80.93,0.00099
10,52.65,80.14,0.00097
50,78.02,87.84,0.00099
10,50.21,81.89,0.00097
40,75.31,85.96,0.00097
50,74.17,87.05,0.00099
10,73.84,83.60,0.00097
30,68.00,88.02,0.00097
20,62.58,85.61,0.00099
30,67.41,85.71,0.00099
40,73.80,86.53,0.00099
20,65.41,83.04,0.00099
30,70.62,87.61,0.00099
50,73.26,90.29,0.00099
10,63.37,77.73,0.00099
50,75.69,89.93,0.00099
10,59.78,80.83,0.00099
40,71.74,87.69,0.00099
20,62.07,81.44,0.00099
50,75.03,86.80,0.00099
30,63.15,83.56,0.00099
40,69.73,86.65,0.00099
30,75.38,87.77,0.00099
30,65.36,87.06,0.00099
50,72.50,87.37,0.00099
20,62.33,85.30,0.00099
10,41.83,65.62,0.00097
40,71.16,89.10,0.00099
40,72.29,86.21,0.00099
20,66.39,82.62,0.00097
50,71.69,85.73,0.00099
20,62.24,84.14,0.00099
10,47.49,70.94,0.00099
20,67.03,85.03,0.00099
20,51.66,82.12,0.00099
10,67.67,81.79,0.00099
30,67.13,85.29,0.00099
40,75.95,88.96,0.00099
10,56.33,79.54,0.00099
40,68.95,86.51,0.00099
50,75.77,88.93,0.00099
