Number of labels,Accuracy,Accuracy with class priors,Class priors error
20,47.55,55.11,0.00097
10,41.26,52.19,0.00099
50,56.09,58.57,0.00099
50,58.46,59.37,0.00099
50,56.43,56.89,0.00099
30,54.38,54.28,0.00099
30,51.64,55.83,0.00096
10,36.50,43.38,0.00093
40,58.11,60.70,0.00099
50,56.87,60.17,0.00099
40,60.68,62.97,0.00097
30,54.18,58.89,0.00099
10,39.30,45.31,0.00099
20,48.09,52.56,0.00099
50,55.00,61.66,0.00099
20,54.85,57.05,0.00099
50,57.71,59.60,0.00099
10,44.21,50.24,0.00099
40,49.71,51.86,0.00099
40,57.70,63.32,0.00099
40,57.54,61.51,0.00099
20,53.69,55.89,0.00097
30,49.11,54.72,0.00097
10,46.50,53.24,0.00097
30,55.42,55.71,0.00099
20,44.12,60.64,0.00099
50,59.41,65.81,0.00096
30,56.45,63.72,0.00097
40,55.68,59.58,0.00099
40,52.31,62.45,0.00099
50,56.98,59.52,0.00099
40,50.57,55.34,0.00099
10,40.84,50.23,0.00099
20,49.81,52.64,0.00099
20,45.98,53.43,0.00094
30,53.31,55.48,0.00099
30,58.83,62.77,0.00097
20,50.35,54.65,0.00099
40,53.85,56.62,0.00096
40,56.59,60.57,0.00096
10,42.41,45.91,0.00099
30,58.07,59.20,0.00099
10,43.15,55.18,0.00099
10,42.56,51.25,0.00097
30,53.56,55.93,0.00097
50,53.52,59.70,0.00099
10,33.89,49.03,0.00099
10,43.82,51.06,0.00099
20,53.73,59.61,0.00099
40,53.33,53.72,0.00096
30,53.39,57.74,0.00099
50,57.31,61.12,0.00099
20,42.87,54.79,0.00097
50,61.19,62.71,0.00099
20,40.61,48.98,0.00099
50,56.53,61.14,0.00099
40,59.47,62.06,0.00099
30,56.19,61.54,0.00097
40,50.84,58.14,0.00096
30,56.14,62.15,0.00099
50,55.65,60.09,0.00096
20,48.00,53.77,0.00097
20,48.59,51.32,0.00099
40,52.96,54.52,0.00099
40,52.74,57.69,0.00097
10,49.05,51.84,0.00099
40,54.20,58.96,0.00097
10,45.36,61.93,0.00097
50,63.14,63.68,0.00097
20,47.54,49.06,0.00099
10,44.80,46.43,0.00097
10,50.59,61.38,0.00097
30,52.43,52.47,0.00099
40,57.20,60.52,0.00099
20,44.95,45.98,0.00099
30,57.27,58.47,0.00096
20,51.11,58.69,0.00097
10,45.41,50.34,0.00099
10,44.94,50.26,0.00099
50,60.87,62.03,0.00099
50,58.97,60.69,0.00099
40,60.91,65.19,0.00097
50,55.85,58.83,0.00099
20,50.15,55.38,0.00099
30,59.51,60.12,0.00099
20,54.94,60.91,0.00097
40,56.68,62.81,0.00099
30,53.56,60.19,0.00099
40,57.66,61.43,0.00099
10,35.82,52.44,0.00093
50,58.18,60.11,0.00096
50,55.74,62.69,0.00097
30,51.95,57.42,0.00099
30,59.31,62.69,0.00097
10,48.89,55.25,0.00099
40,55.87,58.39,0.00096
50,56.11,58.30,0.00099
50,55.56,56.23,0.00099
30,52.91,59.13,0.00097
20,50.03,54.60,0.00099
10,41.79,55.61,0.00096
40,61.06,64.39,0.00099
10,38.67,47.87,0.00094
30,55.99,56.84,0.00096
20,47.29,59.07,0.00099
30,54.32,57.14,0.00097
50,58.93,66.13,0.00094
50,58.46,63.85,0.00099
20,48.65,53.30,0.00097
10,38.10,47.27,0.00099
40,55.75,57.08,0.00099
40,54.42,59.63,0.00099
10,41.47,48.03,0.00096
20,41.98,44.33,0.00099
30,60.77,62.05,0.00099
30,52.12,56.05,0.00097
20,50.16,58.35,0.00099
10,41.52,47.50,0.00097
40,57.39,58.22,0.00099
50,61.51,61.80,0.00099
50,56.72,60.92,0.00099
10,28.35,40.27,0.00099
40,56.33,59.37,0.00099
20,50.13,58.26,0.00097
30,50.62,53.23,0.00099
40,53.19,56.58,0.00096
20,54.73,57.68,0.00099
50,60.59,62.05,0.00096
40,54.20,59.27,0.00099
10,48.79,52.76,0.00096
20,54.71,62.28,0.00099
10,46.80,51.34,0.00097
30,55.27,56.55,0.00099
10,37.96,40.70,0.00097
50,56.07,61.35,0.00097
20,50.31,55.28,0.00099
30,50.06,55.58,0.00097
50,61.23,62.86,0.00099
40,58.47,59.27,0.00099
50,58.55,61.00,0.00099
30,54.40,57.22,0.00099
40,55.41,59.71,0.00099
10,33.18,40.75,0.00097
20,46.13,56.46,0.00099
20,51.54,58.96,0.00096
10,45.49,48.48,0.00097
30,52.11,60.73,0.00099
40,53.56,61.38,0.00097
50,58.73,63.63,0.00099
30,56.77,58.63,0.00099
50,61.82,64.74,0.00096
20,48.15,50.51,0.00099
30,61.17,62.63,0.00094
50,53.33,56.15,0.00097
20,51.56,58.42,0.00097
50,53.27,56.88,0.00099
30,51.63,55.09,0.00097
40,53.44,55.42,0.00099
40,54.71,60.11,0.00097
50,54.65,58.46,0.00097
30,54.50,60.44,0.00099
10,38.80,44.54,0.00099
10,36.09,48.46,0.00099
40,59.63,62.47,0.00099
10,40.66,45.50,0.00097
10,46.37,50.78,0.00099
50,58.73,59.46,0.00097
50,65.05,65.95,0.00099
40,53.96,56.00,0.00097
20,50.34,57.64,0.00099
20,54.01,58.92,0.00099
30,56.03,62.54,0.00096
20,54.25,59.82,0.00099
30,55.47,60.08,0.00099
20,51.96,59.57,0.00099
10,41.59,49.94,0.00099
40,52.97,56.76,0.00099
40,51.65,56.77,0.00097
30,45.82,51.21,0.00099
10,45.50,47.73,0.00099
40,55.88,60.38,0.00099
20,50.00,49.82,0.00099
50,55.66,59.08,0.00096
40,60.38,62.08,0.00097
10,37.68,48.81,0.00099
50,61.01,63.97,0.00097
20,49.93,55.50,0.00099
10,37.57,46.87,0.00097
20,50.89,53.55,0.00099
30,47.55,53.42,0.00099
10,47.13,49.69,0.00099
50,61.73,65.90,0.00097
30,55.57,57.29,0.00099
40,51.07,56.71,0.00099
50,55.99,56.83,0.00097
10,32.65,48.94,0.00096
50,58.83,63.03,0.00097
40,59.99,65.48,0.00099
10,43.09,47.33,0.00097
20,45.24,56.88,0.00099
30,51.78,61.09,0.00099
30,58.43,62.64,0.00099
20,52.01,62.13,0.00097
30,53.06,56.02,0.00097
50,52.75,55.13,0.00099
30,50.94,58.61,0.00097
20,43.05,49.10,0.00099
50,61.93,63.55,0.00099
40,55.26,58.34,0.00096
20,46.67,56.26,0.00097
10,37.00,49.64,0.00099
30,51.30,54.05,0.00096
50,54.06,58.87,0.00096
40,54.07,55.89,0.00099
50,56.43,60.35,0.00096
20,50.50,56.66,0.00094
10,50.47,52.49,0.00099
30,51.45,59.87,0.00097
10,45.02,57.88,0.00096
10,46.73,52.45,0.00099
40,57.12,58.84,0.00099
30,56.52,59.76,0.00096
30,50.50,53.93,0.00099
10,36.52,53.26,0.00099
40,61.05,64.13,0.00099
40,55.24,58.76,0.00096
30,53.97,56.80,0.00099
40,55.18,57.50,0.00099
20,46.34,53.21,0.00099
40,48.79,56.51,0.00097
50,58.74,60.49,0.00099
20,51.12,57.61,0.00099
10,37.96,44.32,0.00099
30,54.22,59.07,0.00099
50,57.15,59.94,0.00097
40,50.12,60.00,0.00096
20,42.94,52.03,0.00099
20,49.03,56.78,0.00099
10,45.37,52.27,0.00096
10,47.69,52.91,0.00099
50,59.26,61.18,0.00099
10,49.87,53.18,0.00096
50,59.66,60.46,0.00099
20,54.94,57.90,0.00097
40,58.02,64.16,0.00099
20,58.53,59.34,0.00099
30,54.98,55.34,0.00096
20,44.46,45.17,0.00096
40,57.52,58.89,0.00097
30,51.12,53.71,0.00099
50,62.13,63.64,0.00099
50,54.91,60.54,0.00099
30,48.86,56.34,0.00097
50,59.45,61.91,0.00099
40,59.67,61.35,0.00099
