Number of labels,Accuracy,Accuracy with class priors,Class priors error
10,41.71,51.60,0.00097
30,50.18,59.03,0.00099
50,54.27,65.00,0.00099
30,53.09,57.64,0.00099
20,48.53,55.67,0.00097
40,47.15,57.13,0.00097
40,56.20,63.67,0.00099
30,50.32,58.59,0.00099
10,38.19,49.13,0.00099
50,58.99,62.68,0.00099
30,49.07,56.75,0.00097
20,46.20,51.41,0.00097
10,32.84,54.20,0.00099
40,56.06,59.10,0.00099
10,55.82,60.49,0.00099
30,56.40,61.92,0.00099
40,58.24,61.18,0.00099
30,51.56,57.70,0.00097
30,48.01,51.63,0.00099
20,52.48,56.15,0.00099
20,41.98,55.35,0.00099
50,60.11,61.76,0.00096
50,50.07,56.66,0.00099
20,49.03,58.31,0.00097
10,50.29,54.64,0.00099
20,53.63,59.16,0.00097
40,51.93,64.45,0.00099
20,49.86,57.77,0.00099
50,53.00,56.57,0.00099
40,51.49,55.35,0.00097
10,36.40,55.64,0.00097
40,52.19,59.27,0.00096
50,55.79,59.74,0.00097
30,49.24,58.89,0.00096
30,50.56,59.60,0.00096
50,55.15,60.94,0.00097
40,57.92,61.15,0.00096
50,52.03,60.57,0.00096
10,41.68,56.18,0.00097
10,46.09,50.40,0.00099
10,49.00,55.30,0.00097
40,52.35,59.43,0.00099
20,49.44,56.87,0.00099
30,46.55,53.57,0.00097
20,40.46,53.01,0.00099
40,56.25,58.53,0.00099
10,36.81,55.43,0.00099
30,49.50,59.00,0.00099
10,26.58,47.07,0.00094
30,51.61,57.65,0.00099
20,41.81,52.54,0.00096
20,39.68,43.23,0.00099
50,61.50,66.09,0.00099
10,30.80,48.33,0.00099
50,56.08,59.28,0.00096
10,37.29,52.93,0.00099
20,44.73,55.06,0.00094
50,57.27,59.23,0.00096
30,47.50,52.87,0.00099
50,55.16,62.04,0.00099
40,54.79,59.93,0.00099
30,50.92,57.96,0.00099
30,54.50,55.31,0.00099
50,53.67,59.46,0.00099
10,33.86,43.19,0.00099
40,55.77,59.23,0.00099
20,46.05,57.43,0.00099
50,56.01,57.09,0.00099
40,59.78,63.14,0.00099
10,39.61,51.13,0.00099
40,55.73,61.78,0.00099
20,47.22,53.41,0.00099
30,47.63,56.18,0.00099
50,50.79,61.03,0.00099
20,53.17,57.08,0.00097
40,55.90,62.53,0.00099
40,49.30,61.92,0.00097
30,55.69,55.84,0.00099
20,47.07,55.51,0.00099
10,36.43,46.62,0.00099
40,46.38,49.82,0.00099
10,42.44,53.26,0.00099
30,53.39,64.81,0.00099
30,48.07,56.20,0.00097
20,38.27,60.52,0.00099
20,43.48,55.05,0.00096
40,46.69,55.84,0.00099
20,47.31,51.73,0.00099
50,54.87,58.71,0.00099
50,55.53,65.92,0.00099
30,53.18,56.41,0.00099
40,50.58,55.16,0.00099
50,54.88,58.61,0.00099
40,52.02,59.11,0.00099
10,35.20,51.03,0.00097
10,38.55,54.86,0.00097
40,54.89,60.94,0.00099
20,48.10,53.89,0.00097
50,55.02,60.63,0.00099
10,40.04,50.41,0.00097
10,41.41,48.05,0.00096
30,56.88,62.66,0.00099
10,32.92,47.54,0.00099
10,40.37,53.30,0.00097
50,49.53,60.34,0.00099
40,49.86,52.17,0.00097
30,55.76,60.33,0.00099
50,54.63,60.75,0.00099
30,51.65,56.07,0.00099
30,51.23,59.67,0.00099
20,36.02,47.37,0.00096
20,51.83,59.89,0.00096
40,47.28,58.55,0.00099
40,59.87,63.03,0.00099
10,41.27,61.32,0.00096
20,40.19,54.79,0.00099
30,52.42,62.08,0.00099
50,58.51,62.64,0.00097
50,54.00,59.35,0.00099
10,42.26,46.25,0.00099
30,54.44,63.25,0.00099
20,46.02,55.02,0.00097
20,46.11,48.47,0.00097
10,47.59,55.30,0.00099
40,52.54,53.73,0.00099
20,44.95,50.65,0.00099
40,50.11,57.59,0.00097
40,53.05,58.70,0.00097
50,62.93,65.29,0.00099
20,43.24,45.91,0.00099
30,49.89,51.25,0.00099
40,56.60,61.66,0.00099
10,43.86,52.13,0.00099
10,43.91,61.62,0.00097
30,54.85,58.45,0.00099
50,58.15,60.50,0.00099
20,49.43,57.40,0.00099
40,58.28,64.95,0.00099
30,58.07,60.30,0.00099
10,42.32,50.30,0.00099
20,46.57,54.50,0.00096
50,51.20,63.49,0.00099
30,58.35,62.64,0.00099
40,54.57,63.85,0.00096
50,56.80,59.84,0.00097
50,53.58,59.10,0.00099
50,57.57,61.69,0.00099
20,52.25,62.72,0.00099
30,51.92,59.96,0.00099
30,49.14,57.88,0.00099
10,31.72,51.49,0.00097
40,55.21,62.43,0.00099
30,49.64,59.46,0.00099
10,36.86,58.11,0.00097
10,45.94,55.46,0.00097
40,59.69,64.95,0.00099
40,54.26,59.05,0.00097
50,55.58,58.63,0.00099
20,45.69,54.70,0.00099
10,35.32,49.11,0.00099
20,43.56,59.05,0.00099
30,56.56,57.65,0.00097
50,54.96,56.31,0.00097
50,56.29,63.42,0.00097
30,53.25,56.76,0.00099
10,32.40,47.33,0.00097
50,54.93,66.09,0.00099
30,59.11,64.13,0.00099
10,36.67,47.85,0.00097
20,46.41,54.25,0.00099
40,53.51,60.94,0.00099
40,54.29,57.21,0.00099
20,39.95,44.19,0.00099
20,46.49,58.33,0.00099
10,37.63,48.99,0.00097
10,26.24,39.21,0.00097
20,47.35,58.09,0.00099
30,47.85,55.80,0.00096
30,46.69,52.15,0.00096
50,57.64,60.58,0.00096
40,56.10,57.49,0.00096
50,61.23,62.07,0.00099
50,54.60,61.07,0.00099
50,53.65,61.37,0.00096
40,54.51,59.76,0.00099
40,47.63,56.79,0.00097
10,48.73,53.23,0.00099
20,46.64,57.15,0.00096
20,52.94,57.82,0.00099
50,56.32,61.38,0.00096
40,52.87,60.33,0.00099
30,54.96,57.19,0.00097
20,51.02,63.43,0.00097
50,58.30,61.20,0.00099
10,45.08,52.08,0.00099
30,52.00,55.16,0.00097
10,30.12,39.17,0.00099
40,51.41,58.82,0.00099
30,49.05,57.93,0.00097
40,57.80,59.95,0.00099
20,42.54,55.72,0.00099
10,44.30,50.03,0.00099
40,50.74,61.19,0.00099
10,32.58,39.39,0.00097
30,50.53,61.65,0.00099
20,48.55,60.81,0.00097
50,57.04,64.32,0.00096
50,59.89,64.79,0.00099
30,56.02,59.00,0.00099
30,60.50,63.27,0.00099
20,47.84,58.95,0.00097
40,51.05,56.91,0.00096
50,52.13,56.40,0.00097
20,44.96,50.09,0.00097
30,49.56,54.57,0.00099
10,45.64,52.02,0.00097
50,52.13,58.58,0.00099
40,51.78,59.12,0.00096
30,52.06,61.03,0.00099
50,51.45,56.62,0.00099
10,35.63,44.37,0.00099
30,49.92,61.63,0.00097
10,30.81,48.68,0.00099
10,35.95,46.11,0.00094
20,50.88,58.65,0.00099
50,63.88,66.89,0.00099
40,57.91,62.49,0.00097
20,54.00,61.05,0.00099
50,57.67,60.11,0.00099
20,48.07,58.21,0.00099
30,53.29,59.96,0.00097
40,51.52,55.50,0.00099
20,49.60,60.29,0.00099
40,53.67,59.83,0.00091
10,37.65,49.94,0.00099
40,48.96,56.64,0.00099
40,51.71,57.11,0.00099
20,49.63,50.56,0.00097
50,54.19,59.03,0.00099
50,60.13,64.84,0.00097
10,33.42,50.34,0.00099
10,40.61,46.60,0.00099
40,59.19,61.61,0.00099
20,47.56,52.97,0.00099
20,45.86,56.21,0.00099
30,43.94,50.99,0.00097
10,45.76,49.69,0.00099
50,53.21,55.05,0.00096
20,47.75,62.00,0.00099
10,35.44,47.65,0.00096
30,54.33,56.29,0.00099
20,40.63,58.75,0.00099
10,38.94,47.10,0.00099
50,60.28,65.78,0.00099
40,56.51,65.63,0.00097
10,27.02,50.75,0.00096
30,45.34,51.54,0.00097
30,47.79,61.41,0.00099
30,51.41,56.20,0.00097
50,52.53,56.31,0.00099
20,36.76,48.26,0.00099
30,56.68,63.40,0.00099
40,48.90,56.80,0.00099
50,56.65,62.31,0.00099
30,47.60,59.65,0.00094
10,31.09,47.79,0.00099
50,61.32,64.37,0.00097
40,52.38,58.00,0.00097
30,48.69,54.32,0.00096
20,41.45,56.98,0.00099
50,54.00,59.97,0.00097
50,53.12,58.95,0.00097
40,54.37,56.49,0.00099
40,53.40,58.06,0.00096
10,40.66,51.78,0.00099
40,56.75,59.47,0.00099
20,47.92,56.90,0.00097
10,41.89,57.99,0.00097
10,44.55,53.89,0.00099
40,59.94,65.75,0.00099
30,46.61,55.18,0.00099
20,42.77,52.61,0.00097
30,49.44,61.07,0.00099
30,54.58,60.61,0.00099
10,30.18,55.18,0.00099
50,57.59,61.55,0.00099
40,45.03,57.16,0.00099
50,54.66,60.65,0.00099
20,44.41,54.68,0.00099
10,35.42,43.47,0.00094
40,54.46,58.41,0.00099
30,53.52,57.75,0.00099
20,47.78,57.58,0.00099
30,53.35,58.72,0.00099
20,39.61,52.81,0.00099
10,44.58,53.83,0.00099
40,45.57,59.79,0.00094
50,56.98,59.53,0.00099
10,39.83,54.01,0.00097
20,52.88,58.14,0.00099
30,54.03,55.77,0.00099
30,50.51,53.44,0.00097
10,46.77,54.00,0.00099
20,42.78,44.62,0.00096
40,55.94,65.17,0.00099
50,58.97,60.57,0.00099
50,51.28,60.15,0.00099
20,58.63,60.16,0.00099
30,46.38,56.60,0.00097
50,60.72,63.43,0.00099
40,56.48,59.03,0.00099
40,57.92,62.23,0.00099
50,58.30,61.69,0.00099
