Number of labels,Accuracy,Accuracy with class priors,Class priors error
30,31.15,52.38,0.00097
40,44.35,49.63,0.00097
50,35.09,52.76,0.00097
10,16.55,31.09,0.00095
10,30.42,41.92,0.00098
20,21.45,34.01,0.00098
30,26.10,47.19,0.00098
40,44.65,58.18,0.00098
10,22.01,34.74,0.00097
20,28.29,39.45,0.00098
50,35.40,51.34,0.00098
40,34.96,49.09,0.00097
20,27.63,36.74,0.00097
30,33.35,42.17,0.00097
10,24.10,35.80,0.00098
50,41.62,51.01,0.00098
10,30.08,34.23,0.00097
40,38.73,52.88,0.00097
20,31.63,43.03,0.00098
50,41.67,47.96,0.00097
30,26.22,45.66,0.00093
40,44.62,55.69,0.00098
30,13.69,40.56,0.00098
20,30.86,46.77,0.00098
10,22.38,44.32,0.00095
50,34.12,49.72,0.00092
40,31.29,35.10,0.00097
30,33.06,47.88,0.00097
10,32.45,39.05,0.00092
50,38.43,48.75,0.00097
50,36.25,53.01,0.00098
20,27.66,34.74,0.00098
10,24.92,39.16,0.00097
30,29.60,47.38,0.00097
20,21.07,37.05,0.00098
50,40.86,52.29,0.00097
30,33.90,42.90,0.00098
40,30.43,44.19,0.00098
40,24.38,48.11,0.00098
20,17.11,45.26,0.00098
10,14.97,29.66,0.00093
30,28.46,48.61,0.00097
40,42.13,52.02,0.00098
50,29.43,53.85,0.00098
10,19.13,40.02,0.00098
10,11.15,37.07,0.08743
20,17.73,36.81,0.00098
40,32.89,51.32,0.00098
30,23.22,46.18,0.00097
20,35.22,48.40,0.00097
10,40.10,49.30,0.00097
50,47.86,50.67,0.00097
30,47.22,53.42,0.00097
10,24.85,42.57,0.00098
50,40.86,51.04,0.00097
40,30.63,48.36,0.00097
20,29.61,43.08,0.00098
30,27.99,40.56,0.00098
10,26.31,35.85,0.00098
20,43.96,53.24,0.00097
50,41.43,55.39,0.00097
40,32.51,52.12,0.00098
30,35.79,45.38,0.00098
40,39.62,48.91,0.00098
50,35.45,54.80,0.00098
10,29.55,41.40,0.00097
50,38.45,41.79,0.00098
20,33.59,45.16,0.00097
30,39.05,53.19,0.00098
40,33.20,51.68,0.00098
20,39.17,47.91,0.00097
10,16.73,38.01,0.00098
40,30.43,50.97,0.00098
30,34.18,49.33,0.00090
50,41.75,46.86,0.00098
10,21.52,41.10,0.00090
10,28.61,38.89,0.00097
20,15.47,29.81,0.00097
30,37.21,53.56,0.00098
40,41.61,51.87,0.00095
20,29.85,43.19,0.00098
50,45.89,54.64,0.00098
30,29.41,51.11,0.00097
40,40.83,50.70,0.00095
50,40.23,53.51,0.00097
10,23.62,35.55,0.00098
40,49.85,49.09,0.00097
30,33.33,52.20,0.00098
50,38.16,45.69,0.00098
10,23.97,45.17,0.00098
20,20.60,47.74,0.00093
50,41.01,53.25,0.00097
30,46.08,53.58,0.00095
10,21.61,31.27,0.00098
40,42.33,55.46,0.00098
30,40.32,48.16,0.00098
20,37.92,44.93,0.00097
20,34.20,44.84,0.00095
10,22.26,39.54,0.00097
40,35.15,52.73,0.00098
50,40.72,52.34,0.00095
30,53.57,55.16,0.00098
40,39.73,52.70,0.00097
50,38.29,45.84,0.00095
10,16.31,35.26,0.00098
20,32.82,49.88,0.00093
50,41.62,47.55,0.00095
40,37.47,53.02,0.00090
30,31.30,47.21,0.00097
20,32.82,36.89,0.00098
30,30.33,45.06,0.00097
40,34.50,51.47,0.00097
50,38.62,49.91,0.00095
20,31.61,39.94,0.00097
30,20.90,47.96,0.00098
10,29.26,42.51,0.00098
40,44.46,53.73,0.00098
10,24.82,38.30,0.00098
10,35.62,46.43,0.00098
50,43.87,54.80,0.00097
20,30.83,51.58,0.00097
40,48.58,54.68,0.00098
30,38.90,52.25,0.00098
50,40.15,47.80,0.00098
20,25.01,37.43,0.00097
40,39.40,52.76,0.00098
10,17.34,43.61,0.00097
30,31.52,52.18,0.00098
50,40.26,51.76,0.00098
50,37.50,48.56,0.00098
20,45.36,54.41,0.00097
10,19.54,32.08,0.00095
10,24.19,40.04,0.00095
30,29.72,48.67,0.00097
40,23.63,45.50,0.00098
20,42.38,49.07,0.00098
30,33.69,46.02,0.00095
40,43.10,45.29,0.00098
10,24.19,43.11,0.00098
50,42.47,56.04,0.00097
20,31.02,48.98,0.00098
30,43.07,51.78,0.00093
40,38.93,49.42,0.00097
50,43.10,53.25,0.00090
10,15.95,38.12,0.00097
20,18.99,44.23,0.00093
30,39.79,55.55,0.00098
40,43.05,52.76,0.00098
40,31.44,54.71,0.00098
10,26.86,40.10,0.00097
30,27.45,45.01,0.00098
20,35.93,51.18,0.00097
50,38.36,50.01,0.00098
50,44.65,57.21,0.00093
20,28.98,42.82,0.00093
30,36.13,43.96,0.00095
10,38.06,46.25,0.00098
40,34.92,47.98,0.00097
10,28.54,46.40,0.00097
50,39.86,52.74,0.00097
20,32.42,42.43,0.00097
30,34.17,48.84,0.00098
40,38.35,46.01,0.00097
50,27.79,45.66,0.00098
10,23.22,47.31,0.00098
20,29.90,47.56,0.00098
30,41.31,53.52,0.00095
50,39.28,48.90,0.00097
10,36.30,46.82,0.00093
40,43.24,54.57,0.00098
50,36.91,50.16,0.00097
20,32.24,48.86,0.00098
40,29.04,52.38,0.00095
30,29.04,46.24,0.00098
20,33.49,50.98,0.00098
10,27.99,36.64,0.00097
40,39.35,55.34,0.00097
30,23.90,44.35,0.00097
50,32.58,47.81,0.00092
20,33.21,47.87,0.07597
20,31.82,40.46,0.00097
30,39.85,50.15,0.00098
40,39.08,58.02,0.00097
50,30.85,53.86,0.00097
30,30.60,51.58,0.00098
50,38.34,51.20,0.00093
40,42.22,49.15,0.00097
20,32.93,51.46,0.00093
10,24.65,38.40,0.00098
10,20.33,41.53,0.00097
20,41.81,49.82,0.00098
30,26.64,48.53,0.00098
10,28.61,29.62,0.00097
40,45.52,51.52,0.00098
50,35.18,56.52,0.00097
30,38.43,45.17,0.00092
20,17.61,52.48,0.00098
40,31.30,53.88,0.00098
50,39.49,53.20,0.00097
10,30.84,34.23,0.00098
20,43.20,50.85,0.00098
30,35.74,54.52,0.00097
40,35.58,57.53,0.00098
50,26.90,40.30,0.00098
20,26.19,41.94,0.00095
50,32.93,52.48,0.00095
40,31.88,47.05,0.00097
30,28.92,47.98,0.00098
10,20.15,42.77,0.00095
20,34.00,42.22,0.00090
40,34.99,52.67,0.00098
10,29.77,32.82,0.00095
50,38.12,53.97,0.00098
10,33.12,42.35,0.00097
30,20.60,44.39,0.00098
20,21.16,40.10,0.00097
30,48.09,49.89,0.00093
40,28.42,53.45,0.00097
50,40.47,52.78,0.00095
10,19.44,39.74,0.00095
30,36.12,49.70,0.00097
50,37.40,50.63,0.00093
10,20.91,42.53,0.00093
20,35.40,47.91,0.00098
30,36.58,45.10,0.00097
40,36.88,53.37,0.00097
20,28.31,40.85,0.00098
40,30.16,49.78,0.00098
50,37.96,45.29,0.00098
10,22.76,32.00,0.00098
30,37.97,51.85,0.00095
50,31.15,49.40,0.00092
10,38.48,33.87,0.00098
40,33.44,54.80,0.00092
20,23.62,42.51,0.00098
20,24.03,40.81,0.00093
30,28.79,50.01,0.00095
40,46.78,55.23,0.00098
50,48.36,53.60,0.00092
20,37.77,54.14,0.00092
10,30.56,46.09,0.00097
30,27.64,44.10,0.00097
50,41.01,48.55,0.00098
10,20.72,33.16,0.00097
40,32.56,55.07,0.00095
40,33.56,42.56,0.00098
20,24.75,47.92,0.00097
10,28.30,38.31,0.00093
30,29.46,52.29,0.00095
50,39.58,52.55,0.00098
20,32.69,54.21,0.00095
10,21.71,45.14,0.00097
40,38.85,53.23,0.00095
30,40.33,56.72,0.00098
50,39.54,52.08,0.00097
30,31.31,47.26,0.00098
20,13.92,43.22,0.00097
10,20.85,36.19,0.07817
40,48.83,58.67,0.00098
50,39.25,48.61,0.00098
10,25.48,38.45,0.00098
30,37.29,45.80,0.00098
50,25.80,32.94,0.00098
40,33.10,50.97,0.00098
20,37.97,47.49,0.00098
20,32.29,44.65,0.00098
40,27.10,49.09,0.00097
10,28.07,41.00,0.00098
30,32.56,50.05,0.00098
50,38.24,47.30,0.00097
10,23.63,50.96,0.00098
40,34.65,56.48,0.00095
20,25.07,51.84,0.00095
30,35.50,45.56,0.00097
50,40.63,48.85,0.00098
10,24.86,52.07,0.00098
20,26.23,37.10,0.00097
30,31.03,41.57,0.00097
40,32.71,46.23,0.00098
10,26.67,43.39,0.00098
20,23.10,44.95,0.00092
50,38.42,53.90,0.00097
30,38.97,51.94,0.00098
40,37.87,47.52,0.00098
10,18.30,47.60,0.00097
50,34.51,46.83,0.00098
20,31.12,47.48,0.00097
30,31.40,47.34,0.00098
40,31.90,50.36,0.00098
50,40.41,51.05,0.00098
10,21.44,36.29,0.00093
30,37.37,49.94,0.00098
20,37.15,50.44,0.00098
40,24.84,44.86,0.00097
50,41.36,55.09,0.00098
10,25.25,43.58,0.00098
20,38.47,51.36,0.00095
40,35.62,50.87,0.00098
30,29.34,50.53,0.00095
50,33.89,53.28,0.00097
10,31.05,43.98,0.00098
20,27.89,47.73,0.00095
40,43.75,51.97,0.00097
30,34.47,49.64,0.00098
50,43.33,55.21,0.00098
20,32.46,47.60,0.00098
30,27.83,38.46,0.00097
10,38.55,38.82,0.00097
50,26.34,48.37,0.00095
20,26.71,38.30,0.00097
30,27.03,40.19,0.00098
40,45.46,50.03,0.00098
10,20.59,39.27,0.00098
40,25.22,44.46,0.00098
50,41.53,51.77,0.00098
20,22.77,46.35,0.00097
30,31.00,48.35,0.00097
40,40.34,49.53,0.00098
50,36.68,53.37,0.00098
10,24.00,37.28,0.00093
20,21.92,43.61,0.00098
40,28.65,46.78,0.00098
20,20.85,34.68,0.00095
30,41.51,49.19,0.00093
50,43.75,57.55,0.00098
10,22.26,40.77,0.00098
30,34.11,51.43,0.00098
50,36.45,51.38,0.00098
20,33.48,39.93,0.00092
40,23.06,51.37,0.00098
30,35.00,49.10,0.00098
10,19.04,47.01,0.00095
40,30.17,42.90,0.00098
50,35.38,55.83,0.00097
10,21.04,46.14,0.00095
20,33.82,45.08,0.00097
30,34.71,52.69,0.00098
50,42.18,54.78,0.00098
40,29.59,44.46,0.00095
10,23.95,30.97,0.00097
30,33.17,46.92,0.00098
20,33.81,52.60,0.00095
40,31.94,44.31,0.00098
50,48.19,55.47,0.00098
20,37.33,48.73,0.00098
10,32.48,51.21,0.00098
30,33.74,51.16,0.00097
50,36.02,52.60,0.00098
10,30.67,44.22,0.00097
40,25.72,47.45,0.00098
20,28.64,48.80,0.00098
30,31.43,45.48,0.00095
40,39.63,54.53,0.00097
50,31.32,50.78,0.00097
10,33.54,42.18,0.00098
30,44.30,48.74,0.00095
20,19.16,44.82,0.00097
40,39.18,50.56,0.00097
50,44.46,51.59,0.00098
10,30.12,35.76,0.00093
40,28.39,54.03,0.00095
20,42.81,49.88,0.00097
30,43.01,56.15,0.00097
50,42.56,52.31,0.00097
10,30.69,44.35,0.00098
20,30.61,33.72,0.00098
30,31.02,42.57,0.00097
40,36.45,49.08,0.00098
50,35.69,53.33,0.00098
10,27.07,36.46,0.06773
