Number of labels,Accuracy,Accuracy with class priors,Class priors error
40,57.23,61.02,0.00099
50,63.91,65.74,0.00096
10,55.79,56.39,0.00096
50,62.52,63.81,0.00097
30,55.12,56.95,0.00099
10,54.14,53.80,0.00097
20,50.14,53.16,0.00099
50,58.85,60.32,0.00099
20,56.12,57.00,0.00096
20,53.54,55.00,0.00099
30,55.69,56.86,0.00099
40,56.54,59.04,0.00099
40,60.71,62.32,0.00097
40,55.25,58.09,0.00099
10,45.75,53.01,0.00099
30,58.43,60.54,0.00099
20,56.35,59.37,0.00097
20,56.24,59.70,0.00099
10,52.43,57.26,0.00099
50,58.30,59.90,0.00099
50,57.30,58.67,0.00099
30,58.98,62.27,0.00097
10,55.41,54.79,0.00096
50,59.86,62.06,0.00096
40,59.15,62.64,0.00099
40,56.03,57.05,0.00097
20,55.20,55.89,0.00099
40,59.06,60.73,0.00094
30,54.12,57.28,0.00099
30,55.71,56.79,0.00097
50,61.02,61.70,0.00099
10,49.30,52.92,0.00097
10,46.92,54.60,0.00099
20,54.80,58.99,0.00094
30,55.28,59.03,0.00099
10,39.67,44.50,0.00096
20,46.55,47.71,0.00097
20,46.67,47.32,0.00097
10,38.24,43.69,0.00097
40,58.48,62.06,0.00097
40,56.79,58.35,0.00097
50,65.15,65.53,0.00099
50,62.63,63.05,0.00097
10,42.13,49.77,0.00099
50,64.45,65.53,0.00097
20,50.66,57.03,0.00099
50,58.77,60.65,0.00099
30,51.69,51.97,0.00099
30,56.77,61.02,0.00097
20,50.73,54.32,0.00097
40,62.39,63.15,0.00099
30,51.65,54.79,0.00097
40,59.97,61.51,0.00099
50,57.96,57.88,0.00097
10,39.99,42.04,0.00096
20,57.31,56.54,0.00097
50,60.02,62.05,0.00099
40,62.00,64.47,0.00099
10,43.12,44.18,0.00096
30,56.83,58.17,0.00097
40,61.23,61.37,0.00097
20,59.38,59.31,0.00097
30,54.69,56.11,0.00099
20,46.89,50.94,0.00096
30,59.15,61.93,0.00097
40,53.57,54.31,0.00097
10,47.92,52.06,0.00097
30,54.38,57.29,0.00099
20,55.38,61.25,0.00099
50,61.51,64.12,0.00099
40,57.96,61.94,0.00096
10,52.29,52.40,0.00097
20,50.71,53.93,0.00097
40,61.86,62.98,0.00097
10,46.77,49.13,0.00096
30,57.28,58.47,0.00099
40,54.93,56.99,0.00099
10,47.45,51.86,0.00099
50,58.18,59.82,0.00094
50,63.58,65.89,0.00099
20,54.65,55.29,0.00099
20,49.82,53.24,0.00097
30,59.67,59.82,0.00099
50,59.52,59.86,0.00099
40,56.42,59.02,0.00097
10,42.43,42.43,0.00097
50,60.66,61.64,0.00099
10,45.11,51.88,0.00093
40,60.38,60.60,0.00099
20,57.81,60.02,0.00096
30,57.30,61.09,0.00096
10,42.00,47.20,0.00093
30,59.86,60.49,0.00099
30,55.44,57.77,0.00096
20,48.81,54.31,0.00099
30,54.18,57.87,0.00099
50,64.94,65.12,0.00099
20,47.13,49.61,0.00099
40,56.57,58.68,0.00099
50,57.19,59.80,0.00099
10,39.87,47.10,0.00099
30,58.78,60.65,0.00096
40,59.86,63.11,0.00099
10,48.90,58.58,0.00097
50,57.41,59.34,0.00097
40,57.57,57.76,0.00099
20,49.63,50.51,0.00097
40,55.36,57.07,0.00097
10,47.41,48.96,0.00097
20,53.06,54.60,0.00099
10,45.67,45.99,0.00094
50,59.24,60.89,0.00097
40,59.09,60.54,0.00097
50,63.69,64.89,0.00097
50,59.28,60.03,0.00099
30,52.92,51.80,0.00097
40,57.32,58.97,0.00097
20,49.13,50.19,0.00099
10,56.43,59.14,0.00099
30,63.46,62.80,0.00099
50,60.70,62.84,0.00096
30,61.86,64.59,0.00096
10,44.41,46.85,0.00099
50,56.70,56.27,0.00099
10,46.53,49.09,0.00097
30,57.27,60.23,0.00099
40,58.43,60.14,0.00096
30,60.97,60.78,0.00099
40,66.51,66.18,0.00099
20,54.21,55.52,0.00099
50,61.49,61.58,0.00099
20,47.42,46.44,0.00096
10,51.25,54.24,0.00096
30,54.47,57.46,0.00094
50,63.15,63.17,0.00099
20,54.47,58.29,0.00097
40,60.49,61.26,0.00099
30,57.34,59.59,0.00097
10,42.26,50.90,0.00099
40,62.87,63.28,0.00099
10,39.25,45.57,0.00096
20,58.85,59.73,0.00099
40,60.67,63.23,0.00099
20,52.87,55.17,0.00099
50,57.45,57.76,0.00099
30,57.93,59.43,0.00097
10,48.72,54.94,0.00097
20,52.25,55.60,0.00097
50,59.64,62.04,0.00097
20,52.31,53.18,0.00099
10,43.02,49.84,0.00091
40,54.86,56.80,0.00099
40,58.10,58.58,0.00099
30,56.61,58.48,0.00096
30,62.74,63.41,0.00096
50,64.17,66.48,0.00099
20,56.14,59.05,0.00099
50,63.93,65.61,0.00099
30,55.78,58.26,0.00099
40,56.77,58.78,0.00099
10,40.62,47.00,0.00096
20,45.11,45.79,0.00099
10,45.83,48.06,0.00097
50,61.52,61.80,0.00097
40,59.81,60.61,0.00097
20,54.97,59.20,0.00099
20,53.51,55.00,0.00097
50,59.35,61.26,0.00097
10,36.22,44.06,0.00099
50,65.45,65.62,0.00097
40,57.01,57.68,0.00099
50,60.13,62.31,0.00097
50,65.15,65.14,0.00099
20,51.15,52.57,0.00099
20,57.87,60.80,0.00097
30,54.57,56.68,0.00096
10,49.10,53.41,0.00097
30,57.86,58.81,0.00097
10,45.42,48.91,0.00099
40,58.34,60.65,0.00097
40,57.69,57.90,0.00097
30,56.58,60.34,0.00099
50,62.56,64.24,0.00096
20,53.64,55.01,0.00097
10,36.90,39.50,0.00096
50,56.47,58.09,0.00099
30,50.41,53.61,0.00099
30,57.78,58.87,0.00097
10,43.28,43.93,0.00096
20,50.77,56.35,0.00097
30,62.11,62.40,0.00097
40,58.15,59.75,0.00099
50,64.12,65.78,0.00099
10,41.46,42.51,0.00097
30,54.22,58.86,0.00096
10,48.36,49.57,0.00099
40,58.07,62.23,0.00099
20,48.17,49.17,0.00099
40,60.39,61.19,0.00097
20,54.46,56.83,0.00097
30,55.56,58.37,0.00099
50,63.65,64.58,0.00099
10,44.50,43.99,0.00096
50,58.73,59.37,0.00099
50,58.72,60.22,0.00099
40,56.66,56.58,0.00097
30,56.98,58.58,0.00099
40,62.70,63.52,0.00097
40,60.90,61.81,0.00097
20,53.89,57.89,0.00099
30,62.41,62.26,0.00099
10,41.16,41.72,0.00097
10,43.93,43.65,0.00093
20,56.04,59.43,0.00097
30,58.14,60.34,0.00099
40,54.38,55.37,0.00096
50,62.72,62.95,0.00097
40,55.13,57.26,0.00099
20,53.40,57.19,0.00099
20,57.15,61.09,0.00099
40,56.75,58.49,0.00099
50,66.88,66.95,0.00099
10,47.61,49.96,0.00099
30,47.04,49.46,0.00099
20,49.65,49.27,0.00093
10,39.98,42.78,0.00099
10,50.30,50.15,0.00099
30,56.72,56.94,0.00099
50,58.79,61.07,0.00096
50,64.38,64.70,0.00099
40,58.98,61.12,0.00099
20,52.14,54.70,0.00099
30,59.98,64.00,0.00097
50,64.76,66.07,0.00093
10,39.78,49.76,0.00099
20,59.73,63.50,0.00094
30,59.91,61.37,0.00099
20,51.66,51.94,0.00099
30,48.86,52.77,0.00097
50,59.24,60.06,0.00099
20,51.32,53.02,0.00097
50,56.38,57.74,0.00099
10,49.12,50.39,0.00099
10,50.45,52.43,0.00094
40,55.74,58.19,0.00099
40,63.03,63.72,0.00099
40,65.24,66.72,0.00099
20,48.60,50.76,0.00096
30,57.66,58.28,0.00097
10,41.35,46.64,0.00099
30,54.46,57.48,0.00099
10,46.34,46.08,0.00099
40,56.01,56.35,0.00099
50,63.12,64.70,0.00099
40,55.85,56.75,0.00099
20,49.58,53.21,0.00099
10,44.19,50.90,0.00097
50,62.87,63.34,0.00099
30,53.38,58.85,0.00099
30,55.01,57.20,0.00099
30,58.98,60.29,0.00097
10,48.24,51.44,0.00096
50,60.56,62.89,0.00099
20,53.72,57.77,0.00099
30,55.51,54.45,0.00094
40,59.97,60.39,0.00096
10,49.73,57.70,0.00094
20,48.40,52.68,0.00099
40,57.28,57.60,0.00099
50,60.74,60.98,0.00099
40,58.05,60.32,0.00099
40,59.45,62.40,0.00099
10,41.36,48.85,0.00091
50,58.76,59.51,0.00099
50,54.67,57.20,0.00096
20,52.31,56.79,0.00096
20,50.46,54.16,0.00097
40,53.03,57.56,0.00099
30,53.90,56.27,0.00099
10,39.05,43.15,0.00096
30,56.48,59.22,0.00097
20,50.80,54.59,0.00097
10,47.54,48.78,0.00097
20,57.97,57.27,0.00099
40,59.46,63.15,0.00099
50,58.99,61.95,0.00097
30,55.05,56.72,0.00097
10,49.53,52.67,0.00099
50,60.35,61.16,0.00099
20,59.30,60.41,0.00097
30,51.76,54.18,0.00099
50,61.75,62.88,0.00099
10,50.03,50.24,0.00096
40,60.60,63.91,0.00097
40,62.73,63.34,0.00099
50,63.83,64.76,0.00099
20,46.05,45.98,0.00099
30,56.81,57.69,0.00096
40,59.52,61.40,0.00099
50,60.26,62.57,0.00097
