Number of labels,Accuracy,Accuracy with class priors,Class priors error
30,67.38,67.47,0.00099
20,61.08,64.84,0.00099
40,62.52,66.28,0.00097
50,67.19,68.97,0.00099
40,66.90,66.81,0.00099
50,68.41,69.45,0.00097
40,69.28,70.05,0.00097
50,60.75,64.06,0.00096
10,53.80,56.99,0.00099
30,57.30,59.93,0.00099
20,58.16,55.76,0.00099
40,62.65,64.08,0.00094
50,67.94,69.96,0.00099
20,58.75,61.24,0.00096
40,66.58,67.29,0.00097
10,52.39,61.49,0.00099
30,60.05,61.44,0.00097
10,54.01,55.50,0.00097
20,59.04,63.08,0.00096
40,65.03,64.70,0.00097
30,67.63,68.59,0.00096
50,68.74,71.75,0.00097
10,58.46,64.24,0.00099
30,61.33,63.20,0.00099
50,61.19,63.92,0.00099
40,60.76,60.61,0.00099
50,67.19,67.07,0.00099
20,57.14,61.18,0.00099
10,51.96,55.93,0.00099
20,65.31,64.54,0.00099
30,66.14,66.33,0.00099
40,69.99,70.71,0.00099
10,57.64,60.76,0.00099
30,67.34,68.30,0.00097
50,67.99,69.96,0.00099
10,53.47,54.02,0.00097
40,67.01,69.07,0.00099
20,62.88,66.71,0.00099
20,62.65,63.38,0.00099
50,68.40,69.34,0.00099
50,68.33,69.44,0.00099
30,63.74,69.91,0.00099
40,68.75,69.18,0.00096
20,64.41,64.89,0.00096
10,50.50,55.87,0.00099
30,63.33,64.82,0.00097
50,67.85,68.53,0.00097
40,64.47,66.70,0.00099
10,58.08,58.80,0.00099
20,60.68,62.07,0.00097
30,64.90,68.01,0.00097
10,62.68,63.15,0.00097
40,61.27,64.47,0.00099
20,55.75,60.02,0.00097
10,62.20,63.44,0.00097
50,63.08,67.17,0.00099
40,60.14,61.89,0.00099
20,62.39,62.98,0.00099
50,64.78,66.17,0.00099
10,49.82,60.08,0.00097
30,59.33,65.56,0.00097
30,60.14,62.79,0.00099
20,62.27,66.28,0.00099
40,66.06,68.79,0.00099
40,61.55,66.73,0.00099
30,68.10,68.27,0.00099
50,61.04,63.30,0.00099
50,62.76,65.96,0.00099
10,65.27,66.99,0.00099
20,64.36,65.16,0.00099
10,63.20,62.85,0.00099
20,59.94,60.81,0.00099
30,65.48,68.95,0.00097
50,68.89,69.18,0.00097
30,62.92,63.91,0.00097
40,65.05,65.13,0.00099
30,62.47,64.44,0.00099
10,58.19,59.60,0.00099
40,68.26,67.97,0.00099
50,66.01,65.72,0.00099
20,61.05,64.03,0.00099
30,59.20,61.38,0.00096
10,50.51,60.41,0.00099
40,65.43,70.17,0.00099
20,60.85,65.13,0.00096
40,61.81,64.07,0.00099
50,69.67,69.66,0.00099
10,48.06,52.48,0.00099
50,68.00,69.62,0.00097
20,50.26,50.81,0.00097
40,66.85,68.46,0.00097
30,62.02,65.42,0.00099
40,68.11,67.80,0.00097
10,52.96,56.13,0.00099
10,46.79,49.93,0.00099
20,60.39,59.22,0.00099
20,52.75,54.52,0.00097
50,68.27,71.09,0.00097
30,61.43,61.31,0.00099
30,66.92,68.75,0.00099
40,68.51,69.36,0.00097
10,46.74,47.42,0.00099
50,65.37,67.55,0.00099
20,61.67,62.61,0.00099
50,63.62,65.63,0.00099
10,51.59,58.09,0.00096
30,66.80,68.25,0.00099
50,68.17,68.40,0.00099
40,66.65,67.87,0.00099
30,68.47,70.88,0.00099
20,50.50,56.44,0.00099
40,61.51,62.08,0.00099
40,64.64,66.98,0.00097
50,70.83,71.81,0.00099
10,58.04,59.07,0.00099
30,60.41,61.21,0.00099
20,63.11,64.10,0.00099
50,71.58,72.23,0.00099
10,56.57,58.50,0.00099
40,69.17,69.96,0.00099
30,63.13,65.91,0.00099
20,67.27,67.70,0.00099
10,55.12,53.53,0.00097
20,56.92,57.62,0.00099
50,62.93,64.89,0.00099
30,65.98,64.83,0.00097
10,58.05,58.07,0.00097
40,61.77,62.88,0.00096
50,66.07,66.55,0.00099
20,58.15,62.17,0.00099
30,63.53,61.63,0.00099
50,67.68,68.16,0.00099
20,60.54,62.25,0.00099
10,44.01,45.92,0.00099
40,67.65,66.70,0.00099
30,64.40,67.24,0.00099
40,68.14,67.97,0.00099
10,56.67,59.90,0.00099
50,62.47,63.45,0.00097
30,66.92,68.57,0.00099
20,64.40,62.96,0.00099
10,47.71,55.15,0.00099
40,69.24,70.49,0.00099
50,63.38,66.47,0.00097
20,61.24,61.27,0.00094
50,70.08,71.21,0.00093
10,53.77,58.06,0.00097
30,65.75,65.89,0.00099
40,67.06,67.06,0.00099
20,54.45,58.57,0.00096
50,71.50,71.65,0.00096
10,62.75,66.59,0.00099
40,64.93,64.89,0.00099
20,57.69,58.37,0.00099
30,61.61,64.31,0.00099
50,67.32,67.93,0.00099
10,53.30,57.41,0.00099
20,59.15,60.50,0.00099
40,63.24,64.07,0.00099
30,60.36,60.15,0.00099
50,63.51,66.14,0.00099
30,62.59,65.41,0.00099
10,55.96,56.68,0.00099
40,63.57,65.08,0.00099
50,62.52,61.70,0.00097
20,55.23,55.49,0.00099
40,66.81,67.25,0.00099
30,69.55,70.36,0.00099
10,65.64,68.16,0.00099
20,51.91,51.48,0.00099
30,66.45,65.67,0.00097
10,55.34,57.80,0.00099
50,69.52,70.08,0.00099
40,66.94,69.09,0.00099
30,64.86,65.76,0.00094
50,67.97,68.99,0.00099
40,69.87,70.78,0.00097
10,55.10,55.38,0.00099
20,61.92,66.31,0.00099
20,62.81,63.70,0.00099
30,65.90,66.21,0.00099
40,67.08,67.68,0.00097
10,55.47,63.34,0.00099
50,68.02,70.57,0.00099
50,65.96,67.10,0.00099
30,65.13,68.97,0.00099
40,68.70,70.05,0.00099
10,52.75,60.79,0.00099
20,62.85,66.35,0.00099
20,58.96,61.10,0.00097
40,68.20,69.47,0.00099
10,41.60,53.74,0.00096
30,60.05,61.95,0.00099
50,63.82,64.97,0.00097
30,67.05,67.93,0.00099
20,63.79,64.44,0.00099
50,69.82,70.65,0.00099
10,58.96,63.19,0.00099
40,63.96,66.91,0.00099
20,59.50,59.93,0.00099
40,66.71,66.50,0.00097
30,63.03,65.60,0.00099
30,66.52,68.05,0.00099
50,71.62,72.23,0.00097
50,67.78,68.33,0.00099
20,65.04,67.03,0.00099
40,64.04,64.39,0.00099
10,52.00,58.71,0.00097
10,50.23,54.44,0.00097
20,46.22,50.43,0.00097
30,65.39,66.94,0.00096
40,69.39,68.57,0.00097
10,51.83,59.95,0.00099
20,62.04,62.58,0.00099
30,62.29,61.91,0.00099
50,65.47,66.04,0.00099
40,66.65,66.13,0.00099
30,65.37,66.67,0.00099
50,72.02,72.14,0.00099
10,54.90,60.57,0.00099
20,61.39,62.80,0.00099
10,45.03,48.22,0.00099
40,65.07,64.52,0.00097
50,66.22,68.64,0.00099
30,59.17,62.04,0.00096
20,65.97,67.99,0.00099
40,66.19,67.22,0.00094
50,70.91,72.12,0.00099
10,52.05,57.32,0.00099
20,57.38,60.80,0.00099
30,64.87,68.60,0.00099
50,70.26,71.32,0.00099
40,69.13,68.73,0.00096
10,49.36,47.24,0.00099
20,55.88,63.46,0.00096
30,66.72,66.71,0.00099
10,43.97,44.81,0.00097
40,64.44,66.03,0.00099
30,62.55,64.11,0.00097
50,64.46,66.15,0.00099
20,61.76,65.19,0.00099
50,71.89,72.96,0.00094
10,45.26,48.66,0.00099
20,56.56,57.76,0.00097
30,68.92,68.08,0.00099
50,69.39,71.63,0.00099
40,62.88,62.25,0.00099
10,54.00,55.83,0.00099
40,65.53,66.57,0.00099
40,67.76,67.16,0.00099
20,60.83,67.94,0.00099
30,63.89,67.67,0.00097
50,69.16,70.76,0.00094
10,51.93,52.73,0.00099
20,58.68,60.13,0.00099
50,64.14,64.67,0.00099
10,53.04,54.32,0.00097
30,62.33,64.45,0.00096
40,68.86,68.74,0.00099
40,62.30,64.35,0.00096
20,60.92,61.99,0.00099
10,51.86,50.05,0.00099
30,68.03,69.21,0.00099
50,69.43,67.83,0.00093
50,74.48,73.69,0.00099
20,66.36,69.26,0.00099
40,59.72,63.78,0.00099
30,67.78,67.60,0.00099
10,53.54,53.79,0.00097
20,64.19,65.54,0.00099
30,57.20,61.24,0.00099
50,68.92,69.40,0.00096
40,60.09,59.87,0.00099
10,51.78,55.61,0.00099
20,56.34,57.90,0.00099
30,69.62,69.39,0.00099
10,46.40,46.77,0.00097
50,67.45,66.42,0.00099
20,59.96,60.85,0.00099
30,66.12,65.97,0.00099
50,67.35,68.30,0.00094
40,63.64,64.60,0.00099
10,52.05,59.22,0.00099
40,66.14,66.32,0.00099
40,67.10,68.49,0.00099
50,73.99,73.51,0.00097
30,56.57,59.90,0.00099
20,68.38,69.28,0.00099
10,55.59,60.00,0.00099
20,61.77,62.35,0.00099
50,65.24,66.19,0.00099
30,67.33,70.68,0.00099
40,71.21,71.70,0.00097
20,61.92,63.54,0.00099
10,56.13,57.40,0.00099
30,63.38,64.14,0.00094
40,62.35,64.43,0.00097
10,53.34,55.40,0.00099
50,71.05,72.64,0.00099
20,56.06,57.85,0.00097
20,60.46,60.20,0.00099
40,61.45,61.37,0.00099
30,62.67,67.06,0.00099
10,47.97,53.17,0.00099
50,69.55,69.50,0.00099
40,67.15,65.73,0.00097
30,64.13,67.50,0.00097
10,48.95,57.74,0.00099
50,67.10,69.26,0.00099
20,60.48,64.60,0.00099
50,61.67,62.31,0.00099
30,63.43,64.60,0.00099
10,53.57,54.40,0.00097
40,64.59,64.35,0.00099
20,63.78,69.06,0.00099
40,65.48,67.96,0.00099
30,63.75,66.57,0.00099
50,63.29,63.35,0.00099
20,58.01,61.43,0.00099
30,64.24,66.24,0.00097
10,57.80,63.84,0.00096
30,62.56,65.02,0.00094
50,68.28,68.76,0.00099
10,53.52,59.65,0.00099
20,61.82,63.13,0.00099
40,65.78,67.12,0.00099
50,68.25,69.11,0.00097
20,58.69,60.35,0.00097
10,46.36,47.92,0.00099
40,62.64,64.69,0.00099
40,64.84,67.95,0.00097
10,55.55,58.79,0.00099
50,67.54,69.00,0.00099
30,63.20,64.68,0.00099
30,57.75,60.15,0.00099
20,63.09,62.47,0.00097
40,68.78,69.94,0.00099
50,68.52,68.91,0.00099
10,55.68,59.63,0.00096
20,64.07,66.82,0.00099
40,66.27,68.12,0.00096
30,63.88,65.79,0.00097
20,54.94,55.67,0.00099
10,53.63,56.35,0.00099
50,71.08,70.55,0.00099
30,63.74,66.27,0.00099
40,68.36,69.94,0.00099
50,69.14,70.02,0.00099
