Number of labels,Accuracy,Accuracy with class priors,Class priors error
20,37.65,37.52,0.00098
50,45.24,44.16,0.00095
30,38.06,37.42,0.00098
10,29.28,27.83,0.00098
40,41.90,41.01,0.00095
10,34.00,33.74,0.00097
20,43.40,43.10,0.00095
30,41.93,41.37,0.00092
20,32.34,32.95,0.00093
10,34.32,35.93,0.00098
40,40.21,40.40,0.00090
50,43.27,42.05,0.00093
10,26.02,25.39,0.00098
30,43.87,44.67,0.00095
50,39.12,38.93,0.00090
10,38.02,37.00,0.00095
20,31.75,30.57,0.00098
10,41.63,40.50,0.00098
40,44.28,44.85,0.00098
50,40.23,40.29,0.00090
40,39.24,38.62,0.00098
30,45.32,46.08,0.00093
50,38.47,37.74,0.00092
10,30.44,30.69,0.00098
30,36.09,36.00,0.00097
10,30.39,29.40,0.00095
20,39.21,39.37,0.00098
20,39.72,39.64,0.00093
30,38.66,39.57,0.00095
40,43.02,43.89,0.00090
40,42.40,43.02,0.00095
50,42.48,42.46,0.00098
30,42.77,43.46,0.00092
50,42.59,41.83,0.00092
40,43.32,42.87,0.00097
20,40.61,41.09,0.00095
20,37.24,38.48,0.00092
40,39.26,40.13,0.00088
10,32.19,32.10,0.00098
50,44.74,44.35,0.00097
30,43.06,44.63,0.00098
30,38.65,39.71,0.00095
20,35.18,35.08,0.00092
40,45.83,46.64,0.00097
50,42.96,42.65,0.00093
50,44.31,44.58,0.00098
30,37.83,37.41,0.00088
40,38.79,38.40,0.00098
10,30.17,30.49,0.00098
20,39.71,38.72,0.00093
20,37.75,36.93,0.00097
40,38.45,37.47,0.00092
40,43.43,43.13,0.00095
10,38.39,37.77,0.00098
30,38.58,39.77,0.00095
20,39.93,40.28,0.00095
50,38.77,36.92,0.00098
50,42.48,42.02,0.00097
30,38.55,41.70,0.00098
10,37.57,36.46,0.00098
30,33.35,34.58,0.00093
10,30.36,27.39,0.00098
20,41.65,43.93,0.00095
20,40.78,41.28,0.00095
10,39.23,39.53,0.00098
50,41.88,42.02,0.00097
40,43.62,43.17,0.00097
30,31.48,30.72,0.00098
40,41.94,42.29,0.00063
10,32.74,32.25,0.00097
10,37.14,37.91,0.00097
20,36.54,35.21,0.00098
50,44.67,43.82,0.00095
50,42.33,41.48,0.00097
30,38.12,37.95,0.00098
40,44.98,46.52,0.00098
30,40.11,41.15,0.00097
50,40.76,40.84,0.00098
10,33.98,34.58,0.00095
20,41.23,42.48,0.00095
40,41.46,41.85,0.00090
20,40.40,40.72,0.00097
10,33.97,33.08,0.00098
40,45.56,47.46,0.00098
40,41.94,42.73,0.00097
30,39.92,40.59,0.00090
50,42.18,42.98,0.00098
10,32.84,36.43,0.00098
50,43.54,44.80,0.00095
20,43.38,42.04,0.00097
30,41.28,41.16,0.00093
20,42.36,42.47,0.00093
40,47.53,47.36,0.00098
30,38.81,38.37,0.00083
10,30.36,30.72,0.00098
10,28.05,27.23,0.00097
50,38.75,37.94,0.00097
20,35.91,37.78,0.00092
40,41.31,41.47,0.00092
50,42.98,42.95,0.00090
20,37.01,33.94,0.00090
20,32.87,32.01,0.00098
50,43.20,43.10,0.00098
30,39.87,39.76,0.00097
40,44.37,43.04,0.00090
30,38.60,39.09,0.00095
50,42.87,42.96,0.00098
40,37.70,39.32,0.00093
30,37.38,38.62,0.00092
10,34.02,35.12,0.00095
10,34.39,32.98,0.00097
10,29.85,31.73,0.00097
50,40.70,41.49,0.00092
50,38.05,39.13,0.00098
40,44.42,43.65,0.00098
10,35.20,32.88,0.00097
20,32.74,32.26,0.00097
30,40.96,40.99,0.00095
40,40.50,42.29,0.00090
10,25.85,27.27,0.00098
30,43.47,41.94,0.00097
50,42.51,42.31,0.00090
40,37.81,38.77,0.00080
20,34.45,34.15,0.00097
10,27.36,26.58,0.00098
50,44.25,44.08,0.00095
10,33.74,33.97,0.00095
40,39.97,41.03,0.00088
30,38.85,41.00,0.00088
20,40.11,39.43,0.00098
10,37.39,38.48,0.00095
50,42.11,41.51,0.00093
40,38.80,39.80,0.00098
10,28.19,30.02,0.00087
20,37.73,40.94,0.00097
40,36.71,37.09,0.00097
30,42.74,43.50,0.00093
20,42.96,43.56,0.00095
50,41.07,41.31,0.00092
20,37.28,37.06,0.00098
10,33.57,33.69,0.00098
20,38.38,39.41,0.00097
30,41.64,42.80,0.00095
40,40.66,41.84,0.00095
50,45.38,46.01,0.00098
20,35.16,35.00,0.00095
30,39.16,38.55,0.00088
40,46.78,45.16,0.00097
30,38.25,36.69,0.00085
20,40.61,39.84,0.00090
10,31.28,29.51,0.00097
50,39.64,39.09,0.00092
50,39.58,40.12,0.00093
40,37.20,38.21,0.00093
50,39.50,39.01,0.00098
20,38.22,38.19,0.00097
40,43.10,44.30,0.00097
30,36.96,37.81,0.00082
20,43.79,45.07,0.00095
30,40.13,39.43,0.00092
40,43.30,43.60,0.00097
10,30.05,31.67,0.00098
50,43.41,42.64,0.00098
10,41.51,40.51,0.00095
30,35.24,35.97,0.00088
40,42.31,41.10,0.00098
10,28.91,31.94,0.00098
20,31.20,32.88,0.00095
50,44.35,43.53,0.00095
10,32.42,33.22,0.00095
30,42.83,43.31,0.00097
50,44.13,43.14,0.00095
10,36.78,37.79,0.00088
40,38.77,37.23,0.00092
50,41.46,41.70,0.00098
30,42.39,42.18,0.00098
40,41.63,41.03,0.00093
30,39.04,40.96,0.00097
20,40.37,40.82,0.00098
10,41.25,41.07,0.00098
10,26.70,28.56,0.00095
40,35.23,37.24,0.00095
20,39.05,37.66,0.00097
20,40.71,40.54,0.00095
50,39.69,41.38,0.00093
50,42.24,42.40,0.00097
40,40.25,41.71,0.00092
20,40.06,42.40,0.00092
30,39.26,40.63,0.00097
30,42.39,41.07,0.00085
20,38.94,40.73,0.00098
10,34.53,34.39,0.00098
40,46.15,45.98,0.00093
40,41.70,40.90,0.00097
10,32.62,32.20,0.00090
50,47.98,47.61,0.00092
50,41.12,41.00,0.00087
30,34.46,35.19,0.00093
30,31.08,31.78,0.00093
20,33.60,32.42,0.00095
50,41.84,42.89,0.00095
40,42.90,42.41,0.00098
30,39.42,38.74,0.00095
40,35.20,36.28,0.00098
50,42.70,42.56,0.00098
20,38.28,38.05,0.00093
20,39.73,39.75,0.00095
10,31.05,33.68,0.00092
20,33.98,34.91,0.00087
10,32.64,34.58,0.00095
50,43.84,45.01,0.00092
10,39.26,39.90,0.00098
40,41.56,40.11,0.00098
30,40.67,40.17,0.00098
10,30.37,31.22,0.00097
40,41.73,40.65,0.00092
30,37.96,38.95,0.00095
50,40.09,40.53,0.00097
10,35.14,37.08,0.00098
50,43.65,44.64,0.00095
30,43.05,42.67,0.00098
10,31.76,32.65,0.00098
20,32.35,31.97,0.00095
40,39.48,38.19,0.00092
20,37.45,37.81,0.00097
30,43.71,43.92,0.00098
40,36.93,36.80,0.00090
50,45.25,44.78,0.00095
40,36.74,37.14,0.00098
10,34.88,34.69,0.00095
10,27.66,25.47,0.00090
30,40.76,41.81,0.00098
50,46.42,46.54,0.00098
40,37.22,38.86,0.00092
20,43.07,44.32,0.00097
30,40.57,41.09,0.00095
10,40.53,41.30,0.00097
30,39.59,39.84,0.00095
40,40.71,41.09,0.00097
50,43.35,44.45,0.00098
50,44.49,45.42,0.00095
30,36.16,35.10,0.00097
20,37.45,36.56,0.00098
20,39.78,39.56,0.00093
10,35.65,36.16,0.00097
20,37.92,38.69,0.00097
10,29.66,32.54,0.00098
40,43.25,43.94,0.00092
50,46.81,46.40,0.00093
20,38.34,38.72,0.00092
50,43.42,42.86,0.00082
20,25.74,27.10,0.00093
30,34.67,34.53,0.00092
40,39.62,39.11,0.00083
30,44.17,43.85,0.00090
50,42.54,42.81,0.00087
10,35.49,34.86,0.00092
10,38.03,37.79,0.00093
50,41.39,41.17,0.00362
10,31.43,30.95,0.00728
20,35.92,34.30,0.00845
30,34.77,33.89,0.00300
40,36.64,36.03,0.00150
20,38.87,38.14,0.00402
20,37.96,37.55,0.00828
30,37.49,38.01,0.00500
30,42.28,41.83,0.00190
20,32.03,34.14,0.00175
40,41.54,41.31,0.00173
