Number of labels,Accuracy,Accuracy with class priors,Class priors error
10,41.13,85.62,0.00099
50,86.70,95.74,0.00099
20,51.86,94.20,0.00099
50,77.67,95.77,0.00099
10,59.56,93.73,0.00099
30,66.60,95.29,0.00099
10,39.12,94.63,0.00099
40,78.49,95.18,0.00096
20,72.61,96.28,0.00099
10,42.85,88.75,0.00099
30,73.62,95.71,0.00099
40,69.02,95.65,0.00099
50,80.92,95.99,0.00099
20,58.25,91.30,0.00097
40,75.83,95.56,0.00099
20,60.31,94.85,0.00099
50,81.84,96.29,0.00099
30,70.66,95.79,0.00099
30,65.27,94.46,0.00099
10,41.71,94.07,0.00099
10,44.91,93.95,0.00099
40,79.59,95.91,0.00099
50,80.08,96.34,0.00099
50,81.05,95.14,0.00099
10,48.20,94.61,0.00099
20,62.37,91.83,0.00099
40,81.36,95.96,0.00099
20,57.71,95.51,0.00099
30,83.84,95.96,0.00099
50,84.78,96.07,0.00099
30,76.23,95.81,0.00099
30,64.60,94.88,0.00099
40,76.97,95.45,0.00099
20,66.22,94.50,0.00099
10,42.70,95.00,0.00099
40,79.63,95.91,0.00099
20,67.39,95.07,0.00099
50,83.59,95.91,0.00099
30,69.34,95.53,0.00099
10,68.72,94.34,0.00099
10,52.27,95.43,0.00099
30,69.20,96.22,0.00099
40,80.01,95.82,0.00099
40,75.64,95.26,0.00099
50,89.18,96.45,0.00099
40,80.78,95.96,0.00099
50,81.97,95.67,0.00099
20,57.25,95.01,0.00099
10,63.45,94.66,0.00099
20,40.31,94.79,0.00099
30,63.73,96.22,0.00099
50,75.31,95.45,0.00099
20,59.82,95.45,0.00097
40,75.01,95.88,0.00099
10,41.94,91.24,0.00099
30,73.57,94.65,0.00099
50,76.60,96.02,0.00097
20,66.92,95.22,0.00099
10,37.87,95.66,0.00099
40,75.67,95.85,0.00099
30,73.82,95.46,0.00099
50,83.67,95.36,0.00099
50,83.27,95.64,0.00099
40,75.27,95.09,0.00099
20,54.81,95.27,0.00099
10,38.71,95.53,0.00097
10,35.59,94.37,0.00099
30,66.01,95.54,0.00099
20,68.91,95.59,0.00099
40,71.80,95.72,0.00099
10,56.98,94.88,0.00099
30,69.50,95.68,0.00099
20,45.02,95.40,0.00099
50,79.41,96.18,0.00097
50,79.33,95.66,0.00099
30,76.02,95.45,0.00099
10,52.34,95.62,0.00099
40,79.92,94.53,0.00099
30,75.15,94.38,0.00099
40,75.00,94.16,0.00099
50,76.15,95.34,0.00099
30,60.52,94.77,0.00099
10,51.50,95.47,0.00099
20,49.11,94.71,0.00099
20,62.48,95.57,0.00099
40,68.25,94.96,0.00099
40,76.55,96.13,0.00099
50,85.51,95.92,0.00099
30,85.57,94.69,0.00099
10,43.98,94.91,0.00099
10,54.51,88.17,0.00099
40,73.70,95.44,0.00099
10,63.23,94.21,0.00099
50,77.89,95.81,0.00097
20,57.89,96.17,0.00099
50,78.38,95.58,0.00099
20,59.64,96.38,0.00099
20,72.95,95.60,0.00099
30,79.42,95.44,0.00099
30,63.63,95.05,0.00099
50,75.54,91.21,0.00099
40,75.11,94.92,0.00099
20,55.87,95.17,0.00099
10,55.52,92.57,0.00099
10,58.64,93.63,0.00099
30,69.71,95.22,0.00099
40,80.80,94.57,0.00099
50,83.85,96.25,0.00099
40,77.49,95.09,0.00099
30,66.94,95.20,0.00099
40,80.81,95.28,0.00099
20,67.28,95.25,0.00099
30,72.38,95.83,0.00099
20,63.63,95.70,0.00099
50,78.53,96.03,0.00099
50,81.74,96.67,0.00099
30,75.93,95.25,0.00099
10,56.11,96.29,0.00099
50,73.05,94.62,0.00099
20,65.84,92.80,0.00099
20,62.63,94.59,0.00099
40,74.38,96.08,0.00099
30,81.23,95.99,0.00099
50,79.58,94.96,0.00099
10,41.50,94.60,0.00099
10,55.68,94.83,0.00099
40,74.15,95.99,0.00099
50,68.52,95.97,0.00099
10,56.48,95.22,0.00099
30,77.67,96.32,0.00099
40,74.19,95.19,0.00099
20,58.71,95.33,0.00099
20,61.27,94.46,0.00099
20,55.43,93.50,0.00099
40,75.19,96.08,0.00099
30,82.77,96.29,0.00099
10,47.24,95.81,0.00099
50,77.57,96.46,0.00099
10,50.82,94.93,0.00099
30,80.59,96.49,0.00099
40,79.77,95.84,0.00099
10,52.23,95.87,0.00099
20,81.32,96.20,0.00099
50,82.46,95.98,0.00099
30,71.63,95.50,0.00099
40,80.49,95.28,0.00099
50,84.19,95.76,0.00099
50,78.77,94.98,0.00099
30,69.11,95.21,0.00099
10,45.31,95.26,0.00099
20,65.55,95.97,0.00099
10,54.71,92.92,0.00099
40,80.16,95.94,0.00099
30,71.93,95.22,0.00099
40,73.24,95.46,0.00099
50,74.11,95.22,0.00099
20,71.36,95.64,0.00099
10,53.51,89.09,0.00099
10,48.00,93.65,0.00099
30,71.37,95.39,0.00099
40,74.35,95.39,0.00099
30,72.22,96.02,0.00099
20,68.23,92.62,0.00099
40,72.99,95.96,0.00099
50,80.24,96.42,0.00099
20,64.28,92.66,0.00099
50,83.89,95.78,0.00099
50,76.28,94.18,0.00099
10,47.61,94.57,0.00099
50,76.19,95.11,0.00099
30,75.23,95.50,0.00099
30,67.76,95.50,0.00099
20,69.63,95.29,0.00099
40,81.58,95.92,0.00099
20,54.01,93.31,0.00099
40,74.27,95.62,0.00099
10,53.98,95.94,0.00099
20,51.18,95.60,0.00097
30,66.42,95.74,0.00099
20,63.25,94.92,0.00099
40,78.61,96.00,0.00099
10,40.29,93.83,0.00099
50,82.11,96.33,0.00099
40,70.35,96.18,0.00099
30,73.16,96.25,0.00099
50,71.46,95.95,0.00099
20,61.34,94.39,0.00099
10,27.92,94.59,0.00099
40,72.38,94.85,0.00099
30,76.88,95.79,0.00099
50,78.66,95.65,0.00099
20,51.34,93.56,0.00099
10,42.24,78.48,0.00099
40,84.94,96.33,0.00099
10,37.69,94.87,0.00099
30,58.90,95.45,0.00099
50,73.40,94.52,0.00099
10,33.44,90.79,0.00099
50,82.50,96.25,0.00099
30,67.50,94.89,0.00099
40,63.47,93.29,0.00099
20,60.47,95.29,0.00099
50,83.90,95.24,0.00099
10,33.22,94.92,0.00099
20,61.37,94.98,0.00099
40,70.48,95.62,0.00099
30,76.90,96.48,0.00099
30,75.64,94.53,0.00099
10,48.89,94.11,0.00099
20,51.28,87.25,0.00099
10,53.36,94.19,0.00099
50,83.03,95.99,0.00099
30,82.63,95.44,0.00099
20,54.89,94.61,0.00099
20,50.56,93.76,0.00099
40,79.14,96.02,0.00099
40,77.83,96.08,0.00099
10,39.55,93.42,0.00097
40,85.73,95.76,0.00099
50,86.79,96.25,0.00099
40,73.64,93.51,0.00099
10,34.38,90.03,0.00099
30,75.43,95.15,0.00099
50,81.91,96.13,0.00099
50,82.55,96.14,0.00099
30,75.60,94.72,0.00099
20,64.06,91.17,0.00099
30,75.21,95.73,0.00099
40,80.06,95.84,0.00099
20,63.31,95.33,0.00099
10,38.14,93.29,0.00099
50,76.29,96.21,0.00099
