Number of labels,Accuracy,Accuracy with class priors,Class priors error
20,55.00,55.57,0.00099
10,39.90,53.42,0.00099
40,55.63,59.61,0.00099
10,49.58,51.65,0.00099
20,49.86,52.58,0.00097
30,54.24,58.76,0.00094
50,60.71,64.97,0.00099
40,54.83,59.86,0.00099
30,51.30,57.59,0.00099
50,58.70,63.69,0.00099
40,54.68,59.49,0.00099
10,39.36,45.36,0.00099
30,58.58,66.48,0.00099
50,58.74,64.23,0.00099
20,51.29,56.40,0.00099
10,43.06,54.36,0.00096
40,52.33,55.12,0.00094
20,53.53,58.81,0.00097
50,61.29,64.11,0.00097
50,53.99,59.12,0.00099
30,55.69,60.83,0.00096
10,43.11,53.49,0.00099
30,60.36,62.38,0.00099
40,56.66,62.64,0.00097
40,60.34,65.50,0.00097
40,53.04,60.23,0.00099
40,60.05,62.16,0.00099
30,49.90,60.40,0.00097
20,50.75,57.60,0.00099
50,59.06,63.52,0.00097
10,39.01,50.52,0.00091
30,59.17,63.56,0.00099
10,38.43,51.89,0.00099
20,51.97,54.44,0.00099
30,52.62,59.49,0.00099
50,64.74,66.70,0.00099
20,46.33,55.09,0.00099
30,54.08,58.32,0.00097
10,57.51,59.35,0.00099
40,54.12,58.14,0.00097
50,62.00,64.53,0.00099
20,53.91,57.08,0.00099
40,59.87,63.17,0.00094
10,55.90,57.05,0.00097
30,54.18,56.68,0.00096
20,56.14,58.79,0.00099
40,56.15,60.30,0.00099
50,55.15,58.87,0.00099
50,56.53,60.38,0.00099
10,41.52,56.84,0.00099
20,54.74,61.43,0.00099
30,55.98,62.63,0.00099
10,48.40,60.27,0.00097
40,57.38,65.18,0.00097
50,57.96,61.43,0.00097
30,55.08,63.27,0.00099
50,57.59,62.96,0.00096
40,55.69,58.40,0.00097
10,49.84,54.56,0.00099
50,61.20,63.74,0.00099
20,53.88,59.66,0.00097
20,52.76,58.82,0.00096
30,52.49,58.38,0.00097
40,56.85,59.53,0.00096
20,50.11,59.48,0.00097
10,54.62,55.99,0.00097
40,59.02,63.13,0.00096
30,55.55,57.09,0.00097
30,53.46,59.96,0.00099
10,41.16,56.34,0.00097
10,31.69,46.24,0.00097
50,65.62,67.54,0.00099
10,35.92,47.89,0.00099
20,46.83,51.54,0.00099
50,59.32,62.68,0.00099
20,45.83,46.18,0.00099
20,47.26,58.06,0.00097
40,57.79,62.40,0.00099
10,38.40,52.95,0.00099
50,59.55,59.19,0.00099
50,62.84,64.73,0.00099
30,48.22,54.65,0.00099
10,37.15,42.70,0.00097
30,53.84,60.98,0.00099
40,58.68,61.55,0.00099
40,61.02,65.42,0.00099
20,50.00,56.70,0.00099
30,52.02,54.81,0.00097
40,63.68,65.78,0.00099
30,53.54,59.31,0.00096
20,57.14,58.14,0.00099
50,62.35,66.94,0.00099
50,57.06,62.36,0.00099
10,46.44,54.36,0.00099
20,48.13,52.47,0.00099
50,58.63,65.07,0.00099
30,55.87,63.65,0.00097
40,59.75,62.74,0.00099
10,40.90,47.20,0.00097
20,56.78,60.39,0.00099
20,48.94,62.67,0.00099
30,55.75,57.77,0.00099
40,49.46,51.67,0.00099
10,50.82,55.87,0.00094
40,54.80,64.19,0.00099
50,62.11,67.34,0.00099
40,58.89,63.44,0.00097
10,43.90,51.20,0.00099
30,51.37,57.56,0.00096
20,47.36,53.62,0.00099
50,56.86,59.75,0.00099
50,59.24,60.56,0.00097
40,58.83,60.18,0.00097
20,49.81,55.28,0.00097
10,42.55,54.61,0.00096
20,52.88,55.64,0.00096
40,54.38,60.02,0.00099
30,56.87,59.61,0.00099
10,44.51,45.16,0.00099
30,60.56,62.92,0.00099
10,43.40,53.37,0.00099
40,56.29,61.56,0.00099
30,55.49,61.99,0.00097
50,57.00,62.12,0.00099
20,55.46,60.93,0.00097
10,35.86,49.33,0.00099
10,39.92,51.63,0.00099
50,58.89,62.60,0.00099
20,45.04,55.54,0.00099
30,53.76,59.78,0.00099
50,64.20,67.06,0.00097
20,44.19,52.02,0.00099
40,53.72,59.78,0.00099
30,55.04,59.84,0.00097
30,57.66,62.14,0.00099
40,54.88,56.17,0.00097
50,54.83,61.04,0.00099
10,44.87,62.00,0.00099
50,58.21,60.65,0.00099
30,57.98,62.73,0.00097
20,52.14,55.87,0.00099
40,59.59,64.93,0.00099
10,47.07,53.30,0.00099
20,47.39,51.95,0.00099
40,55.26,60.57,0.00099
10,44.79,47.47,0.00094
10,53.47,62.74,0.00099
40,58.01,61.36,0.00097
40,54.96,56.82,0.00099
50,59.10,60.68,0.00099
20,49.28,50.53,0.00099
50,57.56,58.67,0.00099
30,51.93,51.53,0.00099
50,64.59,67.12,0.00099
50,58.85,65.48,0.00094
40,57.76,61.47,0.00097
10,44.93,50.09,0.00099
20,51.68,59.87,0.00093
30,61.14,65.23,0.00097
30,62.41,63.24,0.00096
20,46.13,46.68,0.00096
10,44.49,51.47,0.00099
20,51.51,59.02,0.00099
30,55.05,59.76,0.00099
50,62.80,63.35,0.00099
40,64.35,67.47,0.00099
10,36.61,52.50,0.00097
30,60.52,61.92,0.00099
30,55.81,61.34,0.00099
20,57.92,60.73,0.00099
50,59.76,61.95,0.00099
10,49.50,57.85,0.00099
30,51.33,57.96,0.00099
40,59.58,65.42,0.00097
40,62.24,64.99,0.00097
50,57.94,58.94,0.00099
40,60.19,63.55,0.00099
10,43.40,58.06,0.00097
20,51.69,56.11,0.00097
30,57.10,59.03,0.00097
10,35.15,47.60,0.00097
10,40.69,53.03,0.00096
30,58.54,60.37,0.00099
20,49.15,57.37,0.00099
50,62.12,66.10,0.00099
30,62.75,65.51,0.00099
20,53.93,56.79,0.00099
40,55.26,58.62,0.00099
40,55.41,61.13,0.00099
20,52.40,59.87,0.00099
50,61.09,67.92,0.00099
50,59.93,63.36,0.00099
30,53.32,59.20,0.00097
10,44.17,50.48,0.00097
10,35.99,50.49,0.00097
40,57.71,59.19,0.00099
20,41.46,45.44,0.00097
50,62.87,63.89,0.00099
10,50.70,54.93,0.00097
20,51.80,60.39,0.00097
30,49.65,55.66,0.00097
10,33.00,44.59,0.00096
20,53.17,57.80,0.00097
50,64.02,65.18,0.00099
50,57.72,63.56,0.00096
50,58.37,62.51,0.00097
40,57.72,59.02,0.00099
40,59.11,60.81,0.00097
50,64.06,64.19,0.00097
20,49.93,56.45,0.00096
40,56.24,62.42,0.00099
20,55.50,62.59,0.00099
10,45.09,52.10,0.00099
30,57.67,60.13,0.00099
40,57.93,61.50,0.00097
40,54.06,58.38,0.00099
30,53.79,60.46,0.00099
50,61.49,65.32,0.00097
10,32.94,39.39,0.00099
10,39.01,44.93,0.00097
40,61.75,63.26,0.00097
30,52.14,56.38,0.00099
20,53.73,59.29,0.00099
10,40.53,45.64,0.00094
40,54.48,63.91,0.00099
20,46.11,49.79,0.00099
50,63.33,65.71,0.00096
20,49.17,57.27,0.00099
30,58.40,60.54,0.00099
50,55.88,59.17,0.00099
50,62.86,67.80,0.00096
30,62.99,65.11,0.00099
30,54.17,61.70,0.00099
10,46.72,52.86,0.00099
20,52.98,58.12,0.00097
50,57.96,60.56,0.00099
40,55.98,57.27,0.00096
10,42.45,46.28,0.00099
30,53.92,58.61,0.00099
40,59.33,62.75,0.00099
10,39.93,45.84,0.00099
20,52.92,61.73,0.00099
30,54.30,60.80,0.00099
50,57.84,61.65,0.00099
20,51.10,60.58,0.00099
10,39.07,42.32,0.00099
30,59.26,63.62,0.00099
40,62.88,64.92,0.00099
30,56.62,60.35,0.00097
50,62.78,64.31,0.00099
50,67.58,68.83,0.00094
40,53.59,59.05,0.00097
10,44.60,51.78,0.00093
40,55.10,59.96,0.00099
20,51.53,51.42,0.00099
50,57.16,61.09,0.00097
20,54.51,62.15,0.00099
20,52.80,59.79,0.00097
40,55.47,62.83,0.00099
40,53.45,56.20,0.00099
10,49.16,51.82,0.00097
50,65.13,67.54,0.00099
30,44.19,50.21,0.00099
10,36.30,52.50,0.00097
30,56.56,57.34,0.00099
30,45.76,52.72,0.00099
40,63.43,65.33,0.00099
10,37.77,44.48,0.00099
20,56.22,64.54,0.00099
20,51.44,57.39,0.00097
30,59.97,63.99,0.00099
20,53.05,54.03,0.00096
30,56.57,65.15,0.00099
10,52.95,55.19,0.00097
50,64.33,67.83,0.00097
50,58.04,59.77,0.00099
40,63.08,68.42,0.00099
20,48.36,56.48,0.00099
10,45.51,50.89,0.00099
30,57.27,58.35,0.00097
50,60.76,65.86,0.00096
50,56.12,59.36,0.00097
20,45.21,50.31,0.00097
10,35.36,50.62,0.00097
40,55.47,57.47,0.00097
40,52.91,60.54,0.00099
30,52.99,59.75,0.00091
50,63.74,64.82,0.00099
20,46.82,56.66,0.00096
40,57.88,59.82,0.00094
10,37.31,51.73,0.00099
50,59.58,63.95,0.00099
10,47.25,49.26,0.00099
10,43.34,53.82,0.00094
30,50.23,56.69,0.00097
40,59.60,64.52,0.00099
30,51.91,61.84,0.00099
20,46.24,52.77,0.00099
40,60.54,61.44,0.00094
10,48.35,60.37,0.00096
20,53.02,59.48,0.00099
40,56.28,58.09,0.00099
30,56.28,56.23,0.00097
30,59.10,62.35,0.00099
50,59.06,61.04,0.00094
50,53.94,58.80,0.00094
10,35.43,51.30,0.00097
40,56.15,60.41,0.00099
50,60.25,62.47,0.00097
40,48.72,59.00,0.00094
30,54.99,59.70,0.00099
10,39.06,45.04,0.00099
30,56.20,60.58,0.00097
20,50.52,57.13,0.00099
20,47.31,56.29,0.00099
20,46.56,56.49,0.00097
50,56.69,62.56,0.00096
10,45.50,51.56,0.00096
50,60.69,62.46,0.00097
40,55.44,64.90,0.00099
40,59.49,66.45,0.00097
10,44.32,54.79,0.00099
10,51.00,52.69,0.00099
20,58.18,58.48,0.00099
30,55.58,58.45,0.00099
30,57.31,58.69,0.00099
20,61.21,62.33,0.00099
50,61.04,62.28,0.00099
30,51.13,57.59,0.00097
20,46.74,46.95,0.00096
40,63.18,64.90,0.00097
40,59.29,61.80,0.00099
50,63.95,65.97,0.00099
50,59.85,64.09,0.00099
