Number of labels,Accuracy,Accuracy with class priors,Class priors error
30,68.79,84.52,0.00099
50,79.70,88.16,0.00099
10,59.32,82.23,0.00099
30,70.98,85.84,0.00099
10,61.98,82.48,0.00097
40,75.82,88.61,0.00099
40,69.52,86.84,0.00099
50,79.07,87.23,0.00096
20,61.43,86.64,0.00097
50,80.99,90.81,0.00099
40,77.60,90.28,0.00099
50,80.83,90.62,0.00099
20,67.55,83.85,0.00099
20,65.58,85.77,0.00099
30,71.60,85.94,0.00099
50,79.08,89.71,0.00099
10,52.80,74.43,0.00099
30,75.66,87.34,0.00099
10,54.85,79.56,0.00099
10,60.36,78.77,0.00099
40,74.07,89.19,0.00099
40,77.42,87.76,0.00099
20,61.19,83.52,0.00099
40,73.72,87.56,0.00099
50,78.45,88.79,0.00099
40,78.53,89.41,0.00099
50,73.70,85.75,0.00099
20,63.66,84.08,0.00099
10,61.75,71.35,0.00099
30,64.63,79.15,0.00099
20,62.18,83.54,0.00099
40,70.57,85.45,0.00099
10,47.99,79.30,0.00099
30,71.26,88.61,0.00099
50,70.08,86.60,0.00099
50,75.39,86.25,0.00099
30,77.27,90.78,0.00099
10,50.59,77.19,0.00097
40,74.25,89.29,0.00099
30,72.90,84.78,0.00099
20,69.30,85.60,0.00097
10,50.36,77.99,0.00099
40,74.85,89.19,0.00099
50,78.66,89.71,0.00099
50,77.96,88.32,0.00099
20,65.95,84.39,0.00099
30,67.41,83.91,0.00097
20,58.49,81.57,0.00099
30,70.92,85.98,0.00099
20,66.10,80.61,0.00099
10,60.62,77.28,0.00099
40,71.23,82.72,0.00099
50,79.32,87.22,0.00099
50,74.79,88.75,0.00099
50,73.55,82.92,0.00097
10,57.04,77.48,0.00099
30,67.09,83.20,0.00099
30,77.23,90.51,0.00099
20,62.92,84.45,0.00099
20,72.34,87.06,0.00099
40,80.75,89.56,0.00099
40,74.32,87.13,0.00099
10,54.78,79.75,0.00099
30,67.58,86.53,0.00099
30,74.40,87.24,0.00099
10,52.13,68.99,0.00099
40,76.46,88.07,0.00099
10,57.53,80.58,0.00099
40,73.28,87.87,0.00097
20,58.51,82.01,0.00099
20,64.59,82.62,0.00099
40,80.48,90.44,0.00099
20,62.30,73.77,0.00099
30,76.14,86.09,0.00097
10,63.07,73.00,0.00097
40,79.52,90.54,0.00099
50,78.53,91.18,0.00099
50,80.79,90.74,0.00099
10,52.84,78.76,0.00099
20,72.17,88.40,0.00099
40,73.82,86.61,0.00099
50,74.24,87.67,0.00099
10,46.05,70.37,0.00097
20,65.65,86.37,0.00097
40,75.58,89.30,0.00099
10,63.98,79.45,0.00099
40,74.44,87.32,0.00099
50,74.19,87.89,0.00099
20,63.26,83.28,0.00099
30,71.93,87.72,0.00099
50,75.10,86.48,0.00099
30,73.64,90.37,0.00099
50,79.20,90.08,0.00097
30,70.42,77.35,0.00096
30,70.63,86.87,0.00097
20,66.28,79.53,0.00099
50,75.76,87.33,0.00099
40,73.66,88.68,0.00099
30,65.64,86.76,0.00097
10,51.60,75.74,0.00097
40,77.11,90.27,0.00099
40,74.27,86.94,0.00099
10,62.00,79.75,0.00099
10,67.10,85.97,0.00099
20,74.06,82.68,0.00097
50,73.05,85.59,0.00099
30,72.61,83.58,0.00097
30,73.43,86.50,0.00099
20,63.52,87.79,0.00097
40,75.85,90.08,0.00099
20,74.02,83.78,0.00099
50,77.75,90.32,0.00099
30,71.18,86.55,0.00099
50,79.97,90.31,0.00099
10,42.90,79.25,0.00099
20,69.10,86.65,0.00099
10,64.53,82.55,0.00099
10,50.24,79.27,0.00099
50,78.30,89.68,0.00099
10,59.62,76.16,0.00096
40,69.65,84.40,0.00099
50,77.18,87.21,0.00097
40,77.53,89.01,0.00099
20,61.58,86.98,0.00097
20,71.49,86.88,0.00099
20,66.76,79.81,0.00099
40,74.70,85.81,0.00099
30,63.12,81.97,0.00096
50,76.57,89.73,0.00099
40,67.31,81.74,0.00099
50,79.67,89.02,0.00099
50,77.55,88.88,0.00099
30,75.58,89.36,0.00099
10,41.34,69.93,0.00099
40,76.66,90.00,0.00099
10,48.77,74.07,0.00094
20,59.65,85.36,0.00097
10,57.04,83.82,0.00097
30,72.92,87.13,0.00099
10,62.21,81.35,0.00099
40,73.81,88.10,0.00097
30,67.68,85.65,0.00099
30,72.87,85.04,0.00099
30,69.48,88.42,0.00099
50,78.95,90.30,0.00099
20,68.36,82.11,0.00099
10,57.30,79.58,0.00099
20,70.34,87.21,0.00099
20,71.28,85.00,0.00099
20,71.98,82.96,0.00099
40,72.26,88.32,0.00099
20,65.60,84.39,0.00099
50,80.67,90.00,0.00099
10,52.69,74.34,0.00099
50,77.93,89.64,0.00099
10,47.27,71.29,0.00099
30,66.89,83.45,0.00099
10,44.74,73.07,0.00099
40,75.06,90.47,0.00099
30,70.04,86.20,0.00099
50,78.58,90.83,0.00097
30,68.93,86.32,0.00099
40,71.88,87.12,0.00099
40,80.19,88.74,0.00099
50,76.90,88.47,0.00099
20,62.68,79.52,0.00099
30,76.59,87.90,0.00099
20,64.21,79.49,0.00099
30,68.11,79.81,0.00097
10,54.74,62.83,0.00099
30,68.04,86.73,0.00099
10,38.86,59.97,0.00099
40,72.69,87.85,0.00099
20,68.22,77.51,0.00099
50,77.77,89.10,0.00099
40,69.80,85.56,0.00099
20,77.02,85.86,0.00099
40,74.64,88.01,0.00099
10,49.40,75.25,0.00099
30,64.62,85.54,0.00099
50,79.85,89.83,0.00099
40,73.24,87.63,0.00099
10,55.91,77.68,0.00099
20,67.91,85.97,0.00099
50,77.49,89.56,0.00099
50,81.44,90.07,0.00099
30,73.45,89.38,0.00099
20,57.52,75.94,0.00099
10,55.73,69.42,0.00099
30,69.49,86.30,0.00099
40,75.42,87.98,0.00099
40,75.56,88.63,0.00099
50,76.93,88.17,0.00099
50,78.43,88.11,0.00099
20,78.94,89.53,0.00099
20,72.75,85.27,0.00099
40,77.94,87.94,0.00097
10,56.15,79.51,0.00099
30,67.68,84.45,0.00099
40,70.55,88.36,0.00099
30,71.51,87.18,0.00099
20,60.96,82.35,0.00099
10,46.95,71.07,0.00097
40,75.94,89.21,0.00099
10,56.69,78.16,0.00099
20,69.07,81.66,0.00097
30,67.63,87.41,0.00099
50,79.58,89.55,0.00099
50,76.79,89.25,0.00099
10,48.91,74.67,0.00099
50,75.61,88.45,0.00099
30,72.11,89.01,0.00099
10,72.57,84.59,0.00099
40,78.17,88.98,0.00097
30,66.29,83.25,0.00099
50,80.31,90.29,0.00099
10,52.47,79.48,0.00099
30,75.09,87.48,0.00099
40,75.78,87.24,0.00099
40,77.45,88.28,0.00099
20,65.06,87.08,0.00099
10,66.44,77.65,0.00097
30,74.83,88.90,0.00099
20,66.07,82.22,0.00097
50,81.84,90.99,0.00099
20,62.44,82.98,0.00099
10,61.39,81.35,0.00097
30,67.21,85.11,0.00099
50,77.08,87.72,0.00099
40,74.18,88.64,0.00099
20,61.47,82.17,0.00099
50,76.82,91.15,0.00099
30,77.63,88.77,0.00099
10,49.08,71.43,0.00099
50,77.77,89.07,0.00099
10,48.11,73.34,0.00099
40,75.99,87.19,0.00099
30,68.25,86.33,0.00099
40,73.95,89.21,0.00099
40,78.05,89.96,0.00099
20,71.22,86.69,0.00099
10,66.96,79.22,0.00097
50,76.72,89.70,0.00099
20,64.85,82.90,0.00099
50,74.88,87.33,0.00099
30,68.28,84.45,0.00099
20,53.02,84.00,0.00099
10,48.23,81.49,0.00099
10,54.79,77.51,0.00097
20,63.80,84.65,0.00099
50,79.22,90.29,0.00099
40,72.61,87.38,0.00099
10,59.41,73.91,0.00099
20,71.89,87.87,0.00097
30,76.10,87.13,0.00099
30,61.36,83.52,0.00099
30,73.18,86.41,0.00099
30,75.15,87.64,0.00097
40,75.50,86.23,0.00097
40,77.10,88.80,0.00097
30,71.63,83.12,0.00099
50,81.90,91.25,0.00099
50,78.05,89.89,0.00099
50,78.83,88.74,0.00099
20,62.81,86.56,0.00099
40,76.10,87.63,0.00099
50,71.98,85.38,0.00099
30,63.83,83.91,0.00099
10,51.87,82.61,0.00099
20,55.69,81.58,0.00099
40,73.89,87.06,0.00099
10,60.62,81.51,0.00097
40,71.25,87.29,0.00099
20,64.86,82.23,0.00099
10,55.94,74.39,0.00096
10,53.09,77.93,0.00097
50,74.60,87.79,0.00099
40,77.00,90.10,0.00099
20,65.06,88.37,0.00097
50,72.42,85.13,0.00099
40,71.17,87.81,0.00099
10,56.20,77.38,0.00099
30,76.77,85.00,0.00099
10,58.91,79.52,0.00097
30,71.68,82.17,0.00099
50,70.75,84.84,0.00099
50,79.55,89.22,0.00099
30,76.27,88.97,0.00099
40,77.43,86.31,0.00099
40,78.75,86.94,0.00096
20,69.49,86.49,0.00099
30,71.93,84.65,0.00099
40,74.84,87.80,0.00099
40,75.05,86.80,0.00096
40,74.32,84.80,0.00099
50,74.04,87.38,0.00099
10,66.41,83.90,0.00099
30,70.93,86.58,0.00099
20,70.20,87.25,0.00099
20,71.72,85.34,0.00097
20,58.97,83.47,0.00099
50,78.42,89.04,0.00099
30,65.06,86.65,0.00099
20,66.83,89.83,0.00097
20,65.20,82.97,0.00099
40,77.52,87.70,0.00097
50,74.86,85.64,0.00096
10,56.39,82.18,0.00099
10,58.23,73.82,0.00097
20,65.11,84.70,0.00099
50,76.86,87.40,0.00097
10,51.12,76.58,0.00099
30,73.59,88.13,0.00099
10,59.71,81.53,0.00099
50,77.31,91.14,0.00099
50,74.54,87.85,0.00099
50,73.88,86.77,0.00099
30,78.49,88.64,0.00099
20,61.84,78.20,0.00093
20,58.65,79.30,0.00099
30,77.37,88.49,0.00099
30,73.33,88.18,0.00099
10,53.27,81.28,0.00099
20,79.68,89.37,0.00099
20,61.51,80.23,0.00099
10,57.92,82.33,0.00097
30,77.25,89.43,0.00099
40,74.56,89.39,0.00099
50,77.21,87.03,0.00097
30,71.64,87.19,0.00099
10,62.11,84.49,0.00099
30,70.30,86.53,0.00097
50,77.53,89.73,0.00099
40,76.63,88.18,0.00099
40,73.70,89.50,0.00099
50,77.36,88.91,0.00099
40,76.20,89.41,0.00099
40,77.10,90.40,0.00099
10,56.60,74.99,0.00099
10,55.69,77.82,0.00099
40,77.05,87.65,0.00099
50,80.51,90.20,0.00099
30,70.11,83.99,0.00099
10,56.63,70.71,0.00099
50,74.39,87.12,0.00099
20,62.21,86.80,0.00099
20,70.73,84.14,0.00099
10,56.72,75.57,0.00099
40,74.91,87.21,0.00099
20,69.27,87.22,0.00099
50,77.68,87.45,0.00097
30,68.02,86.70,0.00099
40,74.18,86.75,0.00099
30,67.36,84.11,0.00099
40,76.23,89.54,0.00099
50,76.12,88.64,0.00099
10,47.11,73.09,0.00097
50,78.67,90.22,0.00099
20,66.49,85.28,0.00099
20,62.04,82.15,0.00099
30,73.21,87.84,0.00099
40,74.73,88.71,0.00099
40,76.71,87.46,0.00097
20,56.07,80.09,0.00099
20,67.25,83.73,0.00099
20,71.31,86.05,0.00099
40,75.38,88.79,0.00099
20,66.71,84.63,0.00099
30,69.22,85.84,0.00097
40,73.12,86.09,0.00097
20,62.15,80.83,0.00097
10,60.05,81.37,0.00099
40,73.88,86.95,0.00099
30,70.67,86.68,0.00099
10,58.53,81.76,0.00097
10,50.00,69.00,0.00097
10,47.02,78.29,0.00099
10,43.73,72.08,0.00099
50,74.25,86.90,0.00099
30,77.39,86.32,0.00099
30,71.89,83.54,0.00099
10,48.56,78.11,0.00099
20,72.66,86.71,0.00099
50,79.10,88.90,0.00096
10,61.03,78.56,0.00099
20,63.88,76.84,0.00099
10,54.07,71.45,0.00097
30,73.26,87.59,0.00099
30,74.42,86.76,0.00099
50,75.23,87.22,0.00099
50,75.59,87.78,0.00099
50,79.29,88.36,0.00099
20,62.63,84.03,0.00099
30,66.72,86.64,0.00099
30,76.95,87.72,0.00099
10,58.72,74.74,0.00099
40,72.22,85.69,0.00099
20,62.04,79.34,0.00099
40,75.57,86.82,0.00099
50,77.42,89.35,0.00099
10,45.01,67.83,0.00097
30,73.72,86.93,0.00099
40,81.34,91.47,0.00099
50,81.88,90.00,0.00097
20,68.31,83.57,0.00099
40,73.74,83.87,0.00099
50,77.24,89.38,0.00099
20,64.94,80.80,0.00099
40,74.97,88.46,0.00099
30,77.69,87.06,0.00099
40,72.06,87.77,0.00099
40,77.56,89.52,0.00099
30,71.68,86.10,0.00099
20,71.72,86.89,0.00099
30,74.11,88.24,0.00099
10,43.58,77.11,0.00099
40,72.21,86.90,0.00099
50,76.39,90.15,0.00099
50,80.67,90.44,0.00099
50,74.63,89.49,0.00099
50,78.57,89.54,0.00099
