Number of labels,Accuracy,Accuracy with class priors,Class priors error
10,26.84,27.17,0.00098
20,35.71,33.53,0.00097
40,39.92,40.23,0.00097
10,26.88,26.64,0.00097
10,34.68,35.03,0.00093
50,33.61,32.38,0.00092
20,28.17,26.65,0.00095
40,39.78,40.31,0.00098
30,37.53,39.40,0.00098
50,42.22,42.68,0.00092
20,30.35,30.92,0.00095
40,42.25,40.17,0.00092
30,35.02,35.18,0.00097
30,36.34,35.59,0.00093
40,36.54,36.24,0.00093
50,40.57,39.56,0.00098
40,34.97,34.66,0.00095
30,37.49,40.83,0.00095
10,31.68,33.31,0.00098
10,32.25,31.29,0.00098
40,40.32,39.48,0.00092
20,32.11,31.87,0.00095
30,40.02,38.75,0.00095
50,42.70,42.09,0.00095
10,24.72,26.95,0.00098
50,41.21,39.96,0.00097
40,42.76,42.07,0.00097
20,33.31,33.14,0.00093
50,40.93,41.40,0.00098
10,23.26,26.92,0.00095
20,36.78,38.35,0.00097
30,34.41,34.61,0.00098
30,34.03,33.14,0.00098
20,34.22,36.81,0.00097
40,41.88,42.19,0.00097
10,25.07,23.80,0.00093
50,41.93,39.92,0.00098
10,31.76,28.26,0.00098
10,36.46,36.33,0.00095
30,35.82,35.28,0.00097
40,41.74,41.45,0.00095
30,34.10,34.06,0.00098
40,34.42,33.53,0.00093
20,35.81,34.72,0.00098
10,33.40,32.88,0.00098
50,39.18,39.76,0.00098
20,39.45,39.76,0.00095
20,31.51,30.20,0.00098
50,44.69,44.51,0.00097
20,26.32,26.06,0.00097
40,38.94,38.40,0.00098
40,34.13,34.69,0.00095
50,40.61,40.68,0.00098
30,35.79,35.60,0.00098
50,39.60,38.13,0.00097
10,26.23,29.55,0.00098
30,36.10,36.75,0.00095
20,36.08,35.88,0.00098
10,24.91,23.36,0.00098
40,39.51,38.09,0.00097
40,40.68,40.92,0.00097
10,26.21,27.07,0.00093
20,28.33,29.68,0.00098
50,41.89,41.95,0.00098
30,34.78,35.89,0.00098
50,38.75,38.45,0.00093
30,37.19,38.12,0.00098
50,39.19,39.46,0.00097
10,37.73,38.60,0.00098
10,33.90,31.46,0.00090
20,38.21,38.38,0.00093
40,37.03,37.77,0.00098
20,28.76,30.33,0.00097
30,40.20,40.49,0.00097
50,39.30,40.50,0.00097
40,36.62,36.15,0.00098
10,27.31,27.74,0.00098
30,35.61,34.76,0.00098
30,34.88,35.00,0.00097
20,39.84,39.82,0.00097
30,41.65,41.50,0.00095
40,39.21,39.03,0.00097
40,37.80,37.49,0.00098
50,44.29,44.09,0.00097
10,26.68,27.36,0.00098
10,30.61,31.70,0.00095
10,31.15,31.81,0.00098
50,38.87,39.11,0.00097
40,39.97,39.95,0.00097
20,38.54,36.81,0.00095
30,35.20,36.43,0.00098
50,40.36,39.42,0.00098
30,35.49,38.55,0.00098
20,37.36,38.66,0.00095
50,41.19,41.33,0.00093
40,39.38,39.89,0.00098
20,26.86,27.11,0.00093
10,26.57,28.95,0.00093
20,36.72,35.40,0.00098
30,44.55,43.51,0.00097
50,38.37,39.37,0.00095
10,36.39,35.94,0.00098
40,40.56,40.73,0.00098
20,36.22,35.40,0.00098
30,38.52,39.80,0.00098
10,29.70,29.01,0.00095
20,36.58,36.57,0.00097
50,39.40,38.38,0.00097
40,38.44,38.25,0.00095
40,40.54,41.33,0.00095
30,41.04,40.71,0.00095
50,40.57,41.23,0.00098
40,41.12,40.60,0.00098
10,27.63,27.80,0.00098
30,36.18,36.84,0.00098
20,37.34,38.34,0.00098
40,40.28,39.75,0.00097
20,31.81,30.03,0.00098
50,37.60,36.63,0.00095
10,33.79,34.24,0.00093
50,41.00,40.28,0.00098
30,43.07,44.33,0.00098
30,33.87,35.75,0.00098
40,40.05,39.75,0.00097
10,27.19,26.44,0.00097
50,35.48,35.45,0.00093
20,33.82,34.61,0.00097
20,27.87,27.54,0.00097
40,39.46,38.96,0.00098
50,42.16,40.56,0.00093
10,32.28,35.31,0.00098
30,39.06,38.49,0.00098
10,33.23,34.23,0.00098
50,35.98,35.66,0.00098
40,42.55,42.74,0.00098
30,36.10,36.29,0.00097
20,42.57,42.33,0.00097
40,37.50,36.43,0.00098
50,41.67,41.05,0.00095
40,40.16,40.50,0.00097
20,26.77,28.87,0.00098
10,34.96,36.43,0.00095
10,40.32,39.92,0.00095
20,28.69,28.43,0.00098
30,42.50,42.94,0.00097
40,38.10,36.57,0.00098
30,41.02,42.42,0.00097
10,28.80,28.43,0.00097
20,37.68,36.87,0.00095
30,33.93,33.07,0.00098
10,28.96,29.30,0.00098
50,37.05,35.95,0.00098
20,32.06,32.99,0.00093
40,38.13,38.71,0.00098
50,38.34,37.26,0.00098
50,39.51,39.03,0.00098
30,35.61,36.56,0.00098
20,36.42,36.75,0.00098
30,39.31,40.21,0.00097
20,31.82,32.50,0.00095
50,39.07,39.21,0.00097
40,36.58,37.30,0.00098
30,40.91,42.00,0.00098
10,29.26,30.73,0.00095
40,41.33,40.90,0.00098
10,30.07,30.45,0.00098
50,41.84,42.21,0.00098
40,42.28,43.38,0.00098
20,34.99,35.10,0.00098
30,35.48,36.56,0.00098
10,37.58,37.34,0.00098
20,35.09,34.73,0.00098
20,38.45,38.08,0.00097
40,37.04,35.52,0.00098
10,27.13,26.38,0.00098
30,34.23,33.95,0.00093
50,39.97,39.44,0.00097
10,36.47,35.97,0.00092
50,40.99,41.10,0.00097
40,34.63,34.45,0.00098
40,40.35,39.17,0.00095
20,37.88,38.00,0.00092
20,33.67,34.02,0.00093
30,36.82,39.76,0.00098
20,39.42,39.52,0.00098
10,31.02,33.37,0.00098
50,37.44,35.86,0.00097
30,35.60,36.06,0.00093
10,35.28,38.30,0.00098
30,28.44,28.06,0.00098
40,41.26,41.27,0.00095
50,40.40,40.35,0.00098
50,39.97,39.55,0.00098
50,39.93,39.60,0.00098
30,31.75,31.89,0.00098
10,30.70,31.34,0.00098
10,35.74,38.32,0.00098
30,35.57,35.79,0.00098
20,40.88,42.02,0.00093
40,41.52,41.28,0.00098
30,36.76,37.29,0.00095
40,38.84,39.00,0.00095
40,44.00,44.03,0.00098
10,30.08,32.89,0.00097
50,37.70,38.30,0.00095
30,36.76,36.85,0.00097
10,33.08,31.54,0.00098
40,43.03,45.02,0.00098
20,40.78,41.38,0.00097
50,41.11,40.74,0.00098
20,37.43,38.06,0.00098
40,39.23,39.48,0.00098
10,25.77,26.80,0.00098
10,27.82,29.08,0.00098
50,39.96,40.05,0.00095
50,36.85,36.18,0.00095
50,40.53,42.06,0.00093
30,36.75,37.89,0.00095
30,36.72,36.77,0.00095
20,34.27,35.57,0.00095
20,39.94,39.73,0.00098
10,33.16,33.50,0.00095
20,34.07,30.96,0.00092
50,38.92,38.69,0.00098
30,38.54,37.89,0.00097
20,38.61,38.30,0.00098
40,42.21,41.72,0.00097
50,40.25,40.44,0.00098
40,38.28,39.04,0.00097
10,28.26,30.54,0.00097
30,37.23,36.67,0.00098
30,37.57,36.89,0.00098
40,42.00,41.52,0.00097
20,29.59,27.91,0.00097
30,34.27,34.58,0.00097
50,39.58,38.55,0.00098
10,30.84,31.33,0.00098
10,31.69,30.64,0.00095
50,36.04,36.29,0.00098
40,34.71,36.97,0.00098
20,32.65,32.06,0.00098
10,33.10,37.55,0.00095
40,32.95,32.38,0.00092
20,36.71,38.81,0.00098
50,39.40,38.91,0.00097
50,36.91,38.49,0.00095
30,38.53,38.95,0.00098
10,24.00,25.65,0.00093
40,40.23,41.05,0.00097
20,32.42,32.97,0.00098
30,40.50,39.27,0.00095
40,41.20,40.32,0.00098
10,33.35,34.29,0.00098
30,38.98,38.52,0.00098
50,41.47,40.75,0.00098
20,32.64,33.45,0.00097
10,26.39,26.12,0.00098
40,35.38,36.24,0.00098
30,37.50,39.73,0.00095
40,36.35,36.89,0.00095
40,33.70,33.72,0.00095
20,33.66,32.88,0.00095
50,38.03,37.64,0.00097
20,37.73,38.23,0.00098
20,41.07,41.15,0.00095
50,39.18,39.13,0.00098
20,34.97,36.58,0.00098
10,25.27,27.58,0.00098
10,30.70,28.65,0.00098
30,39.99,40.43,0.00098
10,31.55,33.64,0.00093
40,37.29,38.56,0.00098
20,38.10,38.52,0.00095
30,37.26,35.74,0.00097
50,42.82,43.24,0.00098
40,43.19,42.26,0.00098
50,37.57,38.01,0.00098
30,38.35,39.59,0.00095
50,38.24,38.83,0.00093
30,36.34,35.85,0.00093
10,26.03,29.44,0.00095
40,34.71,35.71,0.00095
30,33.32,34.59,0.00093
50,37.04,36.15,0.00092
20,39.42,40.03,0.00098
10,26.51,30.07,0.00097
10,38.40,37.84,0.00093
40,40.06,38.59,0.00092
20,36.12,35.88,0.00097
50,40.55,40.10,0.00098
30,32.84,32.46,0.00098
10,29.18,29.91,0.00095
40,39.71,39.86,0.00098
50,40.78,40.17,0.00095
20,28.53,29.84,0.00098
40,39.51,40.81,0.00098
30,37.01,36.94,0.00098
50,40.61,39.70,0.00097
40,35.94,34.48,0.00097
20,35.37,35.18,0.00095
30,39.46,39.87,0.00098
50,39.63,39.27,0.00098
20,37.48,37.84,0.00097
10,25.69,27.73,0.00097
10,37.98,39.85,0.00098
10,36.15,36.42,0.00098
40,38.27,38.05,0.00098
30,36.77,37.78,0.00095
30,36.78,36.32,0.00097
40,33.70,34.62,0.00097
20,36.41,35.98,0.00097
30,40.02,40.26,0.00098
20,37.80,40.29,0.00095
50,37.90,37.46,0.00093
40,37.34,38.39,0.00098
50,37.42,37.70,0.00097
20,34.99,37.32,0.00097
10,30.81,31.47,0.00097
30,39.55,38.55,0.00098
40,39.43,38.63,0.00093
10,31.05,31.00,0.00098
20,32.33,30.67,0.00097
50,36.83,37.86,0.00093
50,45.05,44.05,0.00098
40,43.96,42.91,0.00098
50,39.81,40.57,0.00097
20,36.77,38.61,0.00098
30,32.88,33.41,0.00098
30,27.44,28.98,0.00097
10,37.59,37.82,0.00098
30,36.99,36.47,0.00095
40,31.56,33.37,0.00097
10,30.67,32.46,0.00097
20,32.72,33.65,0.00092
40,40.48,40.45,0.00097
50,40.89,40.38,0.00098
20,36.24,36.81,0.00097
40,36.63,36.29,0.00098
50,40.30,40.23,0.00098
10,26.23,26.94,0.00095
10,32.69,35.02,0.00092
10,29.55,32.24,0.00097
40,39.17,37.49,0.00097
30,38.93,38.48,0.00097
50,38.66,39.50,0.00098
50,40.99,41.77,0.00095
30,34.38,34.62,0.00098
20,31.59,33.14,0.00097
20,36.54,36.49,0.00098
30,40.27,39.15,0.00095
10,26.61,24.97,0.00098
20,30.77,29.71,0.00093
30,42.48,41.98,0.00097
40,36.54,35.36,0.00097
10,29.28,30.08,0.00097
50,42.12,41.43,0.00098
10,31.00,33.87,0.00098
40,35.84,36.23,0.00095
40,35.13,34.85,0.00097
20,36.54,37.52,0.00098
40,36.50,36.75,0.00097
20,39.01,40.73,0.00098
50,42.76,42.96,0.00098
30,38.03,38.48,0.00098
10,37.95,39.46,0.00093
30,37.98,38.75,0.00097
20,35.25,35.98,0.00095
40,38.88,39.45,0.00095
10,28.65,31.47,0.00097
10,33.46,35.52,0.00098
50,39.53,40.32,0.00097
30,36.05,37.22,0.00098
20,34.10,35.91,0.00098
50,43.52,42.18,0.00097
20,37.65,38.47,0.00098
30,32.55,31.95,0.00098
50,41.66,42.65,0.00098
40,39.82,39.10,0.00092
30,39.29,38.50,0.00097
30,32.78,33.11,0.00095
40,40.51,41.62,0.00098
10,32.79,31.84,0.00098
40,37.01,35.32,0.00098
50,40.91,40.14,0.00095
50,39.43,39.53,0.00098
20,22.73,24.45,0.00093
10,35.62,37.79,0.00095
