Number of labels,Accuracy,Accuracy with class priors,Class priors error
20,27.58,34.39,0.00097
50,34.16,51.74,0.00095
50,35.71,48.26,0.00097
30,25.72,46.39,0.00097
40,28.09,43.75,0.00097
30,31.58,42.15,0.00097
40,22.22,46.47,0.00098
20,20.14,35.02,0.00098
10,24.80,38.93,0.00092
50,37.50,51.53,0.00098
10,13.09,29.29,0.00098
10,10.45,36.97,0.09417
20,15.47,44.28,0.00098
30,25.60,46.93,0.00097
40,39.43,51.78,0.00095
50,24.99,52.90,0.00095
20,16.05,36.55,0.00098
40,30.69,51.19,0.00097
10,19.00,38.07,0.00097
20,33.15,48.24,0.00098
50,47.34,50.08,0.00097
30,41.29,51.79,0.00095
30,20.19,45.48,0.00093
10,34.92,49.08,0.00098
10,21.32,42.59,0.00097
20,29.23,42.57,0.00097
40,28.31,47.42,0.00095
50,37.82,49.52,0.00098
30,26.72,40.90,0.00098
40,28.40,51.98,0.00098
50,39.65,53.93,0.00098
10,24.95,35.16,0.00098
20,37.54,52.88,0.00098
30,33.93,44.47,0.00097
40,37.71,46.96,0.00098
50,32.37,53.85,0.00098
50,35.46,37.34,0.00098
10,26.99,40.87,0.00095
40,30.35,48.62,0.00098
30,39.61,52.45,0.00095
20,31.40,45.54,0.00098
30,32.24,49.12,0.00098
20,37.10,47.77,0.00097
40,28.48,49.51,0.00098
10,16.55,37.53,0.00097
10,20.45,40.92,0.00098
50,39.75,43.31,0.00097
30,37.32,52.45,0.00098
20,12.05,28.55,0.00098
40,36.68,51.17,0.00098
50,43.74,53.79,0.00097
10,24.40,38.86,0.00098
20,26.99,41.75,0.00098
40,39.33,50.44,0.00098
30,28.65,51.23,0.00098
50,37.29,52.60,0.00097
10,23.17,35.57,0.00093
40,48.12,48.61,0.00093
50,33.35,44.71,0.00098
10,22.19,44.84,0.00087
30,29.59,51.95,0.00095
20,19.51,45.86,0.00097
30,43.30,52.62,0.00093
40,35.99,55.28,0.00098
10,20.44,30.99,0.00092
50,39.10,52.42,0.00095
30,39.35,47.29,0.00098
20,38.11,44.44,0.00097
40,31.67,52.34,0.00095
50,40.24,51.41,0.00097
10,21.22,39.43,0.00098
20,33.36,44.18,0.00087
30,51.60,54.59,0.00098
40,37.80,49.36,0.00098
20,32.57,49.31,0.00097
50,37.10,45.45,0.00097
10,16.21,34.23,0.00098
30,28.10,47.25,0.00097
30,28.42,43.67,0.00095
20,30.68,35.61,0.00095
10,26.52,41.79,0.00097
50,41.20,46.36,0.00098
50,37.77,49.72,0.00098
40,37.77,52.62,0.00098
40,28.59,50.39,0.00098
20,30.91,39.51,0.00097
10,22.08,37.68,0.00098
40,44.38,53.72,0.00098
30,20.92,47.40,0.00097
50,40.42,54.51,0.00098
10,34.30,46.27,0.00098
20,26.25,50.39,0.00098
40,46.91,54.13,0.00098
20,23.71,36.72,0.00098
30,36.79,52.41,0.00098
10,15.18,43.51,0.00092
50,37.57,47.16,0.00098
40,37.60,52.47,0.00098
40,40.15,44.39,0.00095
30,31.42,51.36,0.00098
50,41.12,51.02,0.00097
10,18.60,31.52,0.00097
10,22.87,38.31,0.00098
50,37.76,47.39,0.00098
30,27.65,47.99,0.00097
20,44.12,53.32,0.00098
20,42.32,48.28,0.00098
30,33.17,45.41,0.00097
40,23.46,44.51,0.00097
50,37.60,55.45,0.00098
10,19.14,42.67,0.00098
20,31.66,48.03,0.00095
30,41.84,51.27,0.00098
10,17.21,38.48,0.00098
40,36.98,49.87,0.00098
50,38.93,53.60,0.00098
20,18.45,43.81,0.00088
40,40.77,52.55,0.00092
30,37.91,55.47,0.00098
50,38.15,50.72,0.00097
20,29.46,49.71,0.00095
40,29.44,54.76,0.00098
10,34.80,46.62,0.00098
30,23.80,44.35,0.00098
10,26.47,39.14,0.00097
20,25.51,40.64,0.00095
50,41.93,57.04,0.00095
30,36.16,43.24,0.00098
40,30.84,47.10,0.00097
10,29.11,45.86,0.00098
50,39.12,51.53,0.00098
40,37.18,45.55,0.00095
20,33.04,42.63,0.00097
50,22.86,44.91,0.00098
30,33.96,48.56,0.00098
20,29.79,47.14,0.00097
10,23.01,46.93,0.00098
30,40.61,52.43,0.00098
40,41.73,54.57,0.00093
50,37.74,48.69,0.00095
10,35.16,45.64,0.00097
20,29.92,48.99,0.00098
30,28.49,45.43,0.00097
40,27.85,51.94,0.00095
50,35.33,49.43,0.00093
10,23.25,36.60,0.00097
20,30.58,50.18,0.00098
30,21.85,39.44,0.00090
20,30.73,46.41,0.05557
40,36.80,54.95,0.00093
50,28.86,47.31,0.00097
20,29.37,40.45,0.00097
30,37.59,50.04,0.00098
40,34.80,57.62,0.00098
10,22.86,37.67,0.00097
50,28.56,53.38,0.00098
30,26.09,49.68,0.00092
20,28.58,51.34,0.00098
40,42.03,48.30,0.00095
50,33.35,50.12,0.00088
10,17.66,40.80,0.00098
20,39.67,49.92,0.00098
40,42.97,51.47,0.00097
30,28.05,47.47,0.00097
50,30.09,56.10,0.00092
10,27.57,29.51,0.00097
30,35.83,44.89,0.00098
20,15.43,51.29,0.00097
40,25.60,53.07,0.00098
50,36.12,52.20,0.00098
10,29.54,33.98,0.00098
50,24.59,39.44,0.00098
20,39.90,49.43,0.00097
20,26.27,41.46,0.00097
40,35.56,56.53,0.00098
30,29.06,53.64,0.00097
10,19.30,42.36,0.00098
40,29.81,45.90,0.00093
30,26.90,47.70,0.00098
50,31.59,51.94,0.00093
10,29.78,32.55,0.00095
20,33.12,42.45,0.00097
30,18.57,44.34,0.00098
40,30.44,51.73,0.00093
50,34.15,52.92,0.00095
20,20.16,39.94,0.00097
10,25.63,42.13,0.00097
30,46.74,49.20,0.00098
40,22.49,53.48,0.00095
50,37.70,50.96,0.00098
10,16.55,38.42,0.00095
30,35.58,49.44,0.00097
50,35.20,49.46,0.00095
20,33.35,47.38,0.00098
10,16.96,41.95,0.00097
40,33.11,52.77,0.00097
30,34.88,44.96,0.00097
20,23.47,40.79,0.00097
10,14.19,31.40,0.00095
50,37.11,44.52,0.00098
40,28.41,49.90,0.00098
20,21.77,41.86,0.00098
30,35.96,51.32,0.00095
40,31.07,53.64,0.00097
10,37.39,34.00,0.00098
50,30.62,48.71,0.00097
20,13.00,38.78,0.00095
30,26.87,49.14,0.00098
50,46.64,52.96,0.00098
40,46.31,54.34,0.00098
10,29.22,45.64,0.00095
20,31.99,51.55,0.00093
50,39.53,49.28,0.00093
40,29.66,53.32,0.00098
30,21.52,43.89,0.00097
10,18.48,32.61,0.00097
20,23.42,47.08,0.00093
40,31.37,42.25,0.00098
10,26.03,37.73,0.00098
30,26.05,50.97,0.00098
20,32.50,53.16,0.00098
50,36.56,52.24,0.00098
30,36.99,55.84,0.00093
40,34.34,54.16,0.00093
50,36.40,50.76,0.00093
10,20.37,44.58,0.00088
40,45.77,57.62,0.00098
30,29.22,46.31,0.00098
20,13.55,43.25,0.00097
50,36.84,47.85,0.00098
10,22.66,38.51,0.00097
30,34.48,44.81,0.00097
50,23.11,31.90,0.00098
20,36.02,47.57,0.00098
40,32.48,50.43,0.00098
10,27.20,40.82,0.00097
20,31.66,43.87,0.00098
30,30.15,49.32,0.00097
40,23.51,48.52,0.00097
50,33.64,46.56,0.00097
10,17.86,50.94,0.00093
10,20.07,35.61,0.08482
20,25.86,51.71,0.00098
30,36.08,45.21,0.00098
40,31.38,55.88,0.00097
50,38.38,47.57,0.00098
10,22.15,52.40,0.00098
20,22.40,37.25,0.00098
30,27.29,40.84,0.00098
40,31.76,44.13,0.00098
50,34.60,53.37,0.00095
10,26.68,43.04,0.00093
20,21.14,43.97,0.00093
40,35.66,46.92,0.00097
30,35.09,51.52,0.00098
50,31.48,45.79,0.00098
10,17.95,46.99,0.00095
30,27.46,46.79,0.00093
20,30.31,47.13,0.00098
10,20.54,35.51,0.00097
50,38.83,50.34,0.00098
40,30.03,50.09,0.00098
20,36.11,50.06,0.00097
30,39.21,49.87,0.00098
40,21.74,44.74,0.00098
50,40.02,54.83,0.00098
20,35.80,50.87,0.00098
10,21.93,43.16,0.00095
30,28.82,49.88,0.00098
40,34.89,49.52,0.00097
10,29.65,43.15,0.00093
50,28.11,52.10,0.00097
20,27.43,46.73,0.00097
30,31.79,49.87,0.00097
40,41.14,50.59,0.00098
50,40.05,54.05,0.00098
10,38.89,38.74,0.00093
30,25.81,37.68,0.00095
20,28.95,47.80,0.00095
50,23.36,47.39,0.00093
40,46.62,50.63,0.00098
20,24.66,38.19,0.00097
10,18.98,38.10,0.00095
30,25.52,39.60,0.00095
40,22.73,43.48,0.00097
50,38.61,50.53,0.00090
20,18.08,46.40,0.00095
40,36.89,49.23,0.00097
30,28.15,47.86,0.00098
50,34.05,52.04,0.00097
10,22.79,37.16,0.00093
20,21.76,43.43,0.00097
40,23.94,46.53,0.00098
30,41.42,48.18,0.00098
50,40.70,56.78,0.00098
20,19.94,34.11,0.00098
30,32.47,50.62,0.00097
10,15.95,40.64,0.00097
40,22.95,50.76,0.00098
50,36.81,51.86,0.00097
20,34.39,38.62,0.00098
30,33.93,48.68,0.00098
10,16.82,45.47,0.00098
40,29.06,43.01,0.00093
50,32.59,53.62,0.00098
10,19.48,46.07,0.00088
20,32.93,45.15,0.00097
30,34.53,52.67,0.00097
40,27.66,43.88,0.00095
50,39.65,53.55,0.00098
10,23.80,30.55,0.00097
40,31.23,43.95,0.00097
20,31.67,52.11,0.00093
30,32.61,46.60,0.00095
50,45.00,55.09,0.00097
20,38.05,48.18,0.00092
40,25.63,46.69,0.00097
10,32.01,50.87,0.00097
30,32.65,50.15,0.00098
50,31.76,52.24,0.00097
10,30.00,43.33,0.00098
20,27.17,48.69,0.00097
30,27.88,44.43,0.00097
40,36.81,53.77,0.00095
50,28.59,49.86,0.00097
10,31.41,40.76,0.00095
20,16.35,43.88,0.00093
30,44.16,48.34,0.00098
40,35.71,50.22,0.00098
50,41.53,51.27,0.00095
10,28.00,35.35,0.00097
20,41.96,48.64,0.00098
30,41.40,55.70,0.00097
40,26.18,53.36,0.00097
50,42.15,51.80,0.00093
20,27.70,32.05,0.00098
30,30.57,41.85,0.00090
10,27.90,44.47,0.00097
40,36.12,48.06,0.00098
50,32.64,52.67,0.00098
10,27.54,36.38,0.07002
