Number of labels,Accuracy,Accuracy with class priors,Class priors error
50,69.80,71.28,0.00099
10,49.06,55.88,0.00099
20,52.12,56.89,0.00099
30,59.45,63.85,0.00097
10,53.21,65.65,0.00099
40,61.06,62.84,0.00099
30,62.44,65.81,0.00099
20,58.16,58.75,0.00099
50,69.18,71.03,0.00099
20,52.86,56.87,0.00099
10,52.77,56.28,0.00099
40,59.48,62.26,0.00097
40,59.41,63.60,0.00097
50,64.51,65.83,0.00099
50,62.71,64.29,0.00099
30,56.93,56.01,0.00099
10,49.11,53.11,0.00093
20,53.77,54.08,0.00099
40,64.52,66.09,0.00099
30,65.89,68.65,0.00099
50,61.39,62.09,0.00099
10,61.89,66.60,0.00097
20,50.39,49.35,0.00099
30,66.43,66.18,0.00099
50,65.61,69.41,0.00099
40,62.92,66.58,0.00099
10,52.27,56.25,0.00097
10,52.65,53.56,0.00099
20,57.82,64.27,0.00099
40,70.10,71.46,0.00099
30,63.03,65.39,0.00097
50,66.34,68.05,0.00099
30,65.41,65.32,0.00099
20,59.46,61.51,0.00097
40,64.37,66.96,0.00099
10,55.74,63.41,0.00097
50,66.16,66.75,0.00099
20,62.38,65.43,0.00099
30,61.41,66.52,0.00099
40,64.69,69.44,0.00099
50,65.41,67.10,0.00099
10,42.42,57.27,0.00099
20,57.16,59.64,0.00097
40,66.06,68.80,0.00097
30,58.73,62.75,0.00099
50,62.73,62.50,0.00097
10,39.24,51.31,0.00099
20,58.02,62.56,0.00099
10,55.69,63.14,0.00097
30,63.15,65.14,0.00097
20,58.41,59.21,0.00099
40,60.28,64.06,0.00097
30,61.03,64.10,0.00097
50,67.70,69.55,0.00097
10,45.23,55.98,0.00099
50,67.23,71.66,0.00099
40,62.85,63.76,0.00097
20,60.61,64.00,0.00099
30,66.58,68.90,0.00099
40,60.83,63.84,0.00094
50,67.34,66.62,0.00099
10,47.89,53.97,0.00099
30,60.13,63.34,0.00097
20,46.38,47.70,0.00096
40,64.34,64.94,0.00099
10,51.27,56.20,0.00099
20,57.97,63.19,0.00099
50,63.01,65.72,0.00094
10,54.30,58.88,0.00097
40,63.91,66.51,0.00099
50,68.87,69.72,0.00099
20,58.30,62.16,0.00099
30,56.35,60.88,0.00099
30,63.69,64.58,0.00099
40,61.14,62.73,0.00099
10,38.12,45.89,0.00099
50,63.49,67.92,0.00099
20,63.22,66.79,0.00099
40,62.09,66.13,0.00096
30,56.32,60.01,0.00097
50,69.82,69.89,0.00099
10,48.48,55.17,0.00099
20,57.49,59.29,0.00099
30,60.16,66.05,0.00099
40,64.10,66.08,0.00099
50,67.34,69.72,0.00099
10,45.03,46.78,0.00096
20,54.59,62.98,0.00097
10,37.64,42.97,0.00097
30,64.07,64.11,0.00099
40,65.53,66.87,0.00099
50,68.49,71.41,0.00099
20,58.97,64.43,0.00097
10,44.38,48.03,0.00096
50,60.10,62.76,0.00099
30,59.05,64.98,0.00099
40,60.46,67.90,0.00099
20,52.27,54.90,0.00099
30,67.12,68.11,0.00096
40,60.10,61.09,0.00099
50,67.61,70.51,0.00099
10,51.49,55.19,0.00099
20,59.72,64.59,0.00097
30,60.40,65.55,0.00099
40,66.14,66.09,0.00099
10,45.04,46.97,0.00097
20,57.97,62.72,0.00099
50,64.84,66.71,0.00099
50,61.97,62.99,0.00096
30,58.92,62.70,0.00099
10,48.11,52.52,0.00099
20,58.09,62.95,0.00097
40,66.24,67.76,0.00099
30,66.49,68.15,0.00097
10,48.78,50.40,0.00099
40,59.67,62.32,0.00099
50,73.77,73.26,0.00097
20,59.58,66.35,0.00097
30,62.28,65.04,0.00099
40,58.95,63.31,0.00099
50,67.00,68.26,0.00099
10,49.63,52.51,0.00097
20,61.68,64.90,0.00096
30,51.85,56.84,0.00099
40,58.35,59.83,0.00097
20,56.07,55.30,0.00097
50,68.94,70.18,0.00097
10,51.91,54.82,0.00097
50,63.10,65.67,0.00099
40,62.03,65.51,0.00097
10,44.44,45.84,0.00099
30,65.47,67.86,0.00099
30,62.38,61.79,0.00099
20,58.08,61.67,0.00099
40,66.58,67.73,0.00099
10,44.74,56.92,0.00097
20,62.55,68.36,0.00096
50,64.01,65.97,0.00099
30,51.83,57.15,0.00097
40,60.22,65.55,0.00099
50,70.42,71.59,0.00099
10,57.97,58.67,0.00094
20,58.45,57.85,0.00099
30,63.70,69.95,0.00097
40,69.48,72.25,0.00099
20,55.78,59.92,0.00099
10,53.03,54.29,0.00097
50,61.52,63.97,0.00099
30,61.70,63.70,0.00099
10,46.81,54.20,0.00094
50,68.26,70.60,0.00097
40,61.42,62.55,0.00099
20,52.17,55.25,0.00094
30,59.22,64.53,0.00099
10,52.66,54.03,0.00097
40,59.02,60.17,0.00099
20,54.35,60.30,0.00097
50,67.93,68.42,0.00099
30,58.30,62.55,0.00097
40,65.24,64.87,0.00097
50,64.80,68.51,0.00099
10,47.84,55.82,0.00099
20,55.37,60.55,0.00099
30,60.55,65.29,0.00099
10,53.15,57.30,0.00099
20,60.15,66.72,0.00097
50,61.84,62.29,0.00097
40,65.59,69.21,0.00099
30,63.03,65.66,0.00099
40,61.42,63.02,0.00099
20,52.13,57.84,0.00096
10,52.97,63.42,0.00099
50,59.90,62.80,0.00099
30,62.81,64.06,0.00096
10,45.95,55.86,0.00096
50,65.68,66.28,0.00099
40,62.76,65.47,0.00099
20,54.12,60.07,0.00096
30,61.49,64.81,0.00097
40,56.81,63.30,0.00097
50,65.92,67.02,0.00099
10,42.50,47.35,0.00099
20,58.84,60.99,0.00097
30,59.50,63.86,0.00099
40,60.37,67.23,0.00097
50,66.52,67.72,0.00096
10,52.68,55.69,0.00099
30,58.94,60.88,0.00099
20,63.27,63.55,0.00099
10,51.85,57.73,0.00099
40,65.62,70.62,0.00099
50,64.98,67.77,0.00099
20,65.11,65.53,0.00099
10,56.10,55.49,0.00099
50,69.07,69.76,0.00099
30,59.34,62.65,0.00097
20,51.51,51.81,0.00099
40,64.46,65.94,0.00099
30,61.80,62.59,0.00099
40,68.16,68.81,0.00099
50,65.45,68.13,0.00099
